@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N6-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.523761,0.810832,0.001834,0.913489,0.390435,0.000965,4
0.529894,0.979361,0.000893,0.840586,0.009316,0.020922,4
0.982854,0.054453,0.954698,0.999925,0.984243,0.043264,5
0.169902,0.797618,0.001711,0.000007,0.119139,0.000532,0
0.035972,0.645827,0.986626,0.999366,0.012442,0.998592,2
0.001205,0.294448,0.000581,0.999641,0.656051,0.859275,7
0.945088,0.990032,0.010897,0.957196,0.004442,0.014207,4
0.908024,0.000523,0.01272,0.999168,0.931728,0.825181,3
0.85776,0.940255,0.87026,0.000043,0.003299,0.340429,8
0.989893,0.248283,0.036623,0.999735,0.554364,0.952915,3
0.016582,0.991162,0.000607,0,0.626658,0.010654,0
0.006607,0.662058,0.011526,0.998869,0.994199,0.999585,1
0.993303,0.721997,0.91012,0.00005,0.019609,0.008336,8
0.000152,0.427345,0.467964,0.000028,0.014225,0.750287,5
0.995302,0.004153,0.993959,0.977549,0.607026,0.009426,6
0.872118,0.19597,0.999679,0.998741,0.034506,0.973198,2
0.733537,0.406455,0.998999,0.999838,0.023192,0.965146,2
0.037259,0.024908,0.982673,0.643,0.010774,0.988485,7
0.998826,0.854024,0.915747,0.016352,0.00125,0.004448,0
0.862701,0.968472,0.876619,0.990282,0.287351,0.993021,8
0.963939,0.969748,0.024376,0.996318,0.030779,0.009389,4
0.009764,0.000149,0.989919,0.934899,0.290132,0.998736,7
0.923896,0.997329,0.010054,0.707485,0.003287,0.006008,4
0.077908,0.03446,0.992874,0.524085,0.009445,0.993274,7
0.982915,0.930464,0.989175,0.000117,0.073102,0.066288,8
0.003875,0.124917,0.992651,0.000004,0.036521,0.864041,5
0.029669,0.980208,0.000766,0,0.768924,0.017222,0
0.994085,0.909917,0.523607,0.999984,0.99658,0.485053,9
0.12154,0.936305,0.000377,0.998973,0.371599,0.002227,9
0.087504,0.025268,0.804768,0.965735,0.009992,0.998145,7
0.997147,0.276925,0.489066,0.999989,0.927894,0.424867,5
0.913328,0.102233,0.001393,0.999906,0.954619,0.034398,9
0.029536,0.000118,0.894326,0.981904,0.291149,0.997013,7
0.992194,0.073652,0.060524,0.26041,0.05141,0.996159,7
0.104821,0.034203,0.06177,0.999946,0.999257,0.983376,5
0.025433,0.013753,0.902664,0.949451,0.023582,0.999033,7
0.9915,0.995097,0.993537,0.999968,0.998463,0.935192,9
0.066828,0.01929,0.511346,0.97125,0.003644,0.99623,7
0.951479,0.00284,0.016189,0.999942,0.917446,0.026634,5
0.470042,0.082666,0.006398,0.999969,0.998147,0.03279,9
0.005603,0.001112,0.403648,0.996175,0.287531,0.999019,7
0.160008,0.111657,0.998809,0.999932,0.228934,0.99117,2
0.020224,0.63158,0.002088,0.998965,0.986355,0.999578,1
0.043914,0.962776,0.773991,0.999986,0.049437,0.9969,2
0.96211,0.781958,0.691238,0.000011,0.013262,0.983117,8
0.981656,0.828257,0.083084,0.000062,0.025022,0.000656,0
0.024012,0.174648,0.984933,0.999851,0.06766,0.997213,2
0.993604,0.986968,0.995436,0.000002,0.341987,0.358961,8
0.989605,0.427225,0.212918,0.000745,0.045691,0.000193,0
0.875858,0.426935,0.709561,0.000053,0.005922,0.187522,8
0.389593,0.671621,0.997303,0.997952,0.00417,0.993007,2
0.996389,0.074655,0.782091,0.00086,0.485978,0.000388,0
0.613491,0.980295,0.008748,0.997069,0.007662,0.034106,4
0.310082,0.109992,0.999539,0.999927,0.132709,0.980478,2
0.822229,0.005786,0.055205,0.999902,0.93425,0.011091,5
0.981131,0.49872,0.134029,0.691781,0.009602,0.008413,6
0.863682,0.42129,0.004889,0.999636,0.611459,0.989515,3
0.006713,0.00267,0.976479,0.972363,0.087422,0.999415,7
0.002418,0.998082,0.001223,0.996789,0.992754,0.998407,1
0.034543,0.665404,0.98476,0.999731,0.047298,0.67523,1
0.208788,0.329437,0.999119,0.999659,0.025281,0.990249,2
0.484723,0.020173,0.000217,0.999794,0.763428,0.153623,9
0.059474,0.047928,0.997754,0.773598,0.067987,0.480444,8
0.011199,0.041109,0.970024,0.998583,0.093373,0.998611,2
0.99449,0.273604,0.591759,0.6757,0.016213,0.00213,6
0.070175,0.164329,0.948193,0.553883,0.009122,0.982545,7
0.145056,0.998116,0.00008,0.978997,0.012738,0.183538,4
0.99809,0.011316,0.999314,0.996042,0.74381,0.031023,6
0.998891,0.021754,0.83359,0.837819,0.339906,0.019088,6
0.269019,0.009501,0.004397,0.999938,0.996148,0.722459,9
0.010051,0.849413,0.997227,0.000002,0.05842,0.621085,5
0.678565,0.985047,0.001016,0.997972,0.042771,0.030126,4
0.33235,0.087218,0.999753,0.999607,0.074899,0.975761,2
0.984451,0.005676,0.089423,0.246459,0.126098,0.959301,7
0.011832,0.977296,0.997902,0.000002,0.0306,0.65821,5
0.016889,0.048833,0.991531,0.066642,0.004659,0.17756,8
0.979399,0.998704,0.741446,0.000001,0.222495,0.850081,8
0.317243,0.388805,0.999593,0.989466,0.079975,0.990386,2
0.029051,0.196122,0.992534,0.999987,0.188143,0.993156,1
0.657656,0.000788,0.008827,0.998916,0.939701,0.983542,3
0.069393,0.99916,0.998197,0.000002,0.038853,0.129643,5
0.788563,0.209476,0.000359,0.999957,0.834087,0.155036,9
0.672073,0.034079,0.001472,0.999849,0.97623,0.020226,9
0.011776,0.001527,0.944489,0.602545,0.010342,0.007719,8
0.82768,0.998502,0.028071,0.777893,0.037518,0.005821,4
0.015812,0.012236,0.483597,0.995473,0.99856,0.999307,8
0.913433,0.551291,0.007654,0.99958,0.417742,0.994891,3
0.084769,0.101305,0.936532,0.703618,0.003476,0.986667,7
0.012815,0.592269,0.000029,0.999738,0.433549,0.953072,7
0.012246,0.28134,0.945714,0.988147,0.657865,0.944737,8
0.813895,0.99868,0.022182,0.996347,0.997739,0.000989,9
0.061237,0.186191,0.965068,0.814106,0.007809,0.991846,7
0.999047,0.02376,0.949138,0.878449,0.297183,0.002279,6
0.979705,0.786392,0.074534,0.00007,0.016996,0.000497,0
0.004743,0.998748,0.001059,0.997021,0.994015,0.998919,1
0.058896,0.707483,0.000695,0.999821,0.997319,0.069979,9
0.015423,0.694814,0.997926,0.000003,0.010953,0.251454,5
0.999814,0.454093,0.99598,0.027304,0.038748,0.003226,0
0.997981,0.263084,0.640196,0.795995,0.006058,0.009453,6
0.000569,0.982546,0.000114,0,0.910486,0.022298,0
0.133513,0.853711,0.000423,0.000003,0.086686,0.002662,0
0.75246,0.006049,0.004245,0.999762,0.822432,0.994953,3
0.997107,0.980166,0.790107,0.992062,0.068873,0.011258,4
0.08844,0.069013,0.995666,0.990039,0.017192,0.997835,2
0.999675,0.459738,0.995823,0.244204,0.010855,0.005737,0
0.955662,0.026606,0.020292,0.999677,0.946652,0.983587,3
0.04018,0.247813,0.409525,0.999924,0.042282,0.998494,2
0.960041,0.625092,0.998664,0.993027,0.025297,0.943676,2
0.441588,0.99671,0.999272,0.000009,0.08703,0.045799,5
0.651976,0.998899,0.207732,0.998317,0.999938,0.999906,8
0.994739,0.027257,0.779901,0.968704,0.111409,0.130079,6
0.179859,0.99672,0.999327,0.000005,0.121296,0.062409,5
0.794929,0.011066,0.095051,0.999625,0.978105,0.991137,3
0.056368,0.085474,0.994725,0.999835,0.026336,0.994649,2
0.999841,0.042106,0.995098,0.981564,0.392272,0.012457,6
0.912657,0.962468,0.029105,0.61498,0.084749,0.001859,4
0.937832,0.012267,0.221096,0.999957,0.997174,0.951877,5
0.027428,0.000595,0.445468,0.941446,0.104023,0.99841,7
0.995964,0.0242,0.983763,0.978914,0.173126,0.002202,6
0.540937,0.004979,0.793379,0.620202,0.609097,0.998863,8
0.111775,0.999827,0.005082,0.999519,0.990213,0.999686,1
0.080095,0.751305,0.397368,0.999988,0.029045,0.997188,2
0.008107,0.001791,0.984674,0.999975,0.891604,0.997229,1
0.883972,0.000511,0.02697,0.999661,0.977083,0.973956,3
0.473228,0.998236,0.107397,0.999822,0.998481,0.004007,9
0.202749,0.984174,0.000215,0.981263,0.029482,0.035741,4
0.0097,0.379722,0.998025,0.000011,0.049663,0.732607,5
0.001571,0.972496,0.000844,0.999086,0.965307,0.998005,1
0.171508,0.179008,0.997947,0.791525,0.004088,0.963681,7
0.992437,0.985065,0.581828,0.918831,0.002905,0.013817,4
0.02788,0.001294,0.998295,0.897917,0.271371,0.998562,7
0.001057,0.778949,0.000148,0.000134,0.817668,0.000768,0
0.984725,0.003593,0.999371,0.997894,0.811484,0.091106,6
0.037616,0.936678,0.998981,0.000012,0.014479,0.063387,5
0.014856,0.917723,0.000481,0.999411,0.985824,0.998516,1
0.408389,0.948255,0.001103,0.999675,0.969918,0.999695,1
0.999413,0.003734,0.9823,0.996192,0.667053,0.050556,6
0.022177,0.535094,0.997953,0.000076,0.003532,0.316261,5
0.574529,0.996087,0.000605,0.911139,0.005409,0.107675,4
0.01662,0.173429,0.973234,0.999831,0.109061,0.998269,2
0.162087,0.910585,0.999696,0.000004,0.191186,0.343037,5
0.993909,0.983637,0.104516,0.999048,0.996252,0.984257,9
0.215692,0.213356,0.999063,0.999498,0.010811,0.995783,2
0.020677,0.031381,0.949095,0.246697,0.008693,0.998623,7
0.630996,0.984168,0.623619,0.998681,0.00155,0.206146,4
0.034107,0.00009,0.97084,0.966741,0.341422,0.993858,7
0.040652,0.98269,0.999137,0.000003,0.095709,0.261212,5
0.018095,0.998234,0.000129,0.999879,0.62903,0.966155,7
0.968765,0.996471,0.05369,0.843301,0.00975,0.00916,4
0.970836,0.020833,0.663375,0.999954,0.996665,0.906667,5
0.995278,0.018066,0.999767,0.998223,0.412512,0.043594,6
0.011769,0.586653,0.001423,0.998397,0.999582,0.999086,1
0.968809,0.958999,0.992656,0.000117,0.004583,0.214003,8
0.124035,0.413379,0.995745,0.999281,0.02014,0.995362,2
0.112855,0.05076,0.00055,0.998615,0.962091,0.162851,9
0.91375,0.406925,0.004183,0.999896,0.102228,0.205003,9
0.04155,0.897559,0.000237,0.98941,0.442469,0.003622,4
0.312982,0.390714,0.002307,0.9994,0.081692,0.997814,1
0.113478,0.99977,0.003826,0.999888,0.811913,0.997741,1
0.994662,0.035698,0.326619,0.995917,0.028492,0.022688,6
0.989848,0.049499,0.045827,0.958722,0.008761,0.998542,7
0.211909,0.518257,0.998207,0.999885,0.030982,0.994568,2
0.999577,0.018798,0.996155,0.883692,0.338777,0.006618,6
0.977067,0.021313,0.824069,0.99997,0.936258,0.008132,5
0.02239,0.02822,0.939986,0.000017,0.041359,0.87108,8
0.175405,0.026194,0.63691,0.995202,0.021147,0.996935,7
0.997779,0.003081,0.996314,0.9829,0.556337,0.013252,6
0.989809,0.852791,0.03751,0.999934,0.982389,0.025171,9
0.995365,0.011741,0.799881,0.889088,0.472992,0.003291,6
0.042578,0.997535,0.000193,0.000001,0.550134,0.006848,0
0.010358,0.980134,0.000096,0.987211,0.48907,0.804019,4
0.920729,0.610602,0.005458,0.993952,0.872663,0.636294,9
0.995043,0.99078,0.998205,0.000455,0.132342,0.012142,8
0.6065,0.996041,0.023195,0.999679,0.998757,0.002294,9
0.99657,0.287674,0.378795,0.912015,0.007782,0.993391,7
0.003462,0.99915,0.000681,0.998808,0.976796,0.998151,1
0.001033,0.998764,0.000651,0.987876,0.999162,0.998463,1
0.035993,0.050982,0.987826,0.999894,0.100152,0.994135,2
0.000253,0.166129,0.947275,0.000005,0.003761,0.954725,5
0.625849,0.999297,0.096773,0.976673,0.997997,0.999309,9
0.855631,0.015557,0.002165,0.99963,0.903958,0.993297,3
0.450789,0.667234,0.001699,0.621931,0.050522,0.005882,4
0.997971,0.010355,0.794541,0.969876,0.152369,0.00456,6
0.224806,0.040395,0.722079,0.992597,0.003848,0.997191,7
0.000976,0.995446,0.000068,0,0.953678,0.061147,0
0.209148,0.174196,0.96469,0.837235,0.005651,0.994369,7
0.992813,0.851455,0.365487,0.000103,0.022969,0.000642,0
0.864661,0.095738,0.003261,0.999816,0.438253,0.093109,9
0.278712,0.377865,0.998921,0.999779,0.031199,0.988597,2
0.12467,0.442022,0.957527,0.999961,0.023953,0.998488,2
0.995975,0.99549,0.992617,0.000013,0.172382,0.013536,8
0.993405,0.009499,0.999602,0.997455,0.486535,0.02991,6
0.015072,0.030074,0.8696,0.159368,0.020897,0.052312,8
0.617059,0.980403,0.088921,0.990846,0.977385,0.919396,9
0.837256,0.003535,0.009689,0.999955,0.924435,0.026445,5
0.937073,0.064513,0.002392,0.999768,0.497944,0.99324,3
0.050684,0.895472,0.98,0.999982,0.036588,0.992261,1
0.598476,0.021444,0.999742,0.98101,0.234427,0.955588,2
0.654205,0.477059,0.365346,0.999784,0.99989,0.890829,9
0.76557,0.634765,0.000688,0.999798,0.56126,0.219405,9
0.525593,0.218215,0.9617,0.995266,0.919843,0.907085,8
0.97261,0.608629,0.036415,0.998819,0.186072,0.00347,4
0.998357,0.07131,0.798455,0.89795,0.075455,0.001781,6
0.000805,0.863165,0.941831,0.000241,0.005955,0.814882,5
0.081779,0.362008,0.997423,0.999427,0.02657,0.992517,2
0.058124,0.006516,0.219213,0.998456,0.319187,0.999021,7
0.890756,0.02388,0.017234,0.999523,0.927449,0.994381,3
0.004278,0.900596,0.000056,0.999712,0.634322,0.968173,7
0.38663,0.497177,0.999629,0.994773,0.062151,0.985188,2
0.732286,0.860074,0.007037,0.00002,0.032878,0.021531,0
0.149125,0.203766,0.950149,0.927213,0.004102,0.995304,7
0.087358,0.179799,0.844742,0.888396,0.004616,0.995903,7
0.000228,0.009044,0.705779,0.000039,0.059669,0.735702,5
0.021365,0.998712,0.000243,0.227057,0.053325,0.017409,4
0.9908,0.011532,0.999753,0.998037,0.476546,0.046842,6
0.003568,0.996264,0.000047,0.995002,0.960243,0.975545,1
0.678539,0.00113,0.011744,0.999519,0.966265,0.963444,3
0.991693,0.019909,0.400213,0.868271,0.115857,0.001848,6
0.139664,0.073654,0.892002,0.983669,0.002816,0.98501,7
0.00159,0.005563,0.968751,0.98459,0.073973,0.999216,7
0.996201,0.736219,0.763694,0.996644,0.356832,0.004457,4
0.10178,0.767757,0.440849,0.999938,0.049258,0.995661,2
0.279594,0.001132,0.001662,0.999188,0.758284,0.9929,3
0.001437,0.173806,0.941214,0.000039,0.003751,0.868024,5
0.820448,0.004387,0.011191,0.99664,0.835366,0.975279,3
0.981142,0.002458,0.999305,0.998897,0.808483,0.035825,6
0.198445,0.987369,0.001451,0.999635,0.997617,0.008758,9
0.010109,0.593972,0.016527,0.997891,0.999237,0.999594,1
0.860445,0.03605,0.003459,0.999709,0.955691,0.988956,3
0.001317,0.999997,0.001052,0.798139,0.999957,0.999655,1
0.004253,0.103766,0.003912,0.997594,0.998225,0.995566,1
0.994413,0.81478,0.227459,0.999906,0.994399,0.013771,9
0.001799,0.103435,0.486175,0.999884,0.667464,0.999727,2
0.000719,0.999992,0.002196,0.938043,0.99996,0.99985,1
0.958049,0.630432,0.022647,0.00002,0.005334,0.001598,0
0.077532,0.988066,0.001236,0.999801,0.923896,0.999302,1
0.722441,0.009485,0.020719,0.999938,0.98304,0.079912,9
0.348631,0.888056,0.009483,0.990237,0.833002,0.005616,4
0.046609,0.891793,0.998629,0.00001,0.021938,0.265589,5
0.785213,0.769458,0.033845,0.998778,0.99989,0.938036,9
0.983818,0.008852,0.056724,0.722335,0.09417,0.988896,7
0.998124,0.076036,0.869818,0.991293,0.037217,0.003794,6
0.052005,0.620516,0.595805,0.999982,0.027964,0.998299,2
0.023321,0.97877,0.000032,0.999749,0.231535,0.918132,7
0.052367,0.437089,0.982297,0.998895,0.040542,0.44354,1
0.340187,0.738412,0.009408,0.898546,0.018231,0.01252,4
0.778532,0.987763,0.006417,0.000001,0.015879,0.003036,0
0.600472,0.14722,0.943499,0.999857,0.997623,0.99851,5
0.080341,0.999573,0.012423,0.968225,0.559835,0.868844,9
0.869647,0.99012,0.05397,0.986078,0.972503,0.985759,9
0.246645,0.002195,0.947396,0.113241,0.175851,0.998802,8
0.04053,0.003152,0.415347,0.986403,0.080516,0.999181,7
0.179196,0.050064,0.33863,0.992231,0.007026,0.998236,7
0.996317,0.004936,0.934422,0.970488,0.486147,0.004736,6
0.989347,0.993523,0.075516,0.976489,0.040252,0.011906,4
0.00596,0.002806,0.876478,0.948439,0.043957,0.998567,7
0.001378,0.007192,0.629703,0.999818,0.810416,0.999266,2
0.979294,0.994095,0.611748,0.998969,0.001181,0.069861,4
0.000381,0.122318,0.70261,0.999901,0.716358,0.993176,2
0.044666,0.890991,0.000053,0.758286,0.1935,0.008423,4
0.009155,0.044784,0.99739,0.001229,0.014995,0.13079,5
0.075469,0.940053,0.998636,0.00001,0.018871,0.194649,5
0.930889,0.964772,0.014834,0.996125,0.990037,0.943266,9
0.974006,0.002493,0.998517,0.998872,0.8805,0.04286,6
0.003068,0.308751,0.995027,0.000005,0.024038,0.946053,5
0.964518,0.791647,0.994708,0.992175,0.599321,0.904432,8
0.993809,0.18896,0.062252,0.999931,0.996383,0.93401,5
0.997826,0.99861,0.963754,0.000002,0.987565,0.413442,8
0.05735,0.001342,0.978497,0.998054,0.994138,0.93166,8
0.92382,0.984171,0.0212,0.706143,0.52355,0.000596,4
0.957999,0.048156,0.006709,0.99971,0.900931,0.98066,3
0.758571,0.015781,0.00154,0.999966,0.868735,0.096927,9
0.001591,0.405808,0.989152,0.000099,0.003828,0.57691,5
0.997725,0.716042,0.961262,0.000002,0.903943,0.185583,8
0.988555,0.969248,0.594257,0.999155,0.012792,0.357953,4
0.080558,0.708605,0.902614,0.022749,0.001215,0.242177,8
0.018303,0.000245,0.205456,0.98817,0.20932,0.998091,7
0.990229,0.796861,0.119275,0.000115,0.00144,0.005544,0
0.997608,0.648715,0.680321,0.004051,0.002203,0.004763,0
0.001218,0.043015,0.014312,0.999855,0.591086,0.9991,2
0.009123,0.584626,0.899902,0.999972,0.061062,0.999384,2
0.998925,0.965966,0.834927,0.000708,0.002718,0.002072,0
0.703577,0.054747,0.001715,0.999365,0.179281,0.983114,3
0.993398,0.029426,0.775511,0.954758,0.131339,0.000539,6
0.999105,0.006324,0.998555,0.998499,0.851784,0.348958,6
0.986175,0.995989,0.261213,0.986301,0.001815,0.029694,4
0.045744,0.166381,0.990317,0.653859,0.015053,0.099275,8
0.968477,0.99476,0.065242,0.979075,0.010529,0.01128,4
0.235973,0.920967,0.000621,0.000001,0.071452,0.00142,0
0.005253,0.991863,0.000108,0.999376,0.910375,0.990627,1
0.343613,0.082778,0.624566,0.988391,0.002745,0.996013,7
0.036808,0.000941,0.975896,0.999648,0.859189,0.992348,2
0.971961,0.032713,0.014183,0.999595,0.932103,0.973953,3
0.999849,0.430614,0.998622,0.978155,0.040081,0.046164,6
0.798732,0.011039,0.004049,0.999827,0.996185,0.328768,9
0.245077,0.071933,0.998167,0.999572,0.011106,0.979922,2
0.792067,0.998968,0.002224,0.854436,0.007437,0.013177,4
0.999855,0.042364,0.995576,0.979686,0.130667,0.007406,6
0.011657,0.940079,0.961016,0.000005,0.030068,0.822002,5
0.014333,0.55555,0.989909,0.000007,0.003624,0.353479,5
0.92777,0.896676,0.957773,0.000008,0.038091,0.341025,8
0.668644,0.000919,0.021661,0.99782,0.958667,0.978227,3
0.040168,0.986312,0.000508,0.99969,0.904144,0.997499,1
0.640256,0.039504,0.666637,0.999865,0.99958,0.988152,5
0.000565,0.999392,0.00024,0,0.987916,0.026818,0
0.601055,0.083907,0.999205,0.999752,0.041087,0.938765,2
0.76347,0.006404,0.520777,0.514874,0.47497,0.999356,8
0.996983,0.985635,0.592135,0.986896,0.016893,0.02986,4
0.066804,0.682448,0.985342,0.998036,0.031664,0.997809,2
0.998751,0.255255,0.756371,0.999938,0.985598,0.647214,5
0.676074,0.627842,0.0001,0.999844,0.883791,0.023496,9
0.026679,0.000894,0.820193,0.98353,0.052033,0.997029,7
0.126335,0.002142,0.962377,0.999116,0.980304,0.0237,1
0.977486,0.907611,0.166451,0.000066,0.006316,0.006657,0
0.996863,0.756584,0.798329,0.00277,0.001021,0.023565,0
0.01131,0.013138,0.994275,0.876559,0.201261,0.359888,8
0.91283,0.996122,0.004699,0.999291,0.004649,0.058364,4
0.932999,0.960805,0.020906,0.997989,0.999767,0.974271,9
0.962853,0.176329,0.052862,0.999547,0.287767,0.994274,3
0.89474,0.266466,0.063003,0.999106,0.916827,0.994309,3
0.928123,0.081411,0.001962,0.999668,0.458626,0.992652,3
0.690053,0.314737,0.999218,0.999637,0.038386,0.985654,2
0.995292,0.486806,0.99634,0.000061,0.19418,0.18972,8
0.838906,0.003013,0.014096,0.998266,0.942033,0.964108,3
0.031089,0.966031,0.0004,0,0.74408,0.028167,0
0.999814,0.38672,0.976656,0.812201,0.031412,0.007896,6
0.092038,0.774759,0.000682,0.999776,0.997628,0.040275,9
0.082646,0.159003,0.993612,0.999806,0.040224,0.99765,2
0.752317,0.036737,0.012913,0.999935,0.992297,0.12455,9
0.990015,0.004145,0.997143,0.98752,0.647924,0.017598,6
0.331541,0.874957,0.000641,0.986287,0.037816,0.064887,4
0.810632,0.182231,0.01505,0.997918,0.553032,0.996173,3
0.607758,0.936416,0.00847,0.89536,0.475843,0.000989,4
0.96719,0.061133,0.005635,0.999581,0.703985,0.818231,3
0.991261,0.017488,0.626899,0.944581,0.09792,0.000627,6
0.414534,0.045638,0.004472,0.999668,0.951024,0.997381,3
0.990092,0.614225,0.213887,0.000185,0.001771,0.003074,0
0.881231,0.996492,0.003236,0.997138,0.004333,0.110549,4
0.086118,0.22427,0.629416,0.9978,0.026255,0.999009,7
0.60306,0.995349,0.9993,0.000006,0.178385,0.041224,5
0.057016,0.599899,0.829321,0.999978,0.013804,0.997449,2
0.587824,0.351682,0.946147,0.997008,0.588309,0.884169,8
0.008623,0.000204,0.969223,0.909621,0.273353,0.998473,7
0.999786,0.091893,0.984597,0.894608,0.269137,0.003668,6
0.055528,0.958221,0.00018,0.000001,0.114335,0.001984,0
0.918486,0.970435,0.010169,0.979059,0.006917,0.013301,4
0.001074,0.003114,0.592604,0.999865,0.94614,0.998858,2
0.93342,0.019632,0.031611,0.999531,0.764355,0.996049,3
0.955943,0.988413,0.047898,0.978632,0.053638,0.003305,4
0.095096,0.999143,0.997973,0.000001,0.112045,0.193153,5
0.735541,0.97484,0.009947,0.991366,0.994663,0.965246,9
0.965039,0.834334,0.039278,0.000328,0.003036,0.002645,0
0.999427,0.044212,0.984036,0.58374,0.289281,0.002538,6
0.113984,0.997435,0.008794,0.979768,0.968899,0.760426,9
0.00954,0.999564,0.000177,0.998497,0.983392,0.991427,1
0.055467,0.133486,0.995408,0.999355,0.029247,0.997757,2
0.00617,0.056708,0.957851,0.429677,0.002861,0.037239,8
0.040419,0.995766,0.000439,0.999676,0.930073,0.998273,1
0.671458,0.497625,0.002345,0.000008,0.082808,0.003679,0
0.1026,0.024539,0.99812,0.558476,0.098311,0.020225,8
0.996804,0.990186,0.749213,0.980262,0.002021,0.183576,4
0.895351,0.009535,0.002424,0.999682,0.874762,0.98913,3
0.00229,0.118394,0.994358,0.000004,0.053882,0.862448,5
0.534847,0.911729,0.962067,0.000066,0.009385,0.434141,8
0.840892,0.976952,0.197134,0.997941,0.9731,0.993855,9
0.020305,0.993887,0.996042,0.000004,0.020248,0.181894,5
0.09121,0.00217,0.999022,0.694997,0.234135,0.283047,8
0.976806,0.035908,0.743438,0.999874,0.996614,0.922396,5
0.144914,0.184019,0.994119,0.999866,0.015427,0.997188,2
0.995442,0.675253,0.242919,0.999614,0.693252,0.996013,3
0.992842,0.001036,0.996884,0.982076,0.839751,0.074306,6
0.018378,0.248496,0.210471,0.999958,0.073953,0.999167,2
0.955541,0.945644,0.464361,0.000001,0.098921,0.981182,8
0.958163,0.995853,0.02084,0.995262,0.004812,0.209231,4
0.012591,0.66919,0.891817,0.999722,0.412386,0.999428,1
0.001011,0.531374,0.323787,0.999925,0.209474,0.99961,2
0.36665,0.988552,0.002213,0.99989,0.676855,0.999651,1
0.197155,0.019411,0.999319,0.994746,0.150008,0.970322,2
0.636159,0.996946,0.001092,0.977589,0.009755,0.021425,4
0.913395,0.823238,0.319305,0.000005,0.013489,0.237408,8
0.007846,0.058779,0.974381,0.999956,0.29274,0.998521,1
0.236238,0.04091,0.001158,0.999798,0.996165,0.021103,9
0.05999,0.052443,0.986833,0.93658,0.007952,0.990567,7
0.001127,0.981158,0.000081,0.000001,0.978011,0.07031,0
0.97834,0.00137,0.997652,0.986004,0.765935,0.027917,6
