@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N3-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.009149,0.002226,0.997942,7
0.000007,0.958366,0.008843,9
0.000008,0.198056,0.001874,3
0.000041,0.000035,0.000505,1
0.00501,0.999934,0.999089,6
0.063933,0.999843,0.958702,4
0.067354,0.999962,0.99983,6
0.000002,0.001483,0.978776,2
0.239783,0.828202,0.000226,4
0,0.620179,0.044314,3
0.00403,0.000045,0.000006,1
0.145952,0.001597,0.996463,7
0.999056,0.004066,0.997789,5
0.000036,0.999622,0.004226,9
0.001163,0.000385,0.000006,1
0.471885,0.998872,0.214513,4
0.999998,0.999464,0.944055,0
1,0.110841,0.00016,0
0.000002,0.310969,0.027483,3
1,0.029404,0.996152,5
1,0.9918,0.397432,0
0.000095,0.001512,0.996051,2
0.352423,0.999928,0.99537,6
0.999999,0.963938,0.154861,8
0.000015,0.045041,0.002526,8
0.161573,0.010262,0.995514,7
0.471417,0.998307,0.007093,4
0.875525,0.980623,0.009363,4
0.000004,0.998581,0.919791,5
0.999999,0.985557,0.036087,0
0.000292,0.000774,0.992283,2
0.00016,0.007284,0.000386,7
0.705939,0.997973,0.12093,4
0.000001,0.917112,0.113246,3
0.999988,0.730223,0.994086,8
0.00001,0.947005,0.095165,3
1,0.451099,0.001007,0
0.000023,0.000278,0.000349,1
0.999974,0.998743,0.997463,8
0.999983,0.000183,0.905553,5
0.000857,0.999654,0.999621,6
0.000162,0.245408,0.999923,2
0.000059,0.195553,0.999659,2
0.039171,0.00257,0.999022,7
0.998089,0.999856,0.999188,0
0.003383,0.140776,0.738372,8
0.070958,0.999157,0.130849,4
0.000079,0.000246,0.999133,7
0.983308,0.998235,0.104008,4
0.0543,0.002837,0.999557,7
0.999936,0.986025,0.998119,8
0.999981,0.000886,0.99928,5
1,0.493469,0.001246,0
0.000002,0.996459,0.042349,9
0.026629,0.98976,0.00054,9
0.001378,0.002208,0.987959,7
0.000001,0.998222,0.418308,5
0.000014,0.998247,0.002353,9
0.000021,0.00161,0.993688,7
0.027438,0.586894,0.694047,7
0,0.053567,0.003615,5
0.001103,0.000433,0.991894,7
0.000007,0.936376,0.409521,9
0.00181,0.003215,0.978723,7
0.000002,0.998935,0.11202,5
0.000003,0.988385,0.001367,9
0.000014,0.000248,0.819348,7
0.000005,0.01279,0.998716,2
0.000021,0.000816,0.000144,1
0.000026,0.002935,0.56155,2
0.999914,0.238048,0.979747,8
0.999991,0.999737,0.826863,0
0.00002,0.001151,0.990037,2
0.999998,0.961247,0.996843,8
0.999799,0.999942,0.947995,0
0.999933,0.874643,0.993738,8
0.001386,0.017624,0.999381,2
0.997235,0.999956,0.990606,0
0.109496,0.979837,0.058124,4
0.000008,0.03971,0.999666,2
0.000006,0.997863,0.192661,5
0.570134,0.999151,0.895809,6
0.000018,0.423234,0.006752,3
0.00019,0.000102,0.996921,7
0.002153,0.000327,0.000008,1
0.000662,0.052765,0.989269,1
0.000095,0.012949,0.999593,2
0.000017,0.962514,0.001418,9
0.077809,0.08273,0.999693,8
0.000059,0.000352,0.988539,2
0.501467,0.999863,0.989674,6
0.149625,0.005964,0.995722,7
0.635713,0.745997,0.000207,4
0.000131,0.999568,0.999876,6
0.011971,0.999838,0.993182,6
0,0.628691,0.002236,9
0.999999,0.004016,0.998945,5
0.053682,0.989474,0.003384,4
0.000041,0.040056,0.999896,2
0.014766,0.830409,0.858459,7
1,0.003641,0.998748,5
0.940252,0.064237,0.99977,8
1,0.686839,0.754461,8
0.001714,0.014871,0.999719,2
0.000002,0.002993,0.989968,1
0.000001,0.312378,0.046147,3
1,0.092264,0.997275,5
0.00001,0.987975,0.000708,9
0.000015,0.995675,0.002314,9
0.279938,0.499108,0.999509,8
0.97046,0.996563,0.055665,4
0.000004,0.000506,0.085379,8
0.000024,0.37357,0.012873,3
0.078635,0.006165,0.997134,7
0.00012,0.025636,0.000036,7
0.001925,0.005098,0.911055,8
0.060342,0.999507,0.000387,9
0.045916,0.003173,0.99644,7
0.020246,0.999966,0.998339,6
0.999991,0.999769,0.852043,0
0.00181,0.000431,0.000006,1
0.000092,0.835801,0.000053,9
0.999999,0.016812,0.999794,5
0.971398,0.999972,0.999892,0
0.26276,0.999816,0.994519,6
1,0.037867,0.000071,0
1,0.948407,0.009238,0
0.000001,0.226775,0.0182,3
0.084349,0.999784,0.918691,4
0.000676,0.001865,0.999289,2
0.825546,0.99994,0.99992,0
0.000001,0.746151,0.031375,3
0.000011,0.001937,0.63071,2
0.002558,0.608793,0.999635,2
1,0.625262,0.999227,5
0.000039,0.005779,0.000151,8
0.002471,0.997714,0.991389,6
1,0.31469,0.998948,5
0.000001,0.29972,0.078845,3
0.000021,0.00329,0.998501,2
0.001567,0.99997,0.999676,6
0.924914,0.99921,0.151132,4
0,0.841908,0.080013,5
0.000178,0.00099,0.953788,7
0.00622,0.999894,0.999402,6
0.000875,0.010567,0.954545,8
0.000392,0.002297,0.000018,1
0.000008,0.005753,0.476725,2
0,0.000749,0.97831,1
0,0.667505,0.100393,3
0.002399,0.995297,0.000921,9
0.406761,0.936833,0.000891,4
0.999978,0.003031,0.999642,5
0.000321,0.000308,0.000027,1
0.08608,0.018154,0.999842,7
0.739638,0.99929,0.956108,4
0.000349,0.000486,0.99969,7
0.999985,0.603986,0.000274,0
0.000036,0.995128,0.999854,6
0.999999,0.105631,0.999766,5
0.000053,0.001839,0.00002,1
0.000014,0.011658,0.000074,1
0.000053,0.999829,0.998901,6
0.999974,0.022628,0.999883,5
0.843906,0.944438,0.004116,4
0.000018,0.000653,0.976764,2
0.999997,0.086582,0.999767,5
0.000056,0.911388,0.003191,9
0.000094,0.006929,0.999768,2
0.11442,0.000318,0.99706,7
0.049465,0.869957,0.914599,4
0.00004,0.002551,0.998386,7
1,0.034636,0.999113,5
0.000853,0.021721,0.00001,7
0.926179,0.998798,0.261576,4
0,0.930039,0.340581,5
0.000132,0.998678,0.999965,6
0.000014,0.001065,0.00002,1
0.99997,0.928924,0.999521,8
0.000209,0.005172,0.998072,2
0.000128,0.807648,0.000678,9
0.000084,0.988207,0.034758,9
0.146173,0.959467,0.000373,4
0.000063,0.027649,0.009466,1
0.000458,0.009876,0.000072,1
0.001246,0.999564,0.972656,6
0.000574,0.423431,0.771967,7
0.000038,0.010033,0.998685,2
0.009984,0.99995,0.999838,6
0.000003,0.999569,0.899415,5
0.999739,0.005012,0.997646,8
0.000172,0.007831,0.964212,7
0.000482,0.999753,0.999805,6
0.000043,0.999662,0.009375,9
0.01167,0.999871,0.990707,6
1,0.766103,0.000252,0
0.046794,0.043563,0.000036,4
0.000816,0.947354,0.005072,9
0.999937,0.99842,0.999102,8
0.0028,0.998275,0.000306,9
0.00516,0.787629,0.95704,7
0.001836,0.000514,0.000006,1
0.005452,0.000164,0.000001,1
0.000008,0.002945,0.994344,2
0.999991,0.000043,0.99768,5
0.003423,0.018587,0.000367,9
0.000001,0.39996,0.005683,3
0.80141,0.990004,0.026506,4
0.003844,0.999921,0.99562,6
0.000507,0.007915,0.98786,7
1,0.029666,0.000019,0
0.028692,0.00738,0.997416,7
0.999986,0.99986,0.963765,0
0.000048,0.992065,0.023368,9
0.000065,0.021277,0.999421,2
0.000009,0.003548,0.976817,2
0.999998,0.998396,0.996426,8
0.000146,0.998765,0.999948,6
0.835682,0.212084,0.995505,8
0.003168,0.410797,0.00427,9
0.000002,0.997062,0.055583,5
0.000003,0.557573,0.011439,3
0.000027,0.004682,0.967731,1
0.000522,0.122424,0.99992,2
0.000003,0.613928,0.006293,9
0.000148,0.975475,0.001369,9
0.00021,0.25828,0.898961,8
0.004003,0.999726,0.209863,4
0.057376,0.999959,0.995081,6
0.99995,0.000438,0.988985,5
0.00018,0.004826,0.998687,2
0.000009,0.001932,0.564102,7
0.000002,0.377141,0.026011,3
0.000283,0.007367,0.000018,7
0.001321,0.026094,0.999747,2
0.999994,0.967986,0.183809,0
0.015186,0.004977,0.996271,7
0.022257,0.00312,0.988364,7
0.999625,0.000299,0.982304,5
0.998273,0.696365,0.000315,4
0.000118,0.99764,0.99996,6
0.009227,0.004254,0.000002,1
0.000001,0.476647,0.040576,3
0.043717,0.999874,0.978095,6
0.003345,0.01398,0.995796,7
0.000242,0.00004,0.993985,7
0.007224,0.999889,0.912298,4
0.000035,0.008954,0.472485,2
0.000002,0.068769,0.015008,3
0.999943,0.000485,0.997736,5
0.00001,0.493541,0.065518,3
0.000024,0.997335,0.999864,6
0.001694,0.983776,0.000042,9
0.000017,0.000386,0.000224,1
0.000001,0.495296,0.004187,3
0.34399,0.00005,0,1
0.000019,0.001279,0.000254,1
0.00004,0.999841,0.038463,9
0.000003,0.000049,0.222767,2
0.065053,0.000018,0,1
0.999996,0.998991,0.807103,0
0.000053,0.0038,0.000057,1
0.000002,0.987463,0.030802,9
0.05047,0.990184,0.005718,4
0.999997,0.042604,0.999662,5
0.000018,0.647496,0.000412,9
0.001877,0.681967,0.747672,7
0.005819,0.99993,0.997113,6
0.000007,0.002489,0.690326,2
0.001023,0.057302,0.000019,7
0.002115,0.135618,0.993494,1
0.523259,0.971217,0.136652,4
1,0.991227,0.156039,0
0,0.034797,0.388155,5
0.321701,0.086808,0.000755,9
0.002797,0.368283,0.002516,9
0.014585,0.002607,0.996659,8
0.000082,0.000896,0.911483,7
0.000435,0.005277,0.927093,7
0.00172,0.999861,0.997476,6
0.3953,0.99951,0.225064,4
0.00064,0.000201,0.989964,7
0.000001,0.00008,0.510384,2
0.059834,0.995726,0.93345,4
0.000011,0.000127,0.385051,2
0.801288,0.921267,0.000214,4
0.998326,0.034975,0.999891,5
0.999998,0.083137,0.999635,5
0.00047,0.801015,0.000838,9
0.00002,0.996413,0.999632,6
0.999985,0.000317,0.999315,5
0.001366,0.754534,0.988058,8
0.000001,0.979775,0.012898,5
0.999994,0.986403,0.700771,8
0.000004,0.0318,0.954072,8
0.902471,0.999741,0.029135,4
0.000002,0.79226,0.013056,3
0.000002,0.989701,0.007134,9
0.999957,0.001462,0.999346,5
0.999969,0.993974,0.979715,8
0.004659,0.99058,0.867614,4
0.996761,0.162087,0.996618,8
0.000022,0.001126,0.852917,7
0.999982,0.999145,0.964727,0
0.998982,0.999758,0.997003,0
0.000004,0.000128,0.012802,2
0.000008,0.000228,0.859555,2
0.999956,0.99991,0.996837,0
0.000021,0.333529,0.018259,3
0.027467,0.999955,0.99376,6
0.00001,0.998472,0.999687,6
0.494341,0.998383,0.783544,4
0.514125,0.248612,0.999275,8
0.554446,0.998786,0.282505,4
1,0.976889,0.014805,0
0.00078,0.003003,0.000006,1
0.001304,0.016063,0.982067,7
0.000001,0.005038,0.984448,2
0.000002,0.862431,0.026925,3
0.010975,0.999893,0.999914,6
0.000002,0.974171,0.003252,9
0.000072,0.028649,0.999758,2
0.968049,0.99382,0.009967,4
0.003167,0.999979,0.999864,6
0.999998,0.003002,0.986362,5
0.999997,0.01339,0.99955,5
0.999992,0.815432,0.995411,8
0.000002,0.330743,0.087543,3
0.00014,0.005698,0.000032,1
0,0.212323,0.076123,5
1,0.03307,0.000014,0
0.000037,0.195368,0.999811,2
0.001181,0.017201,0.904396,8
0.160524,0.999537,0.894859,4
0.000719,0.001788,0.987785,2
0.000001,0.997972,0.508875,5
0.000178,0.995785,0.000107,9
0.000105,0.001425,0.991407,7
0.000029,0.88713,0.963815,1
0.999991,0.997931,0.927948,0
0.999277,0.998859,0.998366,0
0.023023,0.038773,0.999055,8
0.049557,0.994089,0.025665,4
0.000055,0.723897,0.000214,9
0.000011,0.517374,0.188117,3
0.000012,0.32402,0.034915,3
0.000005,0.54066,0.009345,3
0.000066,0.090146,0.999685,2
0.99963,0.987624,0.999596,8
0.000004,0.616037,0.053826,3
1,0.44016,0.000835,0
0.158933,0.999969,0.999348,6
0.000147,0.918724,0.00005,9
0.000021,0.00261,0.997193,2
0.000002,0.985114,0.008154,9
0.00043,0.99897,0.999738,6
0.09741,0.939009,0.004725,4
0.000039,0.165671,0.032582,3
0.637986,0.998425,0.015365,4
0.000011,0.962929,0.02544,3
0.027639,0.99994,0.991336,6
0.000002,0.052834,0.0033,3
0.999962,0.999428,0.985296,0
0.147987,0.98647,0.01801,4
0.000203,0.001728,0.886646,7
1,0.767696,0.99906,5
0.000012,0.003005,0.911537,2
0.000376,0.330388,0.934351,8
0.000141,0.000268,0.997514,7
0.024414,0.999983,0.999258,6
1,0.911206,0.002188,0
0.382381,0.997447,0.128356,4
0.000001,0.000102,0.377767,2
0.000002,0.387604,0.093483,3
0.455499,0.999428,0.156915,4
1,0.089087,0.994938,5
0.001094,0.439335,0.000316,9
0.999967,0.998882,0.831447,0
0.107049,0.999968,0.999401,6
0.050579,0.205697,0.000255,9
0.004197,0.004256,0.000001,1
0.00007,0.00154,0.998431,2
0.823085,0.124301,0.999085,8
0.000211,0.004318,0.000016,1
0.999995,0.990733,0.102611,0
0.315533,0.683385,0.999842,8
0.242986,0.997391,0.971605,4
0.000001,0.559896,0.009462,3
0.999981,0.00057,0.999306,5
0.999974,0.331848,0.996672,8
0.000237,0.212147,0.009454,9
1,0.029943,0.997476,5
0.019837,0.202101,0.999917,8
0,0.92442,0.391592,5
0.000021,0.004922,0.998293,2
0.000011,0.802842,0.195699,3
0.000122,0.99782,0.999697,6
0.000005,0.00077,0.309049,2
0.999992,0.223924,0.829027,8
0.129243,0.987745,0.101937,4
0.000034,0.00024,0.692034,1
0.000015,0.000037,0.156958,2
0.00003,0.009563,0.000285,1
0.000206,0.026384,0.999811,2
0.699883,0.987233,0.005134,4
0.999996,0.881752,0.94022,8
0.000002,0.000372,0.969581,1
0.000018,0.982049,0.000529,9
0.007825,0.003671,0.999032,7
1,0.036415,0.000022,0
0.000223,0.997316,0.999776,6
1,0.704534,0.118763,8
0.001828,0.99997,0.99951,6
0.093559,0.029907,0.999927,7
0.005713,0.999981,0.999162,6
0.000049,0.00035,0.987294,7
0.999865,0.505128,0.003187,0
0.000006,0.988471,0.003421,9
0.044514,0.010471,0.997836,7
0.000001,0.748925,0.011906,3
0.000004,0.260452,0.032909,3
0.000024,0.003071,0.99566,2
0.068259,0.999964,0.997142,6
0.999834,0.999903,0.997329,0
0.000641,0.999853,0.999899,6
0.000064,0.001621,0.283584,7
0.012008,0.999925,0.999724,6
0.000007,0.146514,0.004418,3
1,0.969145,0.017139,0
0.000038,0.01814,0.989277,2
0.000416,0.003909,0.986755,7
0.000175,0.0049,0.998867,2
0.000001,0.388748,0.04596,3
0.00064,0.306129,0.999733,8
0.999999,0.036239,0.999268,5
0.012511,0.999967,0.999849,6
0.003166,0.193333,0.999675,8
0.95777,0.980315,0.00046,4
0.999998,0.996805,0.710025,0
0.000116,0.002859,0.986199,7
0.000161,0.000854,0.946642,7
0.000254,0.005722,0.991867,2
0.999966,0.173877,0.984852,8
0.999999,0.993232,0.193974,0
0.999999,0.003006,0.999413,5
0.173339,0.999894,0.995294,6
0.000041,0.995351,0.035726,9
1,0.060544,0.999499,5
0.000107,0.005752,0.998752,2
0.000012,0.001768,0.993395,2
0.000014,0.991626,0.026619,9
0.000045,0.021542,0.999884,1
0.000001,0.996829,0.020667,9
0.001057,0.402238,0.999955,2
0,0.482257,0.092165,3
1,0.996277,0.637741,0
0.0501,0.986576,0.654215,4
0.000227,0.002248,0.000018,1
0.999951,0.000053,0.991354,5
0.000066,0.011785,0.99776,2
1,0.942758,0.012045,0
0.000138,0.000457,0.000017,1
0.539732,0.857001,0.000696,4
1,0.994971,0.152682,0
0.000009,0.634701,0.041154,3
0.000021,0.996507,0.000396,9
0.001581,0.998074,0.998716,6
0.000486,0.000351,0.9993,7
0.000006,0.000904,0.009423,1
0.001237,0.251917,0.999834,2
0.000009,0.325008,0.004321,3
0.08525,0.999975,0.998756,6
0.00027,0.006398,0.00037,7
0.000011,0.99584,0.999897,6
0.999928,0.086546,0.999937,5
0.999266,0.957947,0.999445,8
0.999886,0.000171,0.997904,5
0.000177,0.999872,0.998099,6
0.000002,0.005422,0.996907,2
0.000025,0.012169,0.999847,2
0.000001,0.450641,0.057161,3
0.001937,0.998539,0.997646,6
0.00001,0.980671,0.999798,6
0.460804,0.999948,0.995009,6
0.227348,0.00235,0.999207,7
0.01393,0.806115,0.825297,7
0.000002,0.00042,0.881428,2
0.918522,0.998154,0.269765,4
0.000005,0.964511,0.002587,9
0.000852,0.999852,0.997535,6
0.713483,0.999379,0.027132,4
1,0.991236,0.095474,0
0.999993,0.984764,0.992036,8
0.05136,0.999471,0.027669,4
0.000001,0.000976,0.340842,8
0.006222,0.468164,0.640774,7
0.000008,0.01576,0.747352,8
0.000001,0.990051,0.39965,5
0.083356,0.012392,0.999407,7
0.65034,0.992098,0.011838,4
0.000093,0.07749,0.999779,2
0.025179,0.999871,0.989705,6
0.000569,0.00275,0.991565,7
0.00016,0.000274,0.994723,7
0.000007,0.013306,0.999758,2
0.000002,0.431434,0.011916,3
0.002779,0.999978,0.999865,6
0.000051,0.002387,0.999245,2
0.000004,0.861138,0.065426,3
0.000169,0.001145,0.651712,7
0.032375,0.999988,0.998939,6
0.383765,0.003619,0.999458,7
0.00002,0.0017,0.995229,2
0.063642,0.028153,0.943843,8
0.000076,0.005372,0.999803,2
0.000001,0.766903,0.000299,9
0.000268,0.805317,0.888094,7
0.001694,0.018876,0.999328,2
0.000056,0.614006,0.011954,3
1,0.884311,0.005655,0
0.011183,0.017406,0.998276,7
0.000025,0.000726,0.997924,2
0.000032,0.0004,0.000114,1
0.00653,0.998304,0.000144,9
1,0.910804,0.000539,0
0.000004,0.811449,0.017652,3
0.000025,0.001473,0.308495,7
0.006998,0.999959,0.998309,6
0.999362,0.99985,0.996272,0
0.999993,0.997143,0.963218,8
0.005683,0.000324,0.000001,1
0.999999,0.029274,0.999342,5
0.000034,0.009159,0.997305,2
0.016779,0.832752,0.00084,9
0.999999,0.03039,0.998463,5
0.000001,0.585786,0.176038,3
0.000005,0.998897,0.039458,9
1,0.761082,0.966431,8
0.99997,0.000062,0.994688,5
0.00009,0.046161,0.999381,2
0.000006,0.943365,0.004317,9
0.000038,0.005625,0.995738,2
0.999981,0.001737,0.999794,5
0.000082,0.000141,0.000067,1
0.000325,0.998045,0.999932,6
0.99999,0.978663,0.877314,8
0.000002,0.743789,0.075033,3
0.000703,0.093233,0.999676,2
0.999972,0.998494,0.999456,8
0.000008,0.981029,0.002513,9
0.000024,0.00174,0.346682,7
1,0.985039,0.032848,0
0.000018,0.006045,0.998968,1
0.000419,0.011695,0.999702,2
0.999999,0.996269,0.731804,0
0.999993,0.93605,0.168948,0
0.999969,0.994212,0.990419,8
0.000001,0.076444,0.00163,3
0.999855,0.000309,0.970331,5
0.000942,0.000433,0.998671,7
1,0.998553,0.198157,0
0,0.957083,0.004905,9
0.000028,0.847841,0.001301,9
0.000074,0.000613,0.735744,7
0.000091,0.998845,0.000683,9
0.003912,0.000816,0.000004,1
0.466639,0.998268,0.141321,4
0.000009,0.004222,0.995459,1
0.000008,0.001562,0.982332,2
0.999992,0.002257,0.999701,5
0.000273,0.991169,0.003166,9
1,0.822123,0.0015,0
0.004728,0.299628,0.999886,2
0.814542,0.929743,0.000851,4
0.000087,0.988258,0.997955,6
0.055275,0.025707,0.000001,1
1,0.130431,0.000029,0
1,0.978575,0.016271,0
0.000565,0.983065,0.00006,9
0.999948,0.932901,0.001697,4
1,0.703923,0.003884,0
0.013974,0.955958,0.953872,7
0.001648,0.000135,0.74392,7
0.013914,0.999976,0.998829,6
0,0.294912,0.208854,5
0.000571,0.003265,0.999444,2
0.000002,0.979365,0.143442,5
0.000001,0.000238,0.96821,1
0.000002,0.001377,0.965256,2
0.000119,0.977187,0.001266,9
0.999992,0.000072,0.995775,5
0.89278,0.852489,0.000439,4
0,0.474811,0.456892,5
0.002106,0.429424,0.701602,8
0.086604,0.01641,0.992313,8
0.000003,0.999587,0.007488,9
0.001154,0.014766,0.998741,7
0.999999,0.000254,0.99343,5
0,0.995112,0.00342,9
0.000003,0.003251,0.990039,1
0.04621,0.999934,0.992856,6
0.000615,0.005197,0.991026,7
0.173561,0.004869,0.998425,7
0.012701,0.002195,0.999905,7
0.999977,0.988817,0.99781,8
0.999998,0.449827,0.999791,5
0.000001,0.825503,0.027321,3
0.000106,0.00316,0.99881,2
0.000002,0.96001,0.045439,3
0.00354,0.999406,0.997842,6
1,0.902374,0.023417,0
0.003224,0.001484,0.000006,1
0.001893,0.375244,0.001651,9
0.999999,0.579601,0.82071,8
1,0.219995,0.000224,0
0.01154,0.000777,0.980162,7
0.000016,0.001863,0.834578,2
0.000013,0.002284,0.000703,1
0.999998,0.00016,0.997492,5
0.034774,0.00316,0.000001,1
0.000084,0.000018,0.001106,1
0.088485,0.99947,0.966833,4
1,0.99297,0.235578,0
0.720371,0.002561,0.998979,7
0.000461,0.000044,0.890303,7
0.872218,0.16812,0.000332,4
0.036269,0.98947,0.000265,9
0.000029,0.999796,0.333258,5
0.000006,0.99969,0.908543,5
0.002629,0.00515,0.000004,1
0.785544,0.973417,0.003054,4
0.018539,0.999876,0.626208,4
0.000003,0.678259,0.040824,3
0.000003,0.681414,0.083358,3
0.999998,0.000018,0,9
0.000438,0.001949,0.995946,2
0.000123,0.000219,0.994386,7
0.000458,0.000911,0.955035,7
0.000895,0.000464,0.000009,1
0.12802,0.999262,0.045997,4
1,0.979655,0.04889,0
0.000023,0.424332,0.095924,3
0.999997,0.002458,0.999089,5
0.001392,0.999988,0.999701,6
1,0.97327,0.002523,0
0.999996,0.999782,0.936372,8
0.569409,0.968856,0.002604,4
1,0.881061,0.012325,0
0.001477,0.051371,0.835416,8
0.999642,0.000038,0.995101,5
0.000601,0.99964,0.999391,6
0,0.807015,0.378763,5
0.000072,0.000642,0.207212,7
0.000004,0.503245,0.079365,3
0.999985,0.999282,0.466713,0
0.783776,0.999978,0.3621,4
0.003526,0.000058,0.000006,1
0,0.239682,0.073225,5
0.059938,0.000418,0.995454,7
0.000005,0.937612,0.121724,3
0.000019,0.00143,0.984906,2
0.281712,0.999986,0.999041,6
0.260627,0.999543,0.992541,6
0.000029,0.002584,0.000276,7
0.000476,0.002775,0.968574,7
0.000039,0.002081,0.000041,1
0.000022,0.002146,0.656877,2
0.000002,0.000074,0.604591,2
0.070865,0.999961,0.998322,6
0.000002,0.918564,0.000535,9
0.999995,0.999596,0.954744,0
0.019318,0.002436,0.982011,7
1,0.973976,0.386292,8
0,0.007024,0.996457,1
0.999999,0.999345,0.27447,0
0.954448,0.8576,0.001032,4
0.000224,0.000687,0.000013,1
0.000216,0.006576,0.000149,7
0.056751,0.283252,0.999903,8
0.000004,0.868057,0.030236,3
0.000025,0.997176,0.003211,9
0.00008,0.001618,0.998656,2
0.015852,0.002123,0.999305,7
1,0.984428,0.023681,0
0.000004,0.003205,0.003777,1
0.003108,0.040873,0.999549,8
0.730865,0.999654,0.974626,6
0.000009,0.000491,0.866486,2
0.003987,0.689738,0.959904,8
0,0.891887,0.050724,5
0.008152,0.999928,0.999321,6
0.00003,0.998723,0.002709,9
0.000023,0.004704,0.080388,7
0.162906,0.013007,0.999916,7
0.191153,0.990186,0.003365,4
0.267135,0.972878,0.00113,4
0.999999,0.000192,0.99611,5
0.99987,0.999899,0.99567,0
0.999992,0.965379,0.993557,8
0.003479,0.001499,0.992473,7
0.000024,0.001995,0.000967,7
0.999999,0.82456,0.000322,0
0.000003,0.002331,0.986535,2
0.000001,0.075661,0.007917,3
0.000462,0.009859,0.930894,7
0.114761,0.999978,0.999087,6
0.73002,0.944973,0.004462,4
0.825976,0.000898,0.968143,8
0.000001,0.957421,0.043854,3
0.000057,0.00093,0.957415,1
0,0.042805,0.025179,3
0.001051,0.997161,0.999883,6
0.000419,0.013883,0.999592,2
0.004033,0.999707,0.043379,9
0.000001,0.384978,0.01677,3
0.006429,0.007557,0.999176,7
0.663578,0.031614,0.996209,8
1,0.064432,0.998641,5
0.000048,0.999852,0.99914,6
0.303899,0.995412,0.178951,4
0.000053,0.970524,0.000072,9
0.000263,0.001433,0.000015,1
0.000001,0.734876,0.024356,3
1,0.105731,0.000048,0
0,0.55792,0.060978,3
0.160314,0.237932,0.000033,4
0.000004,0.79582,0.061721,3
0.999997,0.000021,0,0
0.000023,0.009984,0.994344,2
0.000043,0.002614,0.818095,7
0.000157,0.99885,0.06616,9
1,0.398525,0.000543,0
0.000073,0.001167,0.385579,7
0.40212,0.123057,0.99998,7
0.000007,0.017143,0.002612,3
0.000004,0.999206,0.796132,5
0.999998,0.036179,0.999421,5
0.000021,0.949866,0.185087,3
0.000186,0.243812,0.000343,7
0.000089,0.009372,0.995581,2
0,0.228901,0.088091,3
0.000006,0.001187,0.000969,1
0.000079,0.00145,0.00079,7
0.00181,0.008127,0.973655,7
0.999843,0.884139,0.997833,8
0.080306,0.999335,0.931986,4
0.999985,0.999273,0.966576,0
0.197798,0.99997,0.999453,6
0.005529,0.001137,0.986842,7
0.301334,0.998618,0.716762,4
1,0.976254,0.045071,0
1,0.108935,0.00003,0
0.000053,0.999915,0.545625,5
0.000019,0.000173,0.002003,1
0.000084,0.001238,0.498175,7
0.000091,0.88868,0.993855,1
0.000004,0.000099,0.362967,1
0.003783,0.999889,0.999425,6
0.333835,0.999847,0.992951,6
0.002055,0.060779,0.958185,8
0.000616,0.228922,0.963994,8
0.000006,0.993554,0.018937,9
0.000144,0.976903,0.000074,9
0.001621,0.058906,0.724799,8
0.00018,0.000281,0.987444,7
0,0.281217,0.045685,3
0.657698,0.999321,0.204038,4
0.997855,0.990716,0.001946,4
0.521854,0.999954,0.779063,4
0.000004,0.463216,0.06156,3
0.002388,0.998067,0.000246,9
0.000449,0.052427,0.999792,2
0.350444,0.979933,0.034424,4
0.000006,0.245965,0.005573,3
0.111562,0.001194,0,1
0.000016,0.000181,0.900488,2
0.000002,0.661913,0.023213,3
0.000001,0.319874,0.071539,3
0,0.021694,0.007845,1
1,0.486562,0.000357,0
0.003866,0.000441,0.000017,1
0.000388,0.998518,0.999924,6
