@relation 'pendigits_autoencoded-weka.filters.unsupervised.attribute.MLPAutoencoder-N9-L0.01-O1.0E-6-P1-E1-weights-fileC:\\Program Files\\Weka-3-8-S1-seed1'

@attribute hidden_unit_0output numeric
@attribute hidden_unit_1output numeric
@attribute hidden_unit_2output numeric
@attribute hidden_unit_3output numeric
@attribute hidden_unit_4output numeric
@attribute hidden_unit_5output numeric
@attribute hidden_unit_6output numeric
@attribute hidden_unit_7output numeric
@attribute hidden_unit_8output numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.95281,0.613316,0.958625,0.004963,0.014823,0.996959,0.981496,0.468304,0.027804,8
0.012336,0.143507,0.702912,0.952202,0.759348,0.998567,0.996478,0.883854,0.994693,7
0.108197,0.010094,0.002055,0.987604,0.186674,0.047759,0.023043,0.978851,0.326796,4
0.998144,0.009455,0.104964,0.001765,0.917503,0.298462,0.001597,0.993593,0.040599,0
0.998917,0.442535,0.883584,0.000037,0.320857,0.003081,0.125927,0.971252,0.025468,0
0.004222,0.033748,0.805736,0.996162,0.990052,0.076754,0.932497,0.228169,0.745629,3
0.119775,0.024047,0.970334,0.998608,0.978536,0.083492,0.915786,0.014279,0.754931,3
0.003107,0.027146,0.241478,0.99931,0.899234,0.183683,0.917361,0.18241,0.9752,3
0.007992,0.030852,0.41377,0.998655,0.94674,0.037088,0.957555,0.729072,0.424402,3
0.000958,0.997324,0.553265,0.737637,0.985467,0.484213,0.859512,0.976896,0.998785,8
0.995574,0.189199,0.997073,0.986986,0.849263,0.062638,0.974611,0.60078,0.016908,6
0.4743,0.053779,0.042246,0.983534,0.38456,0.030801,0.011452,0.79988,0.005284,4
0.980672,0.72217,0.998763,0.664086,0.196656,0.059245,0.990344,0.006894,0.010008,6
0.006356,0.015272,0.002695,0.998092,0.453218,0.334601,0.640888,0.975199,0.695816,7
0.071465,0.042968,0.007556,0.98882,0.27925,0.17201,0.013936,0.429779,0.001,9
0.994366,0.049638,0.248682,0.104173,0.5324,0.134108,0.011556,0.965892,0.004215,4
0.213081,0.916627,0.965263,0.998646,0.083485,0.991964,0.990601,0.723843,0.904341,2
0.916798,0.825287,0.99663,0.998961,0.006167,0.784168,0.988376,0.96563,0.28653,2
0.006914,0.012492,0.740995,0.907345,0.513886,0.925936,0.997336,0.929704,0.973356,7
0.003377,0.19245,0.740306,0.998384,0.972056,0.014408,0.606793,0.227435,0.043463,9
0.853924,0.434826,0.800521,0.99939,0.354481,0.998807,0.812797,0.861341,0.269281,1
0.002253,0.057753,0.731076,0.997465,0.991403,0.095799,0.950891,0.060667,0.726217,3
0.012705,0.0267,0.749468,0.998679,0.957795,0.021733,0.933198,0.250748,0.537172,3
0.377133,0.920366,0.980251,0.998525,0.027703,0.939337,0.994366,0.967452,0.794877,2
0.113023,0.955059,0.992494,0.980774,0.300835,0.990389,0.997317,0.717073,0.822595,1
0.010491,0.99954,0.002001,0.969475,0.863659,0.00168,0.000212,0.996661,0.985879,1
0.106227,0.045086,0.954177,0.36709,0.118126,0.958647,0.985385,0.967295,0.832007,7
0.002193,0.832956,0.734561,0.996259,0.999766,0.8901,0.974788,0.238387,0.995957,8
0.77332,0.121973,0.657664,0.981677,0.036887,0.009977,0.069341,0.994892,0.010793,4
0.000271,0.473894,0.017777,0.998241,0.040915,0.007581,0.078392,0.887392,0.983782,1
0.740263,0.028372,0.222788,0.657949,0.258685,0.100448,0.002511,0.869782,0.007079,4
0.057707,0.133106,0.919396,0.60021,0.039008,0.74786,0.996431,0.966207,0.89534,7
0.007907,0.27104,0.167177,0.999056,0.029525,0.002547,0.85984,0.713735,0.975796,3
0.043733,0.043171,0.98377,0.99967,0.800148,0.02326,0.8089,0.349555,0.65147,5
0.999109,0.439871,0.861142,0.000229,0.01943,0.994047,0.775818,0.563578,0.371788,5
0.499895,0.505363,0.996331,0.994396,0.949799,0.318735,0.997772,0.006781,0.051096,6
0.406713,0.957041,0.959208,0.998593,0.023549,0.976177,0.984507,0.956045,0.890211,2
0.005404,0.1225,0.566044,0.999055,0.083701,0.973512,0.963591,0.878558,0.983307,2
0.961038,0.577854,0.995855,0.000731,0.025662,0.003846,0.939681,0.356808,0.001119,0
0.003656,0.743337,0.273479,0.999453,0.026317,0.698823,0.951147,0.978733,0.887634,2
0.016226,0.213821,0.987808,0.999887,0.730058,0.015706,0.356279,0.003438,0.97743,5
0.021024,0.999754,0.79784,0.999438,0.995862,0.005021,0.240622,0.767597,0.996043,8
0.00402,0.286566,0.00134,0.997429,0.986125,0.869601,0.340682,0.910657,0.996819,1
0.124881,0.101934,0.991836,0.533388,0.523969,0.99945,0.992798,0.79953,0.979554,7
0.97058,0.105918,0.681123,0.383373,0.143006,0.019922,0.002585,0.901641,0.007467,4
0.005178,0.076054,0.105793,0.998275,0.934104,0.014785,0.629107,0.028749,0.029083,9
0.488438,0.30071,0.984271,0.583113,0.030904,0.987868,0.982403,0.910767,0.867511,7
0.003224,0.050953,0.485861,0.997383,0.980578,0.063377,0.990291,0.095416,0.579805,3
0.030705,0.419825,0.380962,0.604943,0.694558,0.090473,0.999347,0.905051,0.992673,8
0.018589,0.014846,0.007686,0.998383,0.947599,0.096358,0.746189,0.049876,0.145507,9
0.012415,0.014707,0.027038,0.999046,0.940008,0.139825,0.565222,0.017836,0.065476,9
0.00309,0.103958,0.366121,0.998156,0.942742,0.014853,0.973968,0.274018,0.909882,3
0.529744,0.818617,0.992679,0.98391,0.004075,0.4513,0.985766,0.302709,0.823786,2
0.069553,0.974944,0.940861,0.032465,0.404789,0.994572,0.989812,0.646038,0.061356,8
0.999077,0.306622,0.323502,0.000022,0.800079,0.003782,0.023588,0.993841,0.06527,0
0.705164,0.025759,0.00754,0.629556,0.41426,0.460648,0.001467,0.832343,0.004494,4
0.1069,0.934229,0.053625,0.998732,0.351538,0.002581,0.000934,0.237423,0.018436,9
0.930973,0.393537,0.993289,0.985691,0.045825,0.011543,0.058466,0.471783,0.015348,4
0.015428,0.060162,0.967706,0.999811,0.961757,0.476337,0.856165,0.003739,0.41783,5
0.794745,0.07695,0.404622,0.952038,0.113073,0.006047,0.028795,0.962854,0.01044,4
0.008375,0.8903,0.860478,0.034548,0.768154,0.993323,0.993631,0.94102,0.01587,8
0.010547,0.165905,0.578637,0.552688,0.13046,0.921306,0.997897,0.988704,0.965222,7
0.998238,0.261007,0.464577,0.000022,0.73736,0.003339,0.076606,0.978894,0.021596,0
0.999416,0.616066,0.822626,0.000043,0.174558,0.998155,0.238396,0.51932,0.955459,5
0.000524,0.985663,0.02764,0.996305,0.797552,0.060196,0.022643,0.818341,0.999496,1
0.992384,0.483074,0.997281,0.737148,0.793443,0.254028,0.987147,0.015413,0.010717,6
0.001695,0.904983,0.002661,0.995663,0.71171,0.035905,0.036217,0.95289,0.995288,1
0.993706,0.607363,0.997907,0.975793,0.640126,0.122137,0.991698,0.013739,0.011358,6
0.999303,0.023111,0.040621,0.000047,0.983342,0.103028,0.001271,0.968783,0.172192,0
0.999452,0.637174,0.938655,0.000194,0.997191,0.0166,0.002054,0.158078,0.987769,8
0.932289,0.203207,0.915723,0.964353,0.004776,0.006208,0.033946,0.989469,0.0222,4
0.012158,0.141691,0.617278,0.999242,0.833375,0.003034,0.755921,0.76418,0.818893,3
0.988628,0.80983,0.781652,0.999261,0.092711,0.990027,0.754089,0.072251,0.003596,1
0.162567,0.327459,0.979384,0.798137,0.225981,0.986179,0.995871,0.965318,0.917284,7
0.023309,0.362952,0.879945,0.848215,0.035061,0.585339,0.995847,0.984706,0.828775,7
0.000225,0.813564,0.021086,0.997179,0.042932,0.001721,0.11585,0.932627,0.988363,1
0.99797,0.02295,0.011152,0.00006,0.994561,0.247909,0.000783,0.976415,0.634342,0
0.999682,0.74265,0.97733,0.000084,0.10007,0.994982,0.013246,0.318029,0.87511,5
0.000748,0.518865,0.09301,0.997863,0.267222,0.048346,0.449433,0.834435,0.995346,1
0.999508,0.008384,0.148347,0.000754,0.968982,0.152324,0.005622,0.99085,0.027859,0
0.001639,0.74914,0.977357,0.969983,0.998227,0.987626,0.981838,0.222293,0.540372,8
0.016967,0.876287,0.976961,0.982663,0.471413,0.989217,0.997461,0.503435,0.666375,1
0.625915,0.100737,0.40129,0.947684,0.013859,0.009265,0.014333,0.986345,0.011014,4
0.996494,0.242342,0.967523,0.000125,0.251863,0.005534,0.249025,0.417545,0.002325,0
0.017703,0.887377,0.000481,0.992811,0.97228,0.274985,0.01737,0.985866,0.992212,1
0.001702,0.653218,0.010984,0.998324,0.99364,0.609611,0.279321,0.671096,0.998848,1
0.992399,0.542949,0.868327,0.000263,0.021359,0.99472,0.960712,0.189832,0.543814,5
0.00834,0.034538,0.437303,0.99931,0.625552,0.006266,0.986575,0.870494,0.947368,3
0.004826,0.029669,0.840464,0.85935,0.176616,0.711144,0.997955,0.971016,0.952914,7
0.956748,0.655553,0.997933,0.964883,0.367399,0.438332,0.996972,0.008534,0.008088,6
0.990125,0.05277,0.989883,0.87036,0.9718,0.208571,0.706466,0.767228,0.001078,6
0.998142,0.280636,0.135159,0.000037,0.975518,0.03588,0.026656,0.989481,0.044782,0
0.279566,0.664162,0.993064,0.997422,0.078665,0.993959,0.991854,0.361909,0.892135,2
0.004956,0.678222,0.231847,0.997363,0.178485,0.991488,0.996772,0.667298,0.947039,2
0.998113,0.895872,0.565983,0.00012,0.00704,0.28249,0.918319,0.037447,0.854591,8
0.991967,0.355162,0.996904,0.989543,0.749796,0.040048,0.990356,0.101743,0.004731,6
0.726569,0.487728,0.997108,0.998249,0.016542,0.953352,0.996002,0.493594,0.676217,2
0.464749,0.947857,0.963322,0.995787,0.053154,0.986107,0.994939,0.977581,0.802817,2
0.015965,0.054345,0.045365,0.997918,0.855418,0.018275,0.177005,0.109808,0.013105,9
0.007086,0.275213,0.885767,0.994463,0.997505,0.117175,0.996696,0.936519,0.580924,1
0.987319,0.468926,0.998256,0.826428,0.738217,0.178741,0.985974,0.011577,0.011484,6
0.005451,0.293557,0.216184,0.999265,0.701598,0.003992,0.983606,0.979047,0.808121,3
0.014695,0.981699,0.650988,0.99803,0.094125,0.975414,0.995507,0.963361,0.858446,2
0.9996,0.964525,0.991298,0.000185,0.967737,0.001561,0.002618,0.329313,0.996014,8
0.003408,0.017106,0.018123,0.999428,0.711883,0.014982,0.825297,0.117843,0.02714,9
0.980741,0.035734,0.996386,0.476968,0.997589,0.469017,0.769947,0.371893,0.000836,6
0.999773,0.865342,0.978854,0.000256,0.985021,0.007037,0.003657,0.225872,0.987219,8
0.029917,0.187851,0.967609,0.99995,0.207565,0.027289,0.470595,0.001331,0.997158,5
0.997682,0.210891,0.002585,0.001359,0.998065,0.267741,0.00017,0.997499,0.715988,0
0.640015,0.8128,0.978572,0.139807,0.013711,0.963199,0.968142,0.943539,0.862781,7
0.998558,0.148148,0.989081,0.788741,0.85363,0.047047,0.865429,0.943498,0.005215,6
0.00051,0.490859,0.015783,0.998187,0.097468,0.0151,0.188188,0.932328,0.981196,1
0.00117,0.111852,0.034398,0.998461,0.961816,0.022605,0.911358,0.078315,0.079046,9
0.9216,0.104566,0.805016,0.872669,0.07169,0.009534,0.034478,0.981179,0.008387,4
0.018833,0.35281,0.958015,0.99594,0.264738,0.994832,0.997821,0.135725,0.862295,2
0.012086,0.031246,0.342201,0.999549,0.242403,0.005584,0.943826,0.765513,0.945045,3
0.016321,0.028279,0.906839,0.998242,0.958797,0.011754,0.935396,0.451081,0.718708,3
0.998778,0.011604,0.007829,0.002635,0.996276,0.791516,0.000394,0.996298,0.185869,0
0.898927,0.621264,0.998117,0.990491,0.006331,0.021432,0.511379,0.157518,0.016599,4
0.007242,0.041236,0.284001,0.987568,0.39164,0.99589,0.995454,0.921252,0.988944,7
0.44798,0.090917,0.957576,0.998967,0.936032,0.043494,0.904687,0.233638,0.002911,5
0.003819,0.158004,0.004654,0.997344,0.219241,0.037535,0.053805,0.924241,0.959445,1
0.023267,0.05225,0.823309,0.998667,0.828298,0.003217,0.733862,0.751536,0.545356,3
0.977604,0.5386,0.586988,0.000029,0.401388,0.974684,0.149582,0.973127,0.988807,5
0.999354,0.122397,0.535886,0.000039,0.581773,0.008267,0.035527,0.963682,0.017114,0
0.831387,0.230728,0.900046,0.897416,0.051768,0.008696,0.011817,0.781331,0.002968,4
0.103573,0.929259,0.863591,0.996166,0.080272,0.983974,0.99687,0.959608,0.882228,2
0.142341,0.938747,0.960357,0.998587,0.036746,0.977462,0.996228,0.956497,0.918274,2
0.046281,0.202738,0.830393,0.999242,0.03368,0.002052,0.929789,0.868851,0.70044,3
0.999406,0.943702,0.984244,0.000565,0.016411,0.032145,0.215423,0.065929,0.046683,8
0.022661,0.776139,0.878175,0.998177,0.10946,0.989683,0.989466,0.49868,0.966652,2
0.108673,0.964306,0.95954,0.91715,0.288017,0.99322,0.997987,0.61657,0.880762,2
0.029534,0.053696,0.75519,0.996439,0.958835,0.026064,0.972628,0.664415,0.814851,3
0.010166,0.429342,0.988182,0.998566,0.83455,0.047739,0.006874,0.003776,0.552294,9
0.998844,0.694211,0.517299,0.000013,0.400957,0.002639,0.252808,0.99509,0.167033,0
0.00038,0.48527,0.027659,0.997547,0.073932,0.015336,0.176689,0.879894,0.989453,1
0.058896,0.844813,0.962483,0.994857,0.448011,0.995351,0.995005,0.865385,0.379114,1
0.03681,0.856083,0.802097,0.99949,0.025543,0.947942,0.991602,0.974627,0.861245,2
0.984287,0.09788,0.984497,0.488495,0.956163,0.049722,0.959093,0.142002,0.011126,6
0.60804,0.618681,0.054562,0.994131,0.014492,0.789501,0.932199,0.009263,0.797708,8
0.005022,0.982784,0.000457,0.994445,0.565548,0.065658,0.032918,0.995823,0.939193,1
0.059722,0.140791,0.813081,0.999133,0.573067,0.009348,0.966571,0.844961,0.933176,3
0.112044,0.174357,0.968189,0.999616,0.947825,0.096376,0.95243,0.018951,0.006589,5
0.963045,0.418192,0.987621,0.963626,0.010389,0.002736,0.032081,0.922834,0.007475,4
0.993297,0.077268,0.978152,0.862034,0.964696,0.046012,0.940264,0.729856,0.004717,6
0.046637,0.149653,0.936028,0.584847,0.079827,0.939061,0.995852,0.954785,0.941226,7
0.053811,0.041004,0.955766,0.934633,0.2051,0.988745,0.994571,0.804025,0.983078,7
0.914849,0.844054,0.998471,0.002168,0.327748,0.003946,0.939032,0.384248,0.005445,0
0.06089,0.147907,0.434787,0.998156,0.565857,0.00937,0.951258,0.910442,0.944818,3
0.990582,0.461905,0.996866,0.98664,0.858001,0.576878,0.995399,0.016539,0.010542,6
0.729226,0.958435,0.999373,0.037717,0.054828,0.007418,0.989525,0.022047,0.004,0
0.136967,0.127885,0.856315,0.99917,0.93554,0.082256,0.940731,0.061723,0.003471,5
0.00497,0.752921,0.935571,0.997953,0.169137,0.009922,0.013759,0.119408,0.003385,9
0.001301,0.795766,0.002624,0.996937,0.633544,0.076542,0.06547,0.958502,0.992449,1
0.287786,0.080609,0.99524,0.759376,0.448829,0.999714,0.998015,0.397661,0.942091,7
0.920791,0.06954,0.719181,0.834843,0.757404,0.032301,0.030887,0.740327,0.003761,4
0.593932,0.538339,0.996464,0.998403,0.033091,0.989333,0.996442,0.626591,0.825106,2
0.738697,0.751579,0.995938,0.991397,0.370035,0.723497,0.997744,0.001913,0.067971,6
0.003927,0.10544,0.326554,0.999715,0.981362,0.017932,0.781206,0.051465,0.690744,9
0.999685,0.914844,0.978757,0.000362,0.837981,0.002847,0.000912,0.185974,0.935723,8
0.995984,0.805365,0.89864,0.000063,0.291574,0.998759,0.243442,0.312581,0.892317,5
0.004356,0.875109,0.552997,0.997861,0.419727,0.69682,0.978844,0.988726,0.974767,1
0.005402,0.17111,0.238655,0.998809,0.209654,0.995559,0.97676,0.944604,0.991941,2
0.005543,0.151503,0.381872,0.998828,0.186625,0.994441,0.975824,0.931853,0.990927,2
0.997253,0.638776,0.895499,0.00009,0.042412,0.993626,0.636868,0.765897,0.82837,5
0.969035,0.691999,0.998584,0.92388,0.080812,0.010205,0.99371,0.012402,0.002693,6
0.996911,0.089482,0.985418,0.750911,0.948366,0.055969,0.894993,0.708926,0.002798,6
0.004892,0.008009,0.546538,0.877824,0.867282,0.995241,0.996271,0.941576,0.979893,7
0.000923,0.936489,0.102313,0.998914,0.359097,0.194151,0.503368,0.966926,0.996678,1
0.378446,0.935097,0.945763,0.974436,0.003556,0.704341,0.996007,0.922928,0.934347,2
0.094896,0.956829,0.975707,0.064011,0.335384,0.992844,0.986253,0.452963,0.021696,8
0.999572,0.019956,0.040783,0.000026,0.954622,0.083649,0.002797,0.994214,0.79318,0
0.283908,0.881097,0.802901,0.96688,0.016326,0.294871,0.990984,0.000825,0.973922,8
0.002535,0.116427,0.304524,0.994135,0.973577,0.030105,0.99297,0.506218,0.881976,3
0.973774,0.677081,0.998377,0.918087,0.260077,0.123595,0.99569,0.009983,0.004738,6
0.015506,0.11918,0.982159,0.999834,0.818957,0.019368,0.90984,0.014347,0.827676,5
0.951903,0.073825,0.987567,0.945345,0.302498,0.040255,0.106171,0.995616,0.010579,4
0.997349,0.416113,0.995028,0.967803,0.480309,0.013003,0.980017,0.650795,0.004251,6
0.001981,0.988941,0.001936,0.992536,0.671244,0.027288,0.017141,0.988323,0.993499,1
0.988428,0.143726,0.994517,0.562233,0.967712,0.215783,0.964818,0.056264,0.006673,6
0.827867,0.065878,0.082293,0.884179,0.037542,0.005545,0.016629,0.992345,0.01713,4
0.001988,0.990204,0.002598,0.989685,0.89896,0.00414,0.009028,0.975069,0.997541,1
0.010823,0.497147,0.940774,0.989677,0.422198,0.99465,0.998333,0.137334,0.915685,2
0.815482,0.083126,0.365393,0.883444,0.118622,0.013826,0.019051,0.946682,0.005497,4
0.054425,0.375781,0.988662,0.999939,0.24293,0.002561,0.325999,0.014459,0.987075,5
0.004788,0.998193,0.002371,0.991815,0.446699,0.020857,0.006835,0.99748,0.972397,1
0.999881,0.99377,0.985509,0.000078,0.341138,0.888355,0.003013,0.740896,0.972373,5
0.981867,0.062051,0.903845,0.823615,0.659059,0.016529,0.221722,0.991697,0.010056,4
0.000485,0.566517,0.006518,0.997258,0.738438,0.016011,0.158597,0.88455,0.996654,1
0.999241,0.028823,0.187966,0.000055,0.811066,0.01038,0.012929,0.975189,0.027408,0
0.018658,0.150494,0.168617,0.998108,0.930983,0.019006,0.50061,0.362138,0.006596,9
0.992143,0.725239,0.948367,0.001224,0.005319,0.17292,0.990358,0.019763,0.057118,8
0.207859,0.707341,0.959961,0.999767,0.935079,0.235402,0.737853,0.012852,0.006039,5
0.06928,0.031386,0.027975,0.998454,0.846794,0.080903,0.52043,0.029693,0.026854,9
0.971548,0.722302,0.998347,0.94109,0.263009,0.406814,0.997352,0.007243,0.010493,6
0.002343,0.0483,0.016389,0.99888,0.563942,0.080159,0.785471,0.803995,0.985117,3
0.008359,0.040201,0.851273,0.981544,0.993261,0.103828,0.994037,0.687924,0.890842,3
0.999258,0.19387,0.883122,0.000064,0.085734,0.002537,0.14528,0.942222,0.011909,0
0.002112,0.220513,0.008891,0.999011,0.982651,0.135662,0.13132,0.044069,0.044062,9
0.001251,0.012726,0.022205,0.999175,0.070256,0.337491,0.286662,0.53305,0.989974,7
0.997808,0.983098,0.713149,0.000015,0.613117,0.945429,0.032524,0.960101,0.997787,5
0.015388,0.695919,0.000337,0.995472,0.989869,0.681892,0.079061,0.958805,0.976881,1
0.99816,0.183708,0.993499,0.761365,0.939245,0.050333,0.896162,0.482564,0.003067,6
0.141999,0.571856,0.959277,0.422903,0.057447,0.958599,0.994978,0.956442,0.925634,7
0.202655,0.043684,0.822091,0.223863,0.517514,0.007489,0.993404,0.509087,0.869557,7
0.061818,0.850371,0.84305,0.984938,0.092491,0.984225,0.996365,0.88058,0.926419,2
0.02956,0.018732,0.002847,0.998207,0.70319,0.012954,0.553231,0.107131,0.13062,9
0.999251,0.149345,0.991382,0.820647,0.772364,0.019946,0.900881,0.977395,0.017392,6
0.996513,0.534697,0.20676,0.000075,0.304328,0.003296,0.31923,0.059803,0.953594,8
0.008688,0.016928,0.541884,0.997879,0.964849,0.025779,0.940804,0.532923,0.856947,3
0.016161,0.939505,0.473995,0.999243,0.068441,0.985467,0.991772,0.899572,0.767268,2
0.998987,0.254933,0.018068,0.000022,0.991427,0.045354,0.001344,0.98596,0.412966,0
0.971152,0.066328,0.090814,0.000087,0.815256,0.999156,0.942509,0.980736,0.987259,5
0.008032,0.999322,0.796999,0.999277,0.383328,0.447645,0.057431,0.001811,0.991563,9
0.999094,0.016961,0.269789,0.000373,0.785103,0.023364,0.011946,0.988516,0.026014,0
0.96187,0.725903,0.998884,0.949131,0.207711,0.362367,0.997371,0.001996,0.037427,6
0.992705,0.125252,0.98776,0.634098,0.930954,0.041275,0.939328,0.327828,0.00337,6
0.00712,0.050265,0.677191,0.998083,0.946652,0.013654,0.980824,0.115273,0.677848,3
0.295901,0.962369,0.92027,0.999172,0.039626,0.986768,0.992536,0.942442,0.794123,2
0.988051,0.092491,0.985061,0.819223,0.901333,0.037843,0.9695,0.710697,0.005441,6
0.005293,0.524312,0.000758,0.99744,0.955501,0.066253,0.260052,0.836964,0.209221,9
0.005042,0.093528,0.549458,0.99978,0.941498,0.003776,0.10995,0.015203,0.892262,9
0.996393,0.005917,0.130803,0.000095,0.954938,0.149183,0.013403,0.860029,0.065254,0
0.003227,0.021559,0.701071,0.995648,0.98368,0.095021,0.993445,0.22567,0.855508,3
0.998491,0.740822,0.941487,0.000047,0.25428,0.996874,0.029583,0.165509,0.94676,5
0.013509,0.043126,0.860875,0.999154,0.91533,0.007556,0.161458,0.029642,0.699011,9
0.00698,0.958363,0.26192,0.999663,0.024753,0.471189,0.9169,0.98659,0.822716,2
0.006544,0.060859,0.76216,0.862272,0.059023,0.630053,0.998115,0.975438,0.93613,7
0.008998,0.015217,0.524257,0.955371,0.633942,0.982248,0.99591,0.909947,0.984388,7
0.108941,0.18462,0.876364,0.99905,0.478974,0.004651,0.946453,0.821561,0.891676,3
0.009035,0.714445,0.424268,0.998105,0.110209,0.987925,0.988691,0.972439,0.968654,2
0.995818,0.52151,0.996485,0.785941,0.841171,0.523548,0.987035,0.011149,0.017218,6
0.047489,0.563715,0.977929,0.999864,0.816744,0.013715,0.730064,0.046258,0.005194,5
0.358832,0.615044,0.970876,0.493052,0.05107,0.988605,0.985683,0.923456,0.962678,7
0.003985,0.012188,0.006332,0.998696,0.223582,0.674895,0.360028,0.848954,0.966361,7
0.261077,0.999913,0.000243,0.020701,0.998019,0.011896,0.000005,0.997947,0.999622,9
0.888112,0.163368,0.986649,0.939662,0.905752,0.346913,0.997652,0.009133,0.073665,6
0.317742,0.869558,0.98871,0.998815,0.047937,0.981625,0.993883,0.52346,0.839383,2
0.995141,0.162593,0.735717,0.000094,0.572319,0.004876,0.204504,0.034437,0.960843,8
0.999739,0.551533,0.907581,0.000048,0.078597,0.995189,0.026957,0.635057,0.969922,5
0.038251,0.016697,0.993069,0.761766,0.741535,0.999545,0.997612,0.648331,0.992832,7
0.99932,0.471946,0.600545,0.000057,0.054203,0.997497,0.425035,0.880467,0.648283,5
0.138979,0.449858,0.979954,0.993902,0.107349,0.99485,0.992116,0.16174,0.745514,2
0.995302,0.455184,0.997145,0.945863,0.779687,0.051811,0.983148,0.046413,0.005228,6
0.695177,0.277641,0.980538,0.531089,0.009363,0.950394,0.970776,0.95611,0.628103,7
0.001166,0.876027,0.00241,0.996838,0.921061,0.280459,0.06699,0.947387,0.997179,1
0.122268,0.074693,0.991,0.548353,0.603122,0.999715,0.993668,0.681025,0.994805,7
0.996881,0.657467,0.996998,0.984403,0.730329,0.478345,0.995647,0.008314,0.022785,6
0.993256,0.109774,0.998742,0.843927,0.905494,0.114714,0.888068,0.846216,0.014381,6
0.00693,0.671291,0.06431,0.998426,0.923347,0.955876,0.442762,0.906474,0.998596,1
0.000307,0.888842,0.043502,0.99813,0.095272,0.021421,0.062386,0.881357,0.993843,1
0.968159,0.109615,0.125657,0.000038,0.72634,0.999537,0.934338,0.980135,0.995838,5
0.180534,0.406261,0.969831,0.999454,0.032338,0.993498,0.987001,0.451295,0.945023,2
0.147553,0.52809,0.778798,0.19795,0.704685,0.121272,0.999692,0.688972,0.992365,8
0.809515,0.052237,0.074066,0.882511,0.047646,0.020408,0.013164,0.993131,0.028342,4
0.998931,0.643848,0.995489,0.000111,0.968079,0.006158,0.028093,0.002915,0.97195,8
0.049698,0.154487,0.930467,0.999159,0.638163,0.015867,0.997477,0.846063,0.87878,1
0.027409,0.929463,0.908989,0.998536,0.080517,0.92855,0.996169,0.986959,0.872024,1
