@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.55-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
1.773876,-2.797281,2.587666,1
-3.28172,2.238195,1.391537,5
-0.430496,-2.732915,1.018718,4
3.407794,1.477076,1.745535,1
2.326873,-1.152712,-0.149824,3
1.477548,0.206257,-0.433804,9
2.168532,-2.474971,2.293477,1
-1.083431,-0.806966,-2.525563,4
1.953149,2.085609,0.899393,2
-4.261514,0.936913,2.785749,5
-0.269019,-1.285565,-2.02324,9
0.215173,2.109148,-2.479743,6
1.73636,-1.677077,-1.122601,9
2.313873,-1.52216,-1.673799,9
0.505564,-2.375577,-1.259136,9
0.811222,-2.572373,-1.208632,9
2.101153,1.78223,0.89367,2
0.935673,2.210769,1.621572,7
1.28096,2.547,0.793316,2
-0.766502,1.352151,0.385802,8
1.032233,2.912545,0.439123,2
1.626614,1.554924,1.678623,7
2.579166,-2.797849,1.510347,1
1.605701,-2.437751,0.74965,7
-2.906123,2.034613,3.119306,5
-3.310163,1.645936,2.219091,5
2.528892,-1.561102,-0.874875,9
3.222422,-0.351143,-0.239182,5
0.461633,-0.106576,-3.229596,5
2.383387,-1.200567,1.525357,7
2.015982,-2.348558,1.554697,1
2.260538,1.683972,1.630068,2
1.71419,1.580244,1.450392,7
1.407844,-0.50557,-1.669887,5
1.099323,1.650482,1.183226,7
0.429253,0.57326,-0.179156,7
-2.551311,1.570622,3.13796,5
2.039943,0.625568,1.658136,1
-3.157568,1.528611,2.640831,5
-0.486295,1.697947,-2.979164,6
0.445233,-2.045144,-1.422879,9
-2.642298,1.496192,1.219125,8
-1.762408,0.71406,-2.420594,6
-4.089565,0.052349,-0.316526,0
2.142993,-1.325162,-0.173972,9
2.114833,1.612802,0.670314,8
-2.411433,2.04917,-0.74127,8
1.621801,-3.04857,2.882322,1
1.961055,-0.444382,-1.017417,3
1.660303,-1.963547,-1.526822,9
0.314611,-2.138142,0.027114,9
-1.59289,0.435958,-2.385384,6
1.611906,0.389125,1.739799,8
-2.249194,-2.3834,0.21309,0
1.648432,1.411762,1.348837,7
-1.072343,0.576938,-2.673451,6
-3.072393,-2.977001,2.123176,0
-4.139278,-2.631374,1.74152,0
3.166742,-0.69834,2.446747,1
0.900777,-3.52303,2.027689,1
1.742836,-2.307247,-1.71721,9
-0.880742,-2.789987,0.156757,4
0.775763,-1.754887,-2.261799,9
0.16408,2.517916,1.00139,7
1.531702,-1.176153,-0.266302,9
1.731272,-2.046793,-0.832774,9
-3.93274,-2.20826,1.5782,0
-3.223987,-3.054703,2.479195,0
-4.241611,-1.392254,0.312646,0
1.327458,-1.728126,-0.542864,9
-1.256353,0.453567,-2.769342,6
-3.617829,0.065239,-1.734546,0
2.340173,1.974847,1.142965,2
0.672229,2.288682,1.573855,7
2.040665,1.891639,0.724931,2
-2.972014,2.18121,2.744746,5
0.301709,1.290623,-2.176891,6
3.087591,-0.273683,-0.56238,5
-0.212711,1.86556,0.990702,7
-2.666045,1.272609,-1.684211,0
-3.372237,2.039917,2.256195,5
1.898378,-1.855861,-0.692001,9
1.135813,1.053033,0.92165,8
2.886103,-1.31324,0.721825,1
0.08132,1.851679,0.693598,7
-1.333912,2.734516,-0.326438,8
1.323194,2.382415,0.417811,2
-2.457475,1.269155,-0.236359,8
2.11752,-0.01587,-2.032792,5
-2.693442,2.035279,-0.331178,8
-3.743381,0.862603,-0.052838,8
2.204212,-0.832045,-1.889798,5
-4.009862,-1.121433,-0.305904,0
1.870328,1.717632,0.965145,2
-0.515794,0.514973,-0.775102,4
2.072385,-0.976841,-0.677248,3
-0.91462,1.001921,-2.485422,6
2.036622,-1.512421,1.463409,1
-3.680541,-2.283119,0.715473,8
0.385164,-0.205698,-0.201183,8
-0.668237,-1.346949,-1.936629,4
0.631531,-2.771259,-2.113153,9
1.061851,2.665875,1.093517,2
-1.093245,0.46933,-2.780684,6
0.709256,-1.875913,-1.088043,9
1.786909,-1.666705,-0.952549,9
-2.553109,-1.813233,-1.005657,4
-1.298903,-1.183289,-0.609847,4
-1.080673,0.892186,-2.414829,6
2.083707,-0.765693,-0.773599,3
1.122998,1.240136,-0.359862,8
-3.036455,2.574774,1.962121,5
-1.897284,-0.13573,-1.95728,6
2.166324,1.223223,2.225956,7
1.607003,-2.10356,-1.334466,9
-0.610493,-2.332072,0.934314,4
1.114138,1.93294,1.431593,7
2.135404,-0.474054,-0.681845,3
0.263869,2.174414,-0.079801,8
-0.531127,-1.871115,-0.385197,4
-3.089245,2.153776,1.689721,5
2.612478,-0.53714,-0.7419,5
1.884424,-0.374138,0.454369,9
2.229931,-1.116441,-0.111443,3
3.395458,-0.438054,0.484242,1
-4.419182,-1.060596,-0.298461,0
-0.003485,1.36256,-2.644541,6
2.455724,-0.835264,-0.247892,3
0.525645,1.175198,-3.708508,6
0.058038,-0.204467,-1.278635,4
-4.475852,-2.385411,1.519172,0
2.493169,-0.470763,-0.090703,3
0.334714,-0.41477,-0.920936,3
2.111047,0.459529,1.425051,7
1.165353,2.579073,0.669792,1
-4.179022,0.899576,1.754508,5
1.84112,-2.722629,-0.240707,9
0.930149,2.841407,0.629665,2
-0.771203,1.540755,1.027424,8
-3.888012,0.600321,-0.649693,8
-0.999319,2.977351,0.268528,7
2.442702,-1.164354,-0.126145,3
1.417222,-1.475326,-0.871783,3
0.709072,0.498652,0.454475,8
-4.04157,-1.853992,0.99742,0
2.204897,-0.974939,0.409307,1
2.65702,1.152437,1.613566,2
1.348392,-2.897565,2.987618,1
-0.328445,0.46747,-1.404549,4
1.965458,-1.851811,0.911954,7
-0.382997,3.114395,0.826631,7
1.622757,-2.817708,2.397295,1
-3.127886,2.210176,2.805383,5
-1.560681,-1.025888,-1.019714,4
1.646812,-2.886321,2.010773,1
1.129917,1.909146,1.272161,7
-3.501121,-1.44033,0.882749,8
1.51651,-1.589122,-1.187284,9
2.451441,-2.16051,1.551735,1
-0.163537,1.692434,1.654796,7
-1.991453,-2.541991,1.7194,4
-1.098214,-1.271071,-0.95068,4
1.197848,2.368297,1.188707,7
1.602026,2.429595,0.949465,2
-1.33483,-3.346852,5.46734,9
2.185254,2.07659,1.38082,7
2.012752,2.118515,1.024869,1
2.06863,-0.615532,-1.787617,5
-0.270728,2.097423,0.761503,7
2.353384,-0.454988,-0.790365,3
-1.899618,-1.410801,-1.240134,4
1.764594,-1.746083,-1.947652,9
1.193218,2.390357,0.484202,2
1.073466,-2.597383,-1.095547,9
2.364324,-0.643619,-0.178706,3
2.439182,-0.99618,0.44685,3
-2.325258,2.222969,0.484413,8
1.83166,1.658204,1.49654,7
1.442207,1.874577,1.055538,2
0.682184,1.553355,0.77465,8
-4.368641,-1.349127,-0.702062,0
-3.674088,1.693431,1.407527,5
0.859407,2.340025,1.529953,7
-4.201552,-0.687345,-0.262224,0
-2.962927,1.867545,2.461399,5
1.853516,-2.395753,2.212856,1
2.186133,-0.849647,-0.519583,3
-0.932928,-0.824887,-1.344597,4
1.761913,-1.033089,-0.669316,3
-2.888471,-0.431194,2.079043,8
-2.600408,-0.173859,-1.413183,0
-0.701721,0.716661,-2.858319,6
2.098821,2.313417,0.658862,1
-4.457145,-1.436157,-0.418537,0
2.22629,-1.272766,-0.952905,3
-4.340009,-1.66242,0.53137,0
-2.604222,2.455714,2.507448,5
0.579677,-0.233202,-1.757707,5
-3.780486,-2.640195,1.553995,0
2.333635,-0.692162,-0.208132,3
-1.55596,2.929111,0.290348,8
1.749318,-2.927522,2.178574,1
-1.620779,2.511694,0.298209,8
-1.561656,-0.520902,-2.221542,4
-4.251747,-3.169273,2.680587,0
0.98084,2.685098,1.016068,2
0.682448,1.743854,0.763588,2
2.019386,-1.234812,-0.329359,3
0.94029,0.351366,-0.226325,7
-0.23209,1.963486,-0.101039,8
2.355199,-0.707169,-0.56106,3
2.033669,1.815195,1.407584,7
-1.420707,3.032831,-0.862202,8
2.117519,-0.234515,-1.197053,3
0.071315,1.257383,-2.434706,6
-3.667131,1.766795,1.343674,5
2.18136,-1.205918,1.753651,1
-3.261779,2.137713,1.280518,5
-0.888837,-1.33246,-1.661205,4
-3.665065,-0.038954,-1.23822,0
-1.521552,-1.701364,-0.541225,4
2.204665,-1.781031,1.202054,7
1.73991,2.201836,0.891194,2
2.005757,-2.635758,1.890229,1
-3.89706,0.979832,-0.801331,8
-1.639637,-0.582401,-1.180553,4
-3.570835,-1.301952,-0.401875,0
1.80743,0.752643,1.046094,1
-1.503221,0.357034,-2.458995,6
-2.87555,2.062622,2.637766,5
1.422003,-1.971499,-0.715313,9
-2.911415,1.340233,-0.404833,8
-2.262827,0.130925,-1.833312,6
-3.056744,1.681137,0.29177,8
-2.687731,2.544723,1.428828,5
-3.237426,2.604966,0.919216,5
3.25426,-0.563828,1.301264,1
1.247205,-2.545526,1.863224,1
-1.078385,-0.294103,-1.73314,4
-3.29987,-1.053906,-0.229466,0
1.850905,-0.962655,-1.247855,9
-0.911581,-1.864108,-1.46606,4
1.424374,1.908284,0.739123,2
-1.18279,0.668038,-2.70099,6
-2.233999,1.398788,2.76624,5
1.956527,-1.088434,0.032723,3
-0.990429,0.748665,-2.921827,6
-3.761831,-1.134466,0.084529,8
-1.587228,-1.924707,-0.675412,4
1.565877,-0.676608,-0.475149,3
1.796721,0.806691,2.085735,7
-0.998704,0.003037,-1.963188,6
-0.689833,1.428863,-2.861392,6
1.759935,-0.955232,-1.646302,9
0.968844,2.349732,0.516593,2
-0.617416,0.563108,-2.650202,6
-3.092468,1.69583,-0.285598,8
2.377177,-0.589708,1.397668,1
2.089147,-2.489641,2.715843,1
-1.498517,2.723363,0.122368,8
0.661662,2.288229,1.445035,7
-4.150304,-0.133984,-1.372222,0
1.014271,-1.910292,0.135811,9
-4.359157,-1.791458,0.47256,0
1.855897,-2.277882,1.349576,7
-2.749875,-2.258683,1.118197,0
0.451431,-4.208251,2.782468,1
-0.695658,1.572624,-3.256726,6
1.403474,-1.56085,-1.653932,9
-3.34164,1.943832,1.865668,5
1.892305,-2.703342,2.421977,1
2.237285,-0.55682,0.370858,3
-3.910017,-1.679718,0.166859,0
-1.059516,-0.193422,-2.226407,4
1.550459,-3.360969,2.880375,1
-3.942847,-0.515847,-1.321521,0
3.12533,-0.332708,-0.574221,5
-3.084755,1.747893,2.26998,5
-1.125345,-0.519115,-2.286872,4
-3.344971,2.047391,2.857496,5
0.872141,-0.088849,-2.983238,5
1.724348,-0.823237,-2.266942,5
2.414318,-0.515705,-0.552365,3
-2.516767,0.894631,0.342767,8
2.533863,-1.410516,1.980575,1
1.724124,2.095538,0.724776,2
0.605006,1.533538,1.349944,7
2.788862,-0.938742,2.962703,2
2.13237,0.962685,1.813237,1
1.356891,-0.510362,-3.19303,5
-0.332851,-2.748233,-0.536199,4
-4.119659,-0.445828,-0.687188,0
1.864839,2.553658,1.427914,7
-4.173118,-1.635617,0.237381,0
-0.780963,0.378412,-2.321124,6
2.107234,-1.501894,0.168388,3
2.542466,-0.475412,-1.677855,5
1.933599,0.966822,-1.054081,1
2.049381,-0.995321,-0.081095,3
2.152241,-1.535943,1.058317,7
2.253347,-1.142723,1.732027,1
-2.90173,2.387102,-1.360101,8
-3.729148,-2.9782,2.747561,0
-1.555885,0.303306,-2.270249,6
-1.191454,1.306396,-2.539912,6
-0.179293,-2.139614,-1.001553,4
1.358935,1.016709,1.008621,7
1.877016,1.358186,1.98866,7
0.827444,2.328788,1.103071,7
1.587219,-3.249116,2.190572,1
-4.369131,0.9737,1.33598,5
2.12185,-1.627126,1.02348,7
-0.746695,-0.136799,-1.477087,4
-4.218321,-3.341742,2.188843,0
-0.088434,2.193311,1.592736,7
-3.0633,2.200242,2.321871,5
1.283655,-2.481268,2.349501,1
1.895896,-0.28624,-0.852563,3
1.932231,1.913571,0.48563,2
-4.505611,-2.22044,1.428759,0
-1.696013,-0.653304,-2.22215,4
-1.29087,-1.739382,-0.119098,4
-1.940343,-0.373939,-2.114791,6
0.934703,-1.306911,-1.696481,9
-3.156627,0.69811,0.617292,8
-4.1915,-0.527019,-0.779203,0
0.448188,-2.254375,0.659687,4
1.667375,-0.62016,-1.441827,5
-3.165164,0.708802,0.669637,8
2.228173,2.142638,0.565702,2
2.349739,-1.03395,-1.175383,3
-3.632408,-3.667111,2.710725,0
1.945805,-1.480628,-0.076778,3
-3.948632,-2.925722,2.338634,0
1.064725,2.229605,0.504854,2
2.004151,-1.129869,-0.036231,3
2.29209,1.495741,1.420086,2
-1.512319,-2.410519,-0.518109,4
0.666071,-2.6056,-0.413105,9
-1.180738,-2.153609,-1.147456,4
-3.85019,1.963589,0.750213,5
-3.629846,-3.563857,3.413238,0
-3.704097,1.860582,1.162601,5
2.098968,2.276583,0.8419,2
-4.244232,-2.158761,0.84637,0
1.014379,1.133024,1.349735,8
1.146683,2.422025,1.225498,7
1.246301,-0.717232,-0.273598,3
-0.762517,2.327199,0.244854,8
1.646962,-0.557898,-0.664651,3
3.11518,-0.558973,0.239641,5
0.96193,-0.230797,-2.785234,5
-1.374327,-1.39785,-1.163614,4
-3.886912,-0.565313,-1.402932,0
-2.279083,-2.28217,0.642312,4
-1.896968,0.512118,-2.246382,6
-4.292884,-2.373986,1.038766,0
-0.997546,-0.690134,-1.427787,4
1.74228,-1.012901,-0.856673,3
1.717439,-2.305866,-0.845366,9
-4.023042,-2.765035,2.187783,0
2.270855,-0.517862,2.094474,2
-3.027385,1.603089,-0.942084,8
2.18194,-2.36574,-0.647076,9
-0.870931,-2.754517,0.870512,4
-0.555347,2.658466,0.945695,7
-2.669676,-0.408172,1.639355,8
-3.774843,-0.350848,-1.529274,0
1.574975,-1.060329,-1.376258,9
2.3103,-1.468366,-1.39524,9
-1.522595,0.1586,-0.734073,4
1.552789,2.520709,0.492181,1
-3.989921,1.760619,0.948424,5
0.279089,2.161937,1.348634,7
0.62027,1.608684,-2.784841,6
2.368372,-1.597192,1.751878,1
-1.304835,-2.004047,0.367629,4
1.30058,2.233438,0.771621,2
0.648082,2.461873,1.286994,7
1.162488,0.058832,-2.711505,5
-4.280808,-0.946936,-0.419082,0
-0.089368,1.022682,-2.693932,6
-1.750218,-0.584694,-2.236823,4
2.240987,-1.176639,1.22164,3
-2.922138,2.005017,2.86547,5
-0.567217,1.919717,-2.907283,6
2.352671,-1.909657,1.777893,1
-2.174488,1.148088,0.917143,8
-1.779206,-1.568458,-0.402192,4
0.938497,0.661203,-0.855746,8
2.43253,1.596399,1.410907,2
2.057431,2.136155,0.719298,2
1.476223,-3.148476,2.131171,1
1.260679,-0.392456,-1.485267,5
-2.70055,-3.40646,2.519451,0
1.661032,-1.385338,0.221811,9
1.916256,-0.485247,0.969634,2
-1.729438,-1.973154,-0.512828,4
0.257132,1.955716,-2.15527,6
-3.536727,0.772897,-0.818778,8
1.580802,2.668617,0.409262,1
-1.928981,1.967025,3.605019,5
-3.785059,1.492038,2.496486,5
2.31088,-0.525139,-0.672714,3
2.396208,-1.899633,1.657479,1
-1.518624,0.918201,-2.994957,6
2.876615,-0.536079,0.698791,1
-2.954284,-3.394292,3.713181,0
1.009398,1.86904,-0.173542,2
1.490196,-0.432708,-0.644365,3
1.229601,-2.592804,-0.967592,9
-1.548544,0.597867,-2.520603,6
1.247792,2.542319,0.984327,2
2.213024,-1.337657,-0.294518,3
-3.585077,1.717788,1.836038,5
-0.022597,-0.016961,0.143457,7
-3.317576,1.174283,-0.636275,8
2.557718,-1.185063,-1.33806,9
-0.901987,-1.322624,-0.71596,4
-3.404919,2.150274,1.869621,5
-4.953574,-1.117333,0.414912,0
1.474672,-0.780123,-1.221243,3
1.763038,-1.73553,-0.925089,9
-2.362395,-0.815028,-1.572046,4
-1.106963,-0.942955,-1.673233,4
-2.361959,-3.460325,3.625719,0
0.337487,1.710354,-3.112071,6
1.956165,-0.813672,-0.384237,3
-1.780702,-1.794729,-0.258709,4
2.030263,-1.573619,-0.318054,3
-3.762161,1.823682,2.141742,5
2.12176,1.388567,1.166744,8
-0.588835,-2.811018,0.539349,4
1.597503,-3.646876,3.144342,1
2.156508,-1.674124,-1.071471,9
0.671589,-4.252338,3.168721,1
1.848826,-2.017899,-1.097911,9
-0.970501,0.694587,-2.575047,6
0.98603,-1.256131,-0.944632,3
0.782606,-1.858301,-0.755751,9
-2.76859,0.059267,-2.113415,6
2.284635,-0.257359,0.733818,9
0.821354,2.301478,0.055911,8
2.230033,-1.213681,0.250233,3
2.227304,-2.208163,1.685561,1
2.26843,-2.247595,2.75005,1
-4.18233,-0.985928,0.303159,0
0.911495,-2.180542,0.458256,9
2.06176,-0.917565,-0.574102,3
2.311449,-0.74426,-0.983296,3
1.599458,2.645881,1.177776,7
-3.885121,-0.056249,-1.153484,0
-0.849272,1.136263,-2.806653,6
-3.667419,2.129669,1.538482,5
1.286053,-1.216267,1.080366,9
-3.642798,0.525873,-0.029866,8
-0.079123,1.564585,0.201349,8
-3.306889,0.43121,-1.177602,0
1.646842,-1.12033,-0.463016,3
0.01958,-2.696004,-0.745782,9
2.042263,0.180039,1.493687,7
-4.459709,-1.530777,0.820359,0
0.844231,-1.94345,-0.441984,9
2.527094,0.470782,1.660423,1
-0.84884,-0.517812,-2.063535,4
1.612985,-3.09639,2.640777,1
-3.444227,-1.400847,1.544629,8
-1.130357,0.770237,-3.058094,6
-0.130541,-1.947275,0.330187,9
1.371876,2.383538,0.820512,2
1.929862,1.207823,1.106523,2
2.237912,0.777568,1.648421,1
1.475835,-0.893283,1.354846,9
-1.511362,1.482437,0.864053,8
1.976759,-1.097256,-0.006959,3
2.50861,-0.788796,-0.315086,3
-3.825334,-0.925183,-0.66682,0
-3.388257,2.195604,2.399508,5
1.097866,-2.187579,-2.361178,9
-0.484657,2.648666,1.12157,7
-3.771393,-0.558164,0.079991,8
-3.146551,0.674557,-2.375413,0
2.296163,-0.253924,-1.79343,5
1.906617,2.185385,0.630133,2
-1.388795,-0.619367,-1.809461,4
1.283139,2.027777,1.349878,2
0.965647,-2.8174,-0.960174,9
-0.992387,-0.935169,-1.425542,4
-2.932975,1.399602,0.538909,8
2.259218,-0.479044,-1.049779,3
1.569933,-0.406424,-0.640683,9
1.631673,2.487943,0.753364,2
2.27701,-0.607709,-0.152487,3
-3.570965,0.03386,-1.091806,0
-1.831256,-1.033174,-0.956982,4
-2.982926,1.968607,2.875844,5
1.64282,2.684669,1.464145,7
-4.29934,1.098343,2.293647,5
2.76429,1.153414,0.222134,2
2.027081,-1.788789,1.296593,1
1.770777,-0.91639,-0.186874,3
-3.053232,1.633205,-0.397057,8
-3.045339,1.106709,2.108852,8
-0.339501,-2.119297,-1.017361,4
-2.017983,-0.828021,-1.445465,4
-4.19264,-0.21625,-0.604938,0
2.571463,-1.866485,1.793625,1
-2.616478,1.824681,-0.303208,8
-3.453753,-0.862481,-0.382448,0
-3.088286,-2.956213,2.9261,0
0.267971,-2.173866,-1.037745,9
-1.145265,0.606885,-2.096305,4
-0.502643,-0.671862,-1.800743,4
-3.260047,2.108095,2.646561,5
-0.646924,1.402594,-3.290375,6
2.108216,-0.578638,-0.751739,3
-3.886292,-1.755064,0.595348,0
2.036495,1.514024,1.470834,7
-2.260545,-1.756422,-0.501597,4
-4.224694,1.039764,1.702163,5
-4.265813,-1.81608,0.610228,0
1.869862,-0.881707,-0.71782,3
0.229087,2.055146,-2.584549,6
1.612394,-0.798487,-0.644421,3
-0.977594,-0.600403,-1.264226,4
0.005351,2.580892,0.820797,7
2.04092,1.562147,1.271859,7
1.529316,-2.24903,-0.385739,9
1.550446,-2.940663,2.114957,1
-3.315836,-3.733537,4.454531,0
-2.447616,2.192936,2.967265,5
-2.106612,2.927369,0.598513,8
-1.003346,0.785981,-3.178812,6
-0.133315,0.81714,-2.540257,4
1.719259,-2.879462,2.363122,1
-1.037154,1.090391,-3.311882,6
2.417574,-1.368181,1.545903,7
-3.0483,1.848693,-0.453903,8
2.253217,-0.742569,-0.889954,3
1.748859,2.388968,0.728696,1
1.722327,-0.210502,-0.320826,9
1.891239,2.197153,0.353998,2
-1.016817,1.24352,0.110405,8
1.757995,2.064872,1.052245,2
-1.981616,-1.75998,-1.016743,4
2.381157,-2.09039,2.123943,1
1.875562,-1.93989,-1.007778,9
-3.942794,-2.981512,3.153264,0
-4.264256,-1.819621,0.387411,0
1.700368,2.385117,1.340031,2
1.011131,2.608947,1.25614,7
-0.161165,2.458914,1.435152,7
1.986821,-0.908629,-0.154099,3
-3.864083,-1.004172,0.2148,8
2.570572,-1.124554,0.71146,3
-0.459883,1.029579,-2.68537,6
-1.477452,-0.148205,-2.103369,4
-2.487353,2.7132,1.457625,5
-3.931418,-3.385003,2.691863,0
-3.475181,1.963857,2.376126,5
-3.881233,1.538552,2.190807,5
-1.024305,-1.779214,-0.365578,4
0.881656,1.798015,0.289706,8
-3.695357,1.540959,2.474344,5
2.303447,-0.620762,-1.067152,3
-1.618089,0.040542,0.68089,8
2.203915,-2.412613,2.074937,1
-0.713172,0.038679,-2.617407,4
2.0427,-2.262741,1.619892,1
1.985956,-2.354477,-0.771409,9
-2.696974,-3.505333,-0.466293,0
2.152356,0.286806,1.853917,7
1.551126,2.093891,0.862394,2
-1.089307,0.085251,-2.112393,6
0.752337,-0.503647,-3.010154,5
3.07877,-0.847093,1.628176,1
-0.159789,2.114006,-2.62668,6
2.051909,-2.145454,0.944099,3
-0.810291,-1.162943,-1.368793,4
1.519812,-1.749619,-1.100001,9
2.042295,-1.342294,2.129284,7
-2.642191,-1.961009,1.249033,0
2.331763,0.875365,2.94563,1
2.334193,-1.500531,1.185074,3
0.479616,-1.578953,0.418484,9
0.962399,0.891974,0.795381,8
-4.23016,-0.658706,-0.525324,8
-1.004524,-2.086129,-0.391404,4
0.25897,1.977224,-0.379274,8
-0.263085,2.523581,0.970253,7
-1.594981,1.514353,0.923255,8
3.057632,-0.395875,-0.021286,3
-2.949093,1.56046,-0.283887,8
-0.259849,-0.527828,-2.484067,4
1.558078,-1.324274,1.42395,1
1.473243,2.325282,0.977345,2
0.64103,2.161543,-2.355623,6
1.517508,-2.242961,-1.643876,9
2.384942,-0.655789,-0.029103,3
1.742254,-1.998278,-0.736731,9
2.313247,1.466349,1.477927,2
-4.119555,-1.143229,-0.441242,0
1.223853,-2.377378,2.03155,1
1.544586,2.437434,0.678557,2
1.008316,1.524377,0.916127,2
-3.851685,1.415054,2.231938,5
1.942357,2.288715,0.874387,2
-0.222656,1.615386,-3.50706,6
2.118081,-0.818349,-0.892411,3
-2.58881,2.778768,1.623702,5
-0.661997,1.814702,0.558228,8
-4.669132,-2.204157,0.916366,0
-3.690708,-3.256809,2.37494,0
-2.316945,2.269148,-0.251844,8
0.366035,1.858256,0.256572,8
2.119583,0.155859,1.288248,2
2.316723,1.086055,1.944227,1
-1.647504,-1.875135,-0.407763,4
1.363993,1.028034,-1.057983,1
-1.076492,0.274267,-1.281412,4
-4.431096,-0.703999,0.000927,0
2.064703,-1.485963,-1.727243,9
-1.351465,-2.097613,-0.04018,4
-4.10206,-1.785031,0.479647,0
-1.188505,-1.009235,-1.939286,4
1.663303,2.126255,2.06166,7
2.168458,-2.22514,1.410973,1
1.510676,-1.858526,-1.537333,9
-1.169742,-2.143835,-0.480082,4
-0.48731,0.826126,-2.763319,6
2.064993,-2.561248,1.383885,1
-3.534365,0.385416,-1.672336,0
1.458659,-3.328383,2.105392,1
-0.27696,2.23229,0.50913,8
1.24044,2.288655,0.71312,8
2.468728,-0.545071,-0.242359,3
2.951626,0.085444,2.710996,1
1.491251,-2.74239,1.744807,1
-0.563162,-2.350834,-0.907646,4
1.251823,3.013487,0.309503,2
2.32259,-1.331842,-0.032154,3
1.758188,-2.492337,2.108953,1
-2.139104,-2.060542,-1.285141,4
-1.781666,-1.726795,-0.594906,4
0.098357,-2.599762,0.123443,4
2.121974,0.783634,2.283276,7
-1.471484,-0.438441,-2.094131,4
-2.675657,0.433677,1.954132,8
2.370941,-1.131339,1.94646,1
-4.182335,-2.882181,1.904466,0
2.050152,-1.094418,-0.619097,3
-0.65467,-2.708881,0.662155,4
2.396904,-2.20309,2.726569,1
-0.169512,1.604647,-2.370133,4
2.447258,1.742353,0.909049,2
2.401597,-0.928436,-0.731612,3
1.361303,-3.299418,-0.121176,9
1.126081,-2.062204,-1.959579,9
1.031082,2.111034,1.203255,2
2.657597,0.866479,2.456846,2
-3.318539,1.068765,0.532066,8
2.483912,-1.835182,2.118472,1
1.976757,-2.455237,2.885881,1
1.564188,-1.048321,-1.603581,9
2.154467,-0.042959,-0.593156,3
-2.767725,1.504807,-0.104906,8
2.472491,-0.960309,-0.219178,3
2.172635,-1.144023,-0.180774,3
2.654989,-0.81509,-0.47961,3
1.975372,1.40029,0.902988,2
1.113305,1.997399,1.096153,7
2.691333,-0.574845,-0.527407,5
2.922712,0.603337,0.677774,1
2.492109,-1.298501,-0.213084,3
-1.034415,-1.342411,-0.892711,4
1.966877,1.073565,0.735302,2
-2.792627,1.999209,2.348964,5
-0.774464,-2.110155,0.063393,4
2.771666,-0.530894,1.01926,8
-3.919095,-2.327288,1.309919,0
1.60577,2.051185,0.373554,2
-3.688954,1.681075,1.972148,5
-3.187812,2.306107,2.126348,5
1.81832,-2.184464,-0.615515,9
-0.861877,2.61508,0.878613,7
-0.615207,0.914831,-2.778565,6
0.399031,-2.08898,-1.290704,9
1.720641,2.498885,1.345947,2
1.654925,1.876926,1.873544,7
1.801737,0.919594,1.433028,7
-0.58293,-2.344899,-1.37186,4
-1.867754,-2.236135,0.37001,4
-4.111909,-0.671412,-1.209272,0
0.991452,2.276227,-0.057156,2
2.514204,-1.364612,1.008136,3
1.171871,-1.786941,-2.070913,9
2.449049,-0.754273,1.15446,7
-0.716842,-2.792598,0.736794,4
-4.037368,0.896527,-0.2129,8
-0.468097,-2.42384,0.104812,4
1.642593,-2.797323,2.021767,1
0.174812,2.516145,1.446663,7
-0.99048,-2.092381,-0.579782,4
-1.065981,-1.669631,-0.833963,4
-3.643505,-1.14074,-0.72329,0
2.062809,-1.158206,-0.21915,3
1.958437,-2.338356,1.87098,1
2.224377,1.480285,1.060393,8
-0.274309,1.374516,-3.379333,6
1.286588,2.313735,0.111562,2
-3.566565,0.132173,-1.16602,0
-0.829929,-0.4859,-1.943245,4
-4.077994,-0.68454,-0.193557,0
-2.090129,2.299104,-0.077683,8
-1.029646,-0.078105,-1.259409,4
1.31956,-1.716185,1.007359,7
-0.016679,1.859205,-0.445965,8
1.216315,-2.063884,-0.418138,9
-2.204271,0.55932,-2.142902,6
1.969873,-3.214213,3.126447,1
-3.534001,1.903508,1.859282,5
1.106781,2.702599,-0.185675,8
1.89239,-2.871411,2.460257,1
0.069543,-1.422671,-1.428817,4
-0.930836,-0.472192,-2.001652,4
1.689475,-1.061549,-1.674743,9
1.923129,-1.875111,1.646284,1
-4.364211,-1.940997,0.922146,0
-0.569339,0.994615,-1.671759,4
2.482766,-1.273395,-1.348709,5
-0.466335,-2.851025,-0.609324,4
1.611267,-0.622628,-0.880353,3
-3.328468,1.686072,2.87387,5
0.918625,3.191615,-0.325248,2
1.720201,-2.304063,-1.150315,9
-0.927249,-0.154114,-0.598163,4
-0.091031,2.072719,1.18765,7
0.978251,1.429088,1.220867,7
-0.581618,0.796656,-2.848768,6
-0.071398,0.945953,-3.074369,6
0.752485,0.518511,-0.386142,7
1.662586,1.968407,1.236573,2
2.810005,-0.141999,-1.148031,5
0.685268,-1.596813,-0.168422,9
2.316543,-0.383732,-2.001823,5
-1.025782,2.345184,0.05797,8
