@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-3.699935,-2.669403,2.593691,-2.424516,-0.53562,0
-1.827094,0.522524,-2.501779,0.498512,0.353391,6
-4.382234,-2.242736,1.337569,-0.879966,0.364648,0
1.611517,-0.331219,-0.765546,-0.379801,-0.433008,3
-0.476809,0.525192,-2.511445,-0.594613,0.858298,6
1.87111,-0.847584,0.17476,-0.500389,0.05983,3
-4.185629,-0.367604,-0.855069,0.790042,0.133115,0
2.256908,-1.933078,-0.650915,-1.664105,-0.899673,9
0.214451,1.351046,-2.101325,-1.923338,-0.356417,6
0.35924,2.463546,-0.326415,0.850238,-0.416642,2
0.137257,1.12523,-3.047359,0.126276,-0.591644,6
1.241884,-0.590478,-1.014285,0.239342,-0.294427,3
-0.374634,2.307934,1.332694,0.000891,0.95758,7
0.391291,1.669241,-0.362957,-1.278476,-1.188321,8
-3.34225,-2.235165,0.970591,-1.409607,-3.443083,8
2.49654,1.562126,1.850451,0.57624,0.171244,1
-3.655667,-0.526139,-0.995108,-0.33626,0.855939,0
1.312841,-0.398002,-2.36507,-0.383247,0.133254,5
-4.002977,-1.2549,0.091014,-0.196553,0.605847,0
1.350369,1.198982,1.41695,0.877572,1.160521,1
-0.92345,0.358324,-2.354514,0.40438,1.004014,6
0.407976,2.580254,0.040953,1.153519,-0.873435,2
1.753428,-1.900142,-1.214908,-0.055216,1.230058,9
2.0923,-0.941214,-0.515465,-0.759125,0.275271,3
-0.639785,2.655464,0.030497,-1.150181,0.966188,8
-1.745463,-1.727095,0.172853,0.664654,1.766338,4
-0.478649,0.141521,-0.527278,2.447278,1.058848,4
0.864018,-2.225864,0.499513,-0.150261,-2.087182,9
2.202999,0.021288,-1.629342,-1.693178,-0.609822,5
1.596078,-2.661632,1.848473,1.058949,-0.30888,1
-1.75277,-2.679874,-1.168192,-1.222897,0.871561,0
2.291326,-0.656299,-0.722901,-1.514297,-0.00935,3
1.697936,-0.419744,-2.148887,-1.088707,0.540587,5
1.230361,2.268826,1.046725,-1.856009,0.975558,7
2.313281,-2.113968,1.896528,0.168532,-0.12284,1
2.580268,-1.223116,2.284008,0.897341,-0.841405,1
1.537216,2.638078,0.473404,-0.128042,-0.716941,2
-0.113034,-0.824964,-2.207796,0.704475,0.220548,4
1.832269,2.230385,0.458434,0.442098,0.450147,2
1.87719,0.707735,1.618547,-0.897186,1.661101,7
0.7651,-2.120218,0.62641,1.20847,-0.322703,9
0.797351,-2.817323,-1.969518,-0.378553,-0.39996,9
-1.069272,-1.583908,-0.639382,2.04795,1.327209,4
2.463043,1.631651,1.466381,0.843365,0.22337,2
1.252518,-3.330196,2.062527,0.826912,-0.071599,1
-0.469429,0.211058,-2.120555,-1.214326,0.302065,6
-4.004959,-2.693603,2.414501,-1.578334,0.284416,0
-1.504713,-0.347709,-2.069141,1.780971,-0.420565,4
2.09153,-0.574044,-0.732631,-1.476093,0.808779,3
-2.336566,-1.553433,-1.355756,1.751247,0.190688,4
-3.992722,-1.263182,0.562553,-1.079736,0.923527,0
1.35126,0.311257,-1.028405,-0.340778,0.132225,1
2.525314,-0.385881,0.376441,-0.079651,-1.417955,5
-3.717123,0.189543,-1.74268,0.77221,0.188627,0
1.490142,0.735271,0.131679,-1.805821,-0.717622,8
1.490415,-1.981034,-1.471331,-0.001987,0.85694,9
2.090638,2.306459,0.676785,0.221299,-0.316108,2
2.964457,-0.466979,-1.129229,-1.525574,-1.040778,5
-4.115552,-2.712506,1.467303,-1.476108,0.722777,0
1.685502,-0.493813,-2.218932,-1.184206,0.511864,5
1.909872,-0.183877,-2.206758,0.241268,-1.773429,5
-1.127701,1.266468,-3.116343,-0.324097,-0.715487,6
1.145636,3.054403,0.250251,-0.575498,-0.182079,2
-1.604853,-2.556232,0.122405,2.358157,1.24089,4
1.448519,-2.752023,0.89987,2.097496,-0.791899,1
-0.268681,1.643485,-3.19915,-0.291661,-0.101892,6
1.848322,-1.197189,-0.308891,0.136899,0.47985,3
0.974801,-2.131665,-1.721737,0.280001,1.048915,9
-4.007171,-1.780898,0.950724,-1.425679,1.040131,0
0.478358,1.870369,1.246695,0.522722,0.615869,7
-3.527031,2.084371,1.878039,-0.033851,-0.264852,5
-0.513866,1.069954,-3.012095,-0.02767,0.266604,6
0.157585,2.096626,1.276246,0.302132,0.778523,7
0.439247,2.514585,0.623533,-0.207479,0.308685,7
-4.068568,0.876898,-0.561588,0.365337,-1.887413,8
0.011407,1.880475,1.534993,0.407768,0.498367,7
0.581312,2.779021,0.026554,0.453906,-0.857492,2
-0.405589,0.43181,-2.212155,2.151485,-0.218954,4
-0.986934,-3.14947,0.696282,1.11784,1.345046,4
1.741256,2.385472,0.826507,0.911687,0.283822,2
-3.945504,-0.57958,-0.576659,-0.348032,-3.203268,8
0.329266,-0.346059,-0.023807,-0.128812,-1.368747,8
2.412798,-0.475625,-1.554388,-1.189897,-0.860328,5
-4.072694,-1.227149,-0.207107,-0.222028,0.214305,0
-0.681019,0.34648,-2.810565,-1.225308,0.633774,6
-0.55065,2.082109,0.296548,-0.36523,1.529947,8
-4.855974,-1.945808,0.960925,-0.910555,0.774825,0
-4.308438,1.126189,1.299065,0.574999,-1.297098,5
0.278248,2.356172,1.134316,0.492266,0.635699,7
-2.779527,2.24101,2.787294,-1.081629,0.493088,5
-0.033604,2.068244,-2.444802,-1.062915,-0.492578,6
1.070721,-3.150458,1.685831,2.435541,-0.567929,1
-4.186414,-2.77572,2.353246,-0.758491,-0.574578,0
1.509448,1.748162,0.497152,1.973672,0.466704,2
0.835865,2.490994,0.067702,1.671991,-0.175767,2
-2.452089,2.438829,2.546977,-0.850789,0.537134,5
1.744666,0.924009,0.788811,1.765867,0.726778,2
0.780874,0.482394,-0.117019,-1.372128,0.644556,7
1.522416,-1.805,-1.016284,0.681572,-2.956871,9
1.85979,0.238107,-0.242875,1.19476,-3.588994,9
2.519326,-0.929402,1.462051,-1.518274,0.182989,1
1.412504,2.39074,0.686001,-1.005641,-0.221969,2
-3.057746,-2.548803,1.32525,-1.229978,1.52593,0
1.794545,1.499257,0.7928,-2.582823,0.639088,7
1.888391,2.350784,0.774279,0.148809,0.039738,1
-1.124164,2.201445,1.113101,-1.091416,1.299148,8
1.536992,-0.343038,0.069312,0.158452,-3.556553,9
1.537383,1.456881,1.086081,-0.959897,0.915948,7
1.893053,2.297693,0.950164,0.495118,-0.0828,1
0.925279,0.053452,0.078551,-0.241249,0.634171,7
1.810768,-2.907625,3.150379,-0.88066,-1.293223,1
2.698568,0.17813,-0.801531,-0.779044,-1.799535,5
1.899363,-1.184823,0.030064,0.087524,0.213428,3
2.006952,1.502703,2.009479,-0.38201,0.493331,7
1.989032,2.334557,1.429525,-1.6632,0.758771,7
-4.526256,-1.008777,-0.292337,-0.378118,0.342057,0
1.583103,-3.093203,2.828746,-0.367226,-0.426051,1
0.303184,2.646181,0.426768,0.734107,-0.64437,2
2.287545,-1.058796,-0.277464,-0.549701,0.187747,3
0.537479,1.662468,0.800962,-0.718127,1.493535,8
0.958976,1.709469,1.373903,0.445888,0.672526,7
2.027571,2.45499,0.038314,-0.363838,0.031044,2
2.0445,-2.592469,-0.783643,-1.241195,-0.524812,9
0.383245,-1.588776,-1.855641,1.277807,0.99369,9
-1.894266,-1.316612,-0.83914,1.818534,1.079127,4
-1.398943,0.389011,-2.305172,-0.462876,0.747058,6
-1.000852,-0.242082,-1.955816,2.452462,0.403369,4
1.574077,2.10218,1.432961,-1.539592,0.828732,7
3.12802,-0.05044,1.031434,-2.351562,-0.342724,1
0.165066,-2.128486,-1.196484,2.261678,-1.140293,9
1.130997,2.613229,0.282811,1.427644,-0.328112,2
-1.385849,1.481902,-2.466729,0.961017,-1.127586,0
1.951814,-2.637743,2.965513,-0.077497,-1.267272,1
-2.932993,-0.373759,-0.118568,-1.774304,-1.252995,8
-3.614088,-2.005274,0.552251,-0.669689,-2.599811,8
2.186047,-1.961017,1.575356,-0.266345,0.407136,1
2.06469,0.605486,1.584612,-1.113429,1.43343,7
1.752406,2.040505,1.387114,0.132451,0.350224,2
2.200658,-2.398979,1.895277,0.03809,0.115778,1
-1.164418,0.912306,-3.206448,-0.379848,-0.273242,6
-2.671857,1.408705,-0.041075,-1.034357,-2.140295,8
-1.479864,0.808688,-2.825962,0.911879,-0.074124,6
-1.537167,-1.195086,-1.506866,1.227595,0.757356,4
1.471363,-0.753464,-2.957948,-0.76845,0.553965,5
0.315513,2.170605,1.230282,0.723803,1.453473,7
-3.131467,-3.038365,2.378122,-1.081962,0.396448,0
2.165748,-1.091519,1.359821,2.248756,-1.837573,1
1.372951,-3.095626,1.171195,1.863836,0.457936,7
-0.683009,1.048722,-3.154572,-0.192328,-0.329153,6
1.689334,-1.617209,-1.844503,-0.885924,0.513772,9
1.55504,-0.6875,-1.976247,-1.414185,1.306924,5
1.707935,1.764753,0.842472,1.6507,0.183276,1
3.002104,0.623807,2.450461,-0.874856,0.702639,1
-3.983693,-2.889902,2.187525,-1.552895,0.416681,0
2.791655,-0.666925,-1.378923,-1.213499,-1.173741,5
-4.26971,-2.940122,1.408188,-0.775086,0.417667,0
-4.187912,1.160761,2.466783,0.393427,-2.524938,5
0.488541,1.216516,-1.254746,0.185871,0.999806,1
2.161571,0.023032,-2.047846,-1.546603,0.213681,5
2.317613,-0.901369,-1.401276,-0.789815,-1.591069,5
1.354551,-0.064714,-2.230027,-1.359332,0.668772,5
-0.591968,1.668929,-3.131112,-0.034907,-0.588871,6
-0.436325,0.809628,-3.149619,-0.195573,-0.007804,6
-3.691515,1.988663,1.383392,0.473562,-0.847265,5
1.554996,-0.41667,-1.365289,1.010407,-3.037829,9
-1.202825,3.129014,-0.562583,-0.19142,0.443834,8
1.804772,-1.881506,-0.265561,-0.102903,-2.154717,9
2.218641,0.761977,1.370455,-0.635291,1.306739,7
-1.340362,-0.202871,-1.537375,2.438648,0.309387,4
2.44379,-2.335448,1.178337,0.388406,-1.240341,1
1.020808,1.187678,0.03163,-0.040325,-0.047256,7
2.419017,1.131245,2.178989,0.118792,1.186547,2
1.354786,-3.151295,2.851296,0.889025,-0.995381,1
1.167736,2.240281,1.58319,-0.415999,0.530391,7
2.133764,-0.33922,-1.354141,-0.443968,-0.830799,5
1.424775,-0.228109,-0.407089,1.041955,-3.66701,9
1.920074,-1.784326,-1.25258,-1.285956,0.372476,9
2.112254,-0.672432,-1.281691,-1.380636,-0.268057,3
1.939485,1.733029,0.768001,0.623128,0.778929,2
-2.581088,-3.768568,3.485193,-1.886452,-0.731987,0
2.51525,0.735442,1.476662,0.36195,0.445713,1
0.594684,2.251906,0.19347,0.68829,-0.754839,2
1.50003,2.151411,0.151589,0.676424,-0.74595,2
2.152173,-0.570702,-0.80299,-1.602937,0.494385,3
-1.005812,0.881047,-2.993821,0.519125,-0.164891,6
-0.307442,0.888629,-2.864188,-1.065509,0.006682,6
-1.411386,2.003475,0.770338,0.307536,1.801031,8
2.412645,-0.930705,-1.051666,-1.61487,0.138805,9
-1.700841,2.643891,0.005477,0.67567,0.81527,8
0.975023,-0.484755,-2.781939,-0.525746,0.414978,5
1.788127,-1.089752,-0.759195,-0.688867,0.567281,3
0.729027,2.550945,-0.26759,1.494604,-0.254469,2
2.386288,-1.025375,-0.515228,-1.127105,0.064199,3
-3.703595,-3.293967,2.800451,-1.785459,-0.554712,0
1.945366,-2.622725,2.516382,0.731868,-1.318868,1
2.553071,-1.911948,2.156551,-0.579592,-0.18831,1
0.670563,-1.711127,1.257343,2.02294,-2.192982,9
2.729281,-0.533688,-1.254317,-1.135382,-1.200547,5
2.427345,-0.666245,0.36614,-1.141191,0.077864,3
2.409378,-1.027828,-0.750156,-1.142923,-0.230636,3
2.213903,-0.599872,-0.588695,-2.053427,0.476686,3
-4.626061,-1.885714,1.11134,-0.162693,-0.187587,0
0.847337,-2.405208,-0.108437,0.187026,-2.520032,9
-1.27535,0.37828,-2.419366,-0.396103,1.044421,6
-0.677462,1.015553,-2.979378,-0.972868,-0.145646,6
2.255916,1.166724,1.646311,1.491808,0.027344,2
-1.204856,2.092743,0.798771,-0.029809,1.660473,8
1.482214,2.291689,0.618634,0.765982,-0.375716,2
2.081735,-0.97315,-0.810698,-0.526411,0.019546,3
-2.788946,-2.435894,1.232717,0.521538,1.555621,4
0.941637,1.980918,0.499305,0.40566,1.008408,7
-1.316397,0.647551,-2.508378,0.488425,0.255238,6
3.02294,-0.424628,-0.093137,-1.149724,-1.278231,5
-0.480341,0.68477,-2.16487,-1.485783,0.550716,6
-0.362831,0.893111,-2.948643,-1.333113,-0.529091,6
-3.306971,1.543586,2.837237,0.07218,-0.806042,5
-3.525639,-1.94514,0.707146,-2.18753,1.226826,0
2.759939,-1.259904,-0.157067,-0.458927,-0.214495,3
-0.673525,2.582309,0.175723,0.470021,0.1655,8
-0.208103,-1.945906,-1.188453,0.179487,1.387822,4
1.415873,2.564257,0.79253,1.457951,-0.032164,2
0.485903,1.606335,-2.519419,-1.579246,-0.250997,6
-1.259163,-1.253613,-1.35288,1.588438,0.923956,4
-2.141724,-1.764176,1.07637,-0.216717,0.33116,0
2.23856,-0.794899,-0.854705,-1.536506,-0.403329,3
-0.845702,1.456678,-3.11518,-0.525987,-0.835211,6
0.212717,2.603021,1.617065,-1.252337,0.995792,7
-4.096734,-0.18457,-0.831335,-0.593491,-2.528739,8
-3.397087,-0.430884,-0.087448,-1.450212,-2.593873,8
-3.924517,-0.463476,-1.082736,-0.102386,0.514177,0
-4.176456,-0.586271,-1.07328,0.112899,0.198854,0
-1.058127,-1.589454,-0.424698,2.278251,1.239703,4
1.682724,1.619809,0.592121,1.644108,0.507652,2
2.158476,2.228711,1.660348,-1.935002,0.331933,7
-3.70473,-0.422344,-1.760338,-0.347872,-0.024914,0
1.638154,0.915129,0.339223,2.21099,0.449016,2
-0.923975,-0.040817,-1.707803,2.747335,0.337427,4
2.481067,0.26877,2.808652,0.172694,1.595731,2
1.337558,-1.200341,-0.920927,0.289786,0.619493,3
-3.736229,-2.879328,2.000436,-1.134351,0.402896,0
-1.589957,-0.675662,-1.588937,-0.867166,1.620879,6
-0.925511,-0.542508,-2.346353,0.021157,0.258089,4
0.554776,-0.663609,-2.288496,0.071421,0.778451,5
0.173929,-3.180411,-1.451868,1.323858,-1.287222,9
-0.966657,-3.103004,1.126694,0.814663,1.325551,4
-3.965313,-3.019003,1.729878,-1.377757,0.096344,0
1.823225,-0.88818,-0.799893,-0.934726,0.798232,3
0.524125,2.434174,-2.169068,-1.42328,-0.586319,6
1.85757,-2.003912,0.668366,2.031871,0.339922,3
-0.70285,1.791023,-2.892445,-0.809568,-0.853826,6
-3.131938,1.742465,2.50264,-0.766814,-0.772914,5
1.439993,0.774824,-0.873114,-2.242599,0.254675,1
1.278675,2.38431,-0.205411,1.503167,-0.242311,2
-0.471436,1.465708,-0.0113,-0.244099,1.955908,8
-0.928024,-2.013067,-0.532559,1.908197,1.33396,4
-0.267809,-0.2259,-1.804529,1.934066,0.564589,4
-1.056451,-2.0672,-0.24069,1.220514,1.810514,4
2.100156,-2.470957,1.917167,0.478752,-0.168348,1
0.248359,2.762054,0.671525,0.657738,-0.554053,2
0.235629,0.646849,-0.797169,-0.589827,0.213839,7
0.902077,2.939041,0.227259,0.39168,-0.569282,2
-1.026438,0.816292,-2.863603,-1.011055,-0.091847,6
1.232636,1.541493,1.012707,1.057397,0.441721,1
1.533146,-3.199438,2.750876,0.996309,-1.420587,1
1.646144,1.776331,1.618715,-0.833903,1.193768,7
-0.585056,1.687544,-2.578156,-1.000254,-0.585083,6
1.41194,2.331639,0.236591,-0.032763,-0.751753,8
-1.700705,-0.917118,-1.675904,0.910634,0.682075,4
1.862713,-2.747331,1.902027,1.859941,-0.939358,1
2.138318,0.634317,1.798775,-0.039377,1.177975,7
0.03497,0.44929,-0.426829,0.358413,0.211039,7
2.677057,-1.290288,1.672981,-1.646644,0.0668,1
-0.942451,-1.596475,-0.246459,1.52332,1.408564,4
-0.744099,1.399168,-2.827637,1.371398,-0.737459,6
2.392001,-0.612115,0.568627,-0.598737,-0.315565,3
1.773876,-2.797281,2.587666,0.705692,-1.181048,1
-3.28172,2.238195,1.391537,-0.542974,-1.23104,5
-0.430496,-2.732915,1.018718,0.751857,1.771936,4
3.407794,1.477076,1.745535,-1.374561,-0.780901,1
2.326873,-1.152712,-0.149824,-0.944914,0.75655,3
1.477548,0.206257,-0.433804,1.541421,-4.192591,9
2.168532,-2.474971,2.293477,0.255484,-0.60352,1
-1.083431,-0.806966,-2.525563,0.664262,0.17381,4
1.953149,2.085609,0.899393,0.402042,-0.172926,2
-4.261514,0.936913,2.785749,0.251685,-2.106662,5
-0.269019,-1.285565,-2.02324,1.823176,-0.809874,9
0.215173,2.109148,-2.479743,-0.792634,-0.77024,6
1.73636,-1.677077,-1.122601,-1.011127,1.195399,9
2.313873,-1.52216,-1.673799,-1.296605,-0.043735,9
0.505564,-2.375577,-1.259136,1.161963,0.767088,9
0.811222,-2.572373,-1.208632,0.569171,0.944453,9
2.101153,1.78223,0.89367,0.710698,0.142413,2
0.935673,2.210769,1.621572,-0.241925,0.835117,7
1.28096,2.547,0.793316,0.839301,-0.240054,2
-0.766502,1.352151,0.385802,-0.476686,2.546554,8
1.032233,2.912545,0.439123,0.056903,-0.332702,2
1.626614,1.554924,1.678623,-0.272432,1.279199,7
2.579166,-2.797849,1.510347,-0.106712,-1.023375,1
1.605701,-2.437751,0.74965,0.768914,1.715096,7
-2.906123,2.034613,3.119306,-1.239841,0.775463,5
-3.310163,1.645936,2.219091,-0.244745,0.685961,5
2.528892,-1.561102,-0.874875,-1.654897,0.816153,9
3.222422,-0.351143,-0.239182,-1.583826,-0.931923,5
0.461633,-0.106576,-3.229596,0.237403,0.109116,5
2.383387,-1.200567,1.525357,-0.371596,1.004522,7
2.015982,-2.348558,1.554697,1.003967,-0.082016,1
2.260538,1.683972,1.630068,1.376223,0.16745,2
1.71419,1.580244,1.450392,-1.178416,0.899442,7
1.407844,-0.50557,-1.669887,0.145175,-0.380493,5
1.099323,1.650482,1.183226,0.268616,0.826832,7
0.429253,0.57326,-0.179156,-0.492692,0.02866,7
-2.551311,1.570622,3.13796,-0.378574,0.65995,5
2.039943,0.625568,1.658136,1.556856,-0.373124,1
-3.157568,1.528611,2.640831,-0.761108,0.505456,5
-0.486295,1.697947,-2.979164,-0.323393,-0.261059,6
0.445233,-2.045144,-1.422879,2.01527,-0.107578,9
-2.642298,1.496192,1.219125,-0.333608,-0.659903,8
-1.762408,0.71406,-2.420594,1.107895,0.216881,6
-4.089565,0.052349,-0.316526,1.34423,0.565778,0
2.142993,-1.325162,-0.173972,-0.861194,-3.603205,9
2.114833,1.612802,0.670314,-1.905884,-0.458594,8
-2.411433,2.04917,-0.74127,-0.137297,-1.040167,8
1.621801,-3.04857,2.882322,-0.065616,-1.12695,1
1.961055,-0.444382,-1.017417,-0.541294,-0.347173,3
1.660303,-1.963547,-1.526822,-0.873531,0.403413,9
0.314611,-2.138142,0.027114,0.961225,-0.871638,9
-1.59289,0.435958,-2.385384,-1.244736,-0.026742,6
1.611906,0.389125,1.739799,-0.696038,-0.492527,8
-2.249194,-2.3834,0.21309,-0.223457,0.942572,0
1.648432,1.411762,1.348837,-0.997438,1.373949,7
-1.072343,0.576938,-2.673451,0.370359,0.352575,6
-3.072393,-2.977001,2.123176,-2.661515,-0.805277,0
-4.139278,-2.631374,1.74152,-1.146062,0.880141,0
3.166742,-0.69834,2.446747,-1.074774,-0.459179,1
0.900777,-3.52303,2.027689,1.560527,-0.385498,1
1.742836,-2.307247,-1.71721,-0.51568,-1.551346,9
-0.880742,-2.789987,0.156757,-0.404773,2.009047,4
0.775763,-1.754887,-2.261799,1.415766,-1.208581,9
0.16408,2.517916,1.00139,-0.167714,0.494677,7
1.531702,-1.176153,-0.266302,1.221166,-2.955225,9
1.731272,-2.046793,-0.832774,-1.150641,0.985222,9
-3.93274,-2.20826,1.5782,-1.73763,0.398,0
-3.223987,-3.054703,2.479195,-1.320054,0.499737,0
-4.241611,-1.392254,0.312646,-0.13763,0.69814,0
1.327458,-1.728126,-0.542864,-0.442991,-0.809951,9
-1.256353,0.453567,-2.769342,-0.397913,0.32055,6
-3.617829,0.065239,-1.734546,-0.18582,0.226404,0
2.340173,1.974847,1.142965,-0.94357,0.221127,2
0.672229,2.288682,1.573855,0.234634,0.482952,7
2.040665,1.891639,0.724931,0.521366,0.273969,2
-2.972014,2.18121,2.744746,-0.889618,0.31961,5
0.301709,1.290623,-2.176891,-1.505086,-0.647803,6
3.087591,-0.273683,-0.56238,-1.201509,-1.275776,5
-0.212711,1.86556,0.990702,0.48945,0.944234,7
-2.666045,1.272609,-1.684211,0.226916,-1.542884,0
-3.372237,2.039917,2.256195,-0.405816,-0.866415,5
1.898378,-1.855861,-0.692001,-0.885088,-0.149938,9
1.135813,1.053033,0.92165,-0.93011,-0.709071,8
2.886103,-1.31324,0.721825,-0.982411,-0.717672,1
0.08132,1.851679,0.693598,1.208627,0.831222,7
-1.333912,2.734516,-0.326438,-0.848963,0.685726,8
1.323194,2.382415,0.417811,0.542115,0.320048,2
-2.457475,1.269155,-0.236359,0.742576,0.373824,8
2.11752,-0.01587,-2.032792,-0.821297,-1.033905,5
-2.693442,2.035279,-0.331178,-0.514763,0.174101,8
-3.743381,0.862603,-0.052838,0.422189,-1.594735,8
2.204212,-0.832045,-1.889798,-0.343958,-2.041016,5
-4.009862,-1.121433,-0.305904,-0.160356,0.473941,0
1.870328,1.717632,0.965145,1.616341,0.290259,2
-0.515794,0.514973,-0.775102,2.956441,0.521685,4
2.072385,-0.976841,-0.677248,-1.027868,0.350127,3
-0.91462,1.001921,-2.485422,-1.352905,-0.114993,6
2.036622,-1.512421,1.463409,1.628112,-0.919774,1
-3.680541,-2.283119,0.715473,-1.269035,-2.262769,8
0.385164,-0.205698,-0.201183,1.276094,-1.996112,8
-0.668237,-1.346949,-1.936629,0.779379,0.661961,4
0.631531,-2.771259,-2.113153,0.665157,0.273811,9
1.061851,2.665875,1.093517,1.441278,0.183921,2
-1.093245,0.46933,-2.780684,-0.751845,0.393682,6
0.709256,-1.875913,-1.088043,0.682074,-0.59017,9
1.786909,-1.666705,-0.952549,-0.361844,1.462596,9
-2.553109,-1.813233,-1.005657,1.282449,0.394505,4
-1.298903,-1.183289,-0.609847,2.7127,1.138367,4
-1.080673,0.892186,-2.414829,0.042638,0.250797,6
2.083707,-0.765693,-0.773599,-1.185636,0.704626,3
1.122998,1.240136,-0.359862,-2.073426,-1.59941,8
-3.036455,2.574774,1.962121,-1.126422,-0.226699,5
-1.897284,-0.13573,-1.95728,-1.194544,0.602392,6
2.166324,1.223223,2.225956,-1.14713,0.776032,7
1.607003,-2.10356,-1.334466,-1.379699,0.882985,9
-0.610493,-2.332072,0.934314,1.798525,1.370232,4
1.114138,1.93294,1.431593,-0.713613,0.863377,7
2.135404,-0.474054,-0.681845,-1.847558,0.895454,3
0.263869,2.174414,-0.079801,-0.769538,1.584431,8
-0.531127,-1.871115,-0.385197,0.423757,2.086928,4
-3.089245,2.153776,1.689721,-0.38538,-1.11326,5
2.612478,-0.53714,-0.7419,-0.020197,-1.721515,5
1.884424,-0.374138,0.454369,1.122667,-2.909279,9
2.229931,-1.116441,-0.111443,0.3073,-0.438637,3
3.395458,-0.438054,0.484242,-2.41524,0.35973,1
-4.419182,-1.060596,-0.298461,-0.184318,0.828608,0
-0.003485,1.36256,-2.644541,-1.382275,-0.741213,6
2.455724,-0.835264,-0.247892,-0.751376,0.29675,3
0.525645,1.175198,-3.708508,0.125993,-1.496634,6
0.058038,-0.204467,-1.278635,1.623693,-0.824389,4
-4.475852,-2.385411,1.519172,-0.624786,-0.098441,0
2.493169,-0.470763,-0.090703,-1.614342,0.571733,3
0.334714,-0.41477,-0.920936,2.710241,-0.546774,3
2.111047,0.459529,1.425051,-0.750472,0.980934,7
1.165353,2.579073,0.669792,0.645152,-0.238173,1
-4.179022,0.899576,1.754508,0.607732,-2.024245,5
1.84112,-2.722629,-0.240707,-1.124557,-0.066929,9
0.930149,2.841407,0.629665,1.167888,0.360896,2
-0.771203,1.540755,1.027424,-0.337661,2.399434,8
-3.888012,0.600321,-0.649693,-0.25786,-2.465873,8
-0.999319,2.977351,0.268528,0.0818,-0.071231,7
2.442702,-1.164354,-0.126145,-0.973879,0.178465,3
1.417222,-1.475326,-0.871783,0.003819,0.283819,3
0.709072,0.498652,0.454475,-0.603824,0.234092,8
-4.04157,-1.853992,0.99742,-1.758049,0.43028,0
2.204897,-0.974939,0.409307,-1.372721,-0.957136,1
2.65702,1.152437,1.613566,-0.507869,0.41132,2
1.348392,-2.897565,2.987618,1.949672,-2.094949,1
-0.328445,0.46747,-1.404549,2.997175,-0.37256,4
1.965458,-1.851811,0.911954,0.003343,1.68439,7
-0.382997,3.114395,0.826631,-0.918056,-0.201183,7
1.622757,-2.817708,2.397295,0.381621,-0.535114,1
-3.127886,2.210176,2.805383,-0.429459,-0.033919,5
-1.560681,-1.025888,-1.019714,1.646274,1.235483,4
1.646812,-2.886321,2.010773,0.993919,-0.747602,1
1.129917,1.909146,1.272161,-0.646682,1.087918,7
-3.501121,-1.44033,0.882749,-1.277058,-3.503965,8
1.51651,-1.589122,-1.187284,-0.488132,0.945409,9
2.451441,-2.16051,1.551735,0.281029,-0.747186,1
-0.163537,1.692434,1.654796,0.875664,0.186616,7
-1.991453,-2.541991,1.7194,0.126142,1.138516,4
-1.098214,-1.271071,-0.95068,1.479489,1.007905,4
1.197848,2.368297,1.188707,-0.175007,0.645947,7
1.602026,2.429595,0.949465,0.562439,-0.132351,2
-1.33483,-3.346852,5.46734,-0.40653,-3.31109,9
2.185254,2.07659,1.38082,-1.704032,0.189078,7
2.012752,2.118515,1.024869,1.055891,-0.067202,1
2.06863,-0.615532,-1.787617,-0.893469,-1.20525,5
-0.270728,2.097423,0.761503,0.619734,0.907833,7
2.353384,-0.454988,-0.790365,-1.811528,0.567587,3
-1.899618,-1.410801,-1.240134,0.871607,0.941624,4
1.764594,-1.746083,-1.947652,-0.855096,-0.002332,9
1.193218,2.390357,0.484202,1.896609,-0.168259,2
1.073466,-2.597383,-1.095547,-0.735722,1.149658,9
2.364324,-0.643619,-0.178706,-1.251593,-0.430907,3
2.439182,-0.99618,0.44685,-0.073743,-0.229937,3
-2.325258,2.222969,0.484413,0.581902,-0.232383,8
1.83166,1.658204,1.49654,-0.42416,1.099816,7
1.442207,1.874577,1.055538,0.772696,0.382989,2
0.682184,1.553355,0.77465,-1.958097,-0.696175,8
-4.368641,-1.349127,-0.702062,-0.720097,-0.061806,0
-3.674088,1.693431,1.407527,0.213834,-0.685596,5
