@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.35-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0.602388,1.876719,7
1.728386,2.350616,7
-0.579478,-0.205307,4
1.772451,0.414012,2
2.571694,-0.676012,3
-2.312801,2.042166,5
1.905648,-0.542297,3
0.760184,2.087237,6
0.586889,-3.328377,9
2.64185,-1.610104,1
2.407699,-1.301848,3
0.830058,-4.236155,1
2.524702,-1.628364,1
0.81234,-1.621626,9
2.852503,0.649402,2
1.323349,-3.874642,1
-3.938374,-0.558713,0
2.167727,-2.262198,1
1.886494,-1.159965,9
-0.317955,-1.92251,4
-3.422571,2.08558,5
1.902279,-2.190867,9
0.609793,0.352428,7
-0.686727,0.768524,6
2.160945,0.778013,2
1.283024,-2.814765,7
0.429141,1.449735,1
-1.070124,-0.974771,4
-4.744995,-1.416725,0
2.759968,0.357188,5
-0.169061,-2.017083,9
0.795298,-1.658812,9
0.59112,2.130221,8
1.829301,1.397745,7
1.259574,1.192672,7
-0.300355,0.937226,6
-1.333603,-1.198791,4
1.434264,2.117544,7
2.972839,1.014112,2
-0.870304,0.070289,4
2.428552,0.672423,2
-0.977425,-2.713353,4
-2.072483,2.566795,5
-3.572943,1.996445,5
1.075953,-2.061751,9
0.852385,1.837447,6
-2.567256,2.392763,5
0.439367,1.053944,8
2.276405,-1.310986,5
-3.519977,-0.597714,8
2.183849,1.269808,8
-1.818327,-1.926874,4
2.157246,-1.117786,3
1.845091,-1.601514,9
-2.549581,2.220357,5
-3.262857,0.352443,8
-0.158836,0.043085,4
-2.025306,1.394151,8
2.144451,1.316458,7
-3.72366,-0.039748,0
-3.079683,0.60571,0
2.826973,-0.286504,2
2.314408,1.231341,2
-3.841236,0.400657,0
1.776679,-0.914118,3
-1.01285,0.507187,6
0.938985,1.81231,6
-1.457907,-0.436458,4
-0.930169,1.894004,8
-1.429787,-1.066038,4
-4.294522,-1.943967,0
1.653318,-2.970769,1
0.870475,1.497249,7
2.573132,1.85493,2
2.095161,-0.94691,3
-0.899346,1.718858,6
2.101606,-1.688728,9
1.226285,2.67229,2
-1.842287,-2.015795,4
-0.704292,1.530255,6
-3.090587,1.27779,5
-3.313486,2.115838,5
-3.393899,0.99497,8
2.308001,-0.350746,3
1.930753,-2.481512,1
2.828062,-0.320192,5
-3.776417,-3.477307,0
1.201592,2.584657,2
1.102926,1.03433,8
-1.199347,-0.239108,4
1.122034,1.731423,2
1.678569,-0.352917,5
0.965404,-2.952858,9
1.643231,2.054544,7
1.238483,0.886607,1
-3.755244,-0.233489,0
-3.045612,0.88762,0
0.108628,2.109329,8
-0.542908,-1.599269,4
1.637852,-2.455111,9
1.760195,-0.303402,3
1.915695,-0.730543,3
2.055326,-1.115753,3
1.157742,2.445966,2
-2.88591,1.547941,8
2.102355,-0.613694,3
-3.855382,-2.439491,0
-1.519732,1.006551,6
1.285886,-3.020789,9
1.785207,2.181857,2
1.890351,-1.548334,9
0.076449,1.747911,6
-0.372097,-1.804885,4
1.722661,-0.699596,3
-1.286588,-1.889291,4
1.58142,-1.135717,3
-0.974461,0.456501,6
2.618715,-1.135654,3
-3.629073,0.187356,0
-0.697922,-1.630766,4
1.515678,1.118485,7
-4.097393,1.3538,5
1.973677,1.161373,2
0.909015,0.767626,8
1.727962,2.547385,7
-1.107975,0.979977,6
-4.211426,-2.346165,0
-1.17838,-1.237976,4
3.192057,0.879346,2
2.283128,-0.364837,3
-1.360166,-1.323395,4
-4.229262,1.091127,5
1.072162,-2.222451,9
-3.542951,-0.497534,0
-1.364842,1.085278,6
0.283309,-2.362401,9
1.325926,-3.455525,1
1.558538,2.360975,2
-1.18339,1.905299,8
1.884097,-2.70398,1
-3.543371,-1.328881,0
-0.915441,2.213556,8
-1.231926,0.282144,4
2.432307,-1.071208,3
-2.546233,2.367766,5
-3.041629,1.229502,8
1.339082,-1.153107,9
-3.939524,1.443585,5
-0.043957,2.716457,8
2.272485,-0.108741,5
1.701101,2.292427,2
1.660961,-0.425131,3
0.466732,1.846711,6
2.444276,0.500516,2
-3.001289,0.199402,8
-0.736422,-1.138209,4
2.052718,0.85511,1
2.486691,0.423003,2
2.138785,-1.909083,1
1.077258,2.743898,2
-1.213997,-2.07525,4
-3.488166,0.226914,8
2.556873,1.727209,1
1.582399,-2.274475,9
0.510557,2.407002,7
-3.195899,-3.17065,0
0.311043,1.911499,6
-3.73323,-1.207332,8
-0.55238,1.191079,6
-0.300167,2.883192,7
-0.818567,0.976121,6
1.950258,2.069438,7
-2.418304,-1.991333,0
1.673336,-1.816559,9
0.083591,2.065783,7
2.299556,-1.098229,3
2.177155,-0.700864,3
1.743056,2.047795,2
-1.248323,0.662715,6
-3.517261,0.525113,0
-0.229806,1.807176,6
1.980569,0.47983,7
-0.84898,1.42324,6
2.138069,-1.2605,3
-4.322661,-1.881826,0
1.502479,1.602185,2
1.221063,1.738501,7
1.212198,2.303309,2
2.557494,-0.562536,3
0.630185,2.272766,8
-3.661595,1.782818,5
-1.012489,1.44758,6
0.330949,2.30476,8
-1.53108,-2.738934,4
-3.981846,-0.676866,0
1.545362,1.795918,7
1.65275,1.543301,7
1.221211,1.773534,2
-2.792855,1.003205,8
-3.939313,-1.213615,0
-3.382017,2.119877,5
-1.396738,0.584699,6
1.073064,-1.290185,9
-3.896201,1.870895,5
1.337811,2.325934,2
2.003099,1.980711,2
1.398459,-1.298102,9
1.366593,2.897339,1
1.827557,-1.388002,9
0.38932,2.827676,2
2.678559,-0.354639,3
-4.72369,-0.854482,0
-0.641987,-0.34898,4
1.903271,-2.656048,1
-2.012088,1.894113,5
1.483834,2.136194,2
-4.552255,-2.037645,0
2.188934,-2.470637,1
-0.7217,-2.339116,4
-4.578449,-1.41754,0
1.78989,-0.796144,3
1.390046,-2.532256,9
-0.197682,1.258963,6
1.392159,2.876756,7
2.672242,-0.529131,1
0.401625,2.464435,2
2.055059,-1.288033,3
-1.324292,0.875025,6
1.709812,-1.671437,7
0.974338,2.211151,6
-2.801792,2.555475,5
-2.602889,1.606673,8
-2.065631,2.182206,5
0.08108,0.986521,6
2.26972,2.192128,2
1.590551,2.927327,2
2.404491,-0.536517,3
-0.094446,1.169416,6
1.118033,2.172293,6
-1.677081,0.51385,6
-0.195224,2.361201,7
0.100039,0.393433,7
2.644449,1.436845,2
-1.852045,-1.072851,4
1.867065,-1.752834,9
-0.107432,0.988161,6
-1.449365,-1.811465,4
-4.293115,-1.480869,0
-3.589366,0.607362,8
-0.642474,-1.702045,4
2.94294,0.508682,8
0.430009,0.235681,7
2.168925,0.726646,8
1.880687,-0.273732,5
-0.132667,2.367775,7
-1.236112,-1.910006,4
1.103321,2.600008,2
-0.831423,0.490887,6
1.236605,1.966434,7
1.69589,2.282875,7
1.89473,2.818986,2
2.326081,-0.98348,3
-0.696627,1.513155,6
1.564413,2.557758,2
1.917748,-0.700055,3
1.68742,0.900821,7
-1.194686,0.84746,6
-0.438479,2.433847,7
1.880515,2.071917,2
0.206885,1.079696,8
1.361476,2.806229,2
2.432315,-2.23302,9
0.854556,0.553168,7
0.602654,2.30496,2
1.457665,-1.261616,3
-3.912204,-1.984481,0
0.319245,2.086786,7
1.848649,2.344108,2
2.496143,-1.792233,1
0.048314,-3.180518,9
-3.938488,-2.743025,0
2.001759,-1.048973,3
2.1543,0.532512,7
-0.756864,0.892826,6
-3.184874,0.53466,0
-3.627284,0.093939,8
1.532166,-3.453714,1
-3.592479,1.908243,5
1.5309,2.041653,2
0.250377,-2.186149,9
-3.704712,1.603255,5
2.381848,-0.201403,3
1.455665,-1.388514,9
-4.160932,0.308077,8
-2.227863,1.976159,5
1.133237,2.294632,2
1.821879,-1.588205,9
1.612802,1.957464,2
-2.682607,2.601178,5
2.387578,-1.884113,1
0.100736,2.128257,6
-3.429313,-0.156479,8
2.150017,-0.548018,3
0.710589,2.396334,2
-3.593056,1.189664,8
1.665116,-1.836981,9
2.088618,0.495699,7
-4.339304,-1.816817,0
1.784263,2.424265,1
0.945572,2.561759,2
-4.223069,-0.66047,0
-3.394305,-1.129648,0
-3.38598,0.460172,8
2.759343,-1.336931,3
-1.926576,1.443024,5
1.217573,2.615365,7
-4.369381,-1.392585,0
2.705125,-1.553164,9
1.644632,-1.840205,9
1.926205,1.072768,7
0.967467,-2.510003,9
1.435475,-3.108804,1
-1.272366,-1.235711,4
1.879199,1.968342,1
2.093403,1.724364,2
-2.923734,2.431039,5
0.824545,-1.955999,9
-4.423425,-2.50598,0
0.101874,2.546082,2
-1.091274,-2.397972,4
0.766777,1.489917,6
0.596548,-3.819506,1
-3.574951,-3.264335,0
-4.402638,-1.95174,0
0.833601,-3.164391,9
-2.865171,-2.370988,4
-4.004245,-2.036269,0
-0.053321,0.660112,7
1.370034,1.101675,7
-0.959301,0.901351,6
3.071549,0.026867,5
0.992063,2.523447,2
1.889482,-0.652692,5
2.828875,1.821678,1
2.52208,1.705792,2
1.124372,-2.151043,9
-2.507687,1.990967,5
-1.118842,-2.52148,4
2.627243,0.194638,5
0.546725,0.168827,8
-0.00506,1.644247,8
1.459692,-1.982498,9
0.802623,2.25968,7
-3.067416,1.68199,5
2.28591,-1.866208,9
2.162601,1.782562,1
-1.038895,0.51213,6
1.052271,1.74419,7
-0.164485,2.211108,7
0.42261,3.151165,7
-3.45656,0.974463,8
-3.809305,1.929895,5
2.1944,-0.870251,3
1.39886,2.366838,2
1.978624,-0.864575,3
-0.314719,1.10792,6
-4.364565,-1.808984,0
1.429477,-2.931732,1
0.869643,-1.795656,9
-3.635761,-0.092154,8
-3.877722,-2.686318,0
0.726175,1.722658,7
2.040131,1.096248,2
2.510805,-1.350514,1
-2.935809,1.967492,5
0.861735,-3.538149,1
2.445161,-0.933597,1
-1.074268,0.145458,4
-4.225872,-1.187405,0
-0.655367,2.267393,7
1.701997,1.528487,7
-0.785147,-2.300358,4
-0.223861,-3.010918,9
0.800097,-0.833343,5
1.063847,0.094324,5
1.362022,-3.205228,1
-1.223162,-2.160536,4
-0.732175,-0.727616,4
2.105852,-0.713909,3
2.049505,-0.504238,3
-1.952538,-3.820784,9
1.177236,2.051596,2
1.765022,2.31928,7
1.428509,1.574238,7
1.792224,-2.733947,1
-0.891419,-1.571241,4
-4.147759,-1.589727,0
1.640547,-0.519503,3
-3.129083,2.059184,5
-0.615256,1.214974,6
-4.113712,-2.472128,0
-3.977807,-0.36405,8
-0.979688,-2.149526,4
-4.332997,-1.920405,0
0.987135,0.730587,8
-1.669064,2.088269,5
-0.098355,1.386282,6
2.660672,-0.006935,5
1.992287,0.344568,7
2.052152,-0.465176,3
-3.648497,-1.007969,0
-1.915766,-1.284655,4
1.737483,-2.674193,1
3.063048,-0.324614,5
0.303674,2.086567,7
1.819346,-0.53954,3
1.914003,1.778285,2
-1.679727,0.839901,6
-1.438398,0.502889,6
2.287257,-1.657518,7
1.228314,1.444134,7
2.32346,-2.243585,1
1.900087,0.659038,2
2.846321,1.087627,2
-1.29582,0.787854,6
2.232386,-2.075323,9
-4.069076,-0.248556,0
0.440201,1.557459,7
-4.114839,-1.003731,8
2.671041,2.1613,1
-4.075961,-1.275817,0
-1.338455,-2.268801,4
2.081638,-2.5657,1
1.759195,-1.967083,7
-0.379788,2.506551,8
1.942172,-0.948422,3
1.175821,-2.104626,9
1.496948,2.362391,2
0.387993,2.508075,7
-4.393466,-1.876775,0
2.684206,-0.882634,1
0.471701,2.350314,8
-1.776792,0.184403,6
2.250381,1.242358,2
0.290862,0.723738,8
2.85973,-0.69549,5
-0.750288,1.178184,6
1.150415,-2.170664,9
2.116499,-0.056611,7
-0.340291,2.900531,7
-0.671662,-2.095679,4
-0.608715,-2.30926,4
-3.053541,1.864846,5
-3.579786,0.365605,0
-3.510781,0.710483,8
0.834683,1.902445,7
2.32043,-1.233043,7
-3.584395,-2.794708,0
2.344552,1.852926,2
2.813708,-0.895264,3
1.172079,1.17903,7
-1.410287,0.929106,6
-1.137227,-2.001066,4
-0.579911,1.362658,8
2.174345,-0.877349,3
1.698981,1.380147,1
2.868736,-0.502584,3
-0.022689,2.071295,6
0.927543,2.527986,2
-0.17148,-1.661197,9
2.477983,-0.871696,3
0.510327,2.437217,7
-0.752965,1.696746,8
-4.067236,1.555755,5
0.439142,1.323606,6
-1.095804,-1.096068,4
1.412234,-3.003928,9
1.949551,-2.629233,1
2.294417,-0.887063,3
-3.600924,-3.105103,0
2.770454,-0.483145,3
0.05382,-2.858702,4
1.965819,-0.68964,3
-1.839082,-3.746464,0
1.650908,1.855176,2
1.850757,1.035623,7
0.634805,-1.396541,9
-3.660702,-2.485892,0
1.944531,0.600849,7
-0.854363,3.070839,7
2.407726,-1.151281,3
1.322581,-0.049648,5
-3.467493,1.928772,5
1.430236,-0.495505,3
1.390234,-2.100987,7
1.485152,2.009725,2
2.669615,-0.274411,3
2.747183,-1.220375,1
2.061719,-1.320064,7
0.879494,1.426927,7
-2.798193,1.261861,8
-0.997944,-0.035061,4
-3.788553,-0.052884,0
-1.53898,1.087005,6
0.870565,1.878485,7
-1.259875,-0.510453,4
-4.756544,-1.693576,0
-3.600383,-3.258168,0
0.563685,-0.656721,5
2.4749,-1.075327,1
1.872899,0.708351,7
0.885548,1.324078,1
2.65833,0.641191,1
-0.525334,1.309215,6
-1.567101,0.454465,6
0.859297,1.200769,8
0.867091,1.003146,8
1.573146,-1.368276,9
1.194889,-2.988537,9
0.875356,0.470084,8
1.674347,2.030588,7
2.832011,-0.477073,3
-1.506392,-1.192308,4
-2.280467,-2.457482,4
-1.682219,-0.718507,4
2.118158,-0.517407,3
0.302563,-2.925455,9
0.817861,2.601719,2
-0.949248,-1.451613,4
2.130955,-1.194724,3
0.771931,-4.080431,1
2.20421,1.330534,2
2.261019,-0.90733,3
2.447918,-0.412063,3
3.228183,-0.73822,1
-3.986237,-2.714873,0
1.442964,-2.551637,1
0.079726,2.092197,6
1.714192,-0.83846,3
-1.81354,-1.800524,4
-0.897799,1.418388,6
2.045299,1.601232,7
2.419147,-1.320752,3
-0.256866,0.48139,4
-2.874676,1.874311,5
-0.389616,2.36069,8
2.209066,1.047887,2
2.357679,1.345776,7
1.294298,1.900089,6
-4.650388,-2.338883,0
1.327442,-0.620889,9
-0.820498,0.686996,6
-2.545853,-1.482952,0
3.423391,0.971035,1
1.055419,2.389065,7
1.244887,-3.342583,1
-1.576329,2.413852,8
1.327833,-2.011183,9
0.994765,1.817833,8
0.279204,2.620317,7
1.79899,-2.629936,1
3.030377,-0.282281,5
-1.228705,-0.516349,4
-1.474627,-2.125541,4
-2.31365,1.226161,8
1.521098,-3.131798,1
-1.080079,-2.16908,4
3.016697,0.037567,1
0.103636,0.857898,6
-0.928186,0.387584,6
-4.113271,-1.295227,0
1.994112,-1.086731,3
-3.667116,2.027932,5
-0.228366,2.343881,7
1.621741,1.54789,2
1.526734,1.68264,7
-3.695934,1.764077,5
-1.249055,-0.232302,4
2.148033,-2.572277,1
1.255307,2.611542,2
-3.457287,0.421509,0
2.487009,1.232232,1
0.570814,-1.784105,9
-4.114558,-1.08775,0
2.370178,1.643129,2
-1.289147,1.091852,6
-1.140122,-1.854579,4
-3.589003,0.900755,8
1.833905,-2.196526,9
1.421966,-1.448008,3
1.216051,-1.27088,3
-3.317951,0.78655,0
2.255292,-0.88587,3
-4.093288,1.176357,5
0.962659,-2.522223,9
-1.326564,-0.364509,4
2.649039,-0.83083,3
-3.532574,-3.401655,0
2.529409,-0.982521,3
1.504353,-2.318246,7
2.059221,0.013303,7
-2.949683,-2.916115,0
2.164634,-0.805447,3
2.700288,-1.436489,3
1.754789,-0.863016,3
2.151366,-2.483038,1
1.607334,2.409368,1
2.274177,2.220137,1
2.253061,-1.123216,3
-0.703582,0.693659,6
0.52937,1.204537,8
-1.482672,0.257202,4
1.715958,2.051113,2
-0.319751,2.341987,7
-1.086815,1.056632,6
-0.891608,-1.246821,4
1.735376,-2.749694,1
1.744352,-1.781476,9
2.87027,0.354414,2
-1.257209,0.065195,6
2.682656,-0.036951,3
2.02598,-1.999718,9
-3.292899,-3.396068,0
-3.380017,1.579483,5
-0.393704,-2.743682,4
1.306865,0.311339,5
2.910053,2.061471,1
1.402882,1.878182,7
-1.339955,1.781729,8
-0.941768,2.083311,8
-4.55143,0.01176,8
1.630877,-2.360555,9
0.952406,-2.140857,9
2.226056,0.712775,1
-0.662753,-2.120492,4
1.918166,-2.070732,7
2.510308,-1.673301,9
1.250539,-2.317978,9
1.320722,-1.517093,9
-4.104253,-1.252421,0
2.318747,0.264362,2
-4.226077,-2.878857,0
1.539692,-0.250992,5
1.016822,-3.197255,9
2.251427,-0.88756,3
1.594913,-2.657458,7
-3.593207,-0.108673,0
-0.809163,-2.361043,4
0.392947,1.281332,6
-4.169743,-0.570757,8
-0.58685,2.303941,7
0.609987,2.254408,6
-1.737847,0.835344,6
-4.388297,-1.764013,0
-1.321958,-0.029888,4
-4.272089,-2.98064,0
-0.977804,-0.830089,4
2.837945,1.802583,1
2.160347,-1.588036,9
2.370584,-0.664613,3
-3.361453,2.331861,5
-0.343501,-2.380094,4
0.167025,0.65073,4
1.911219,-2.6711,1
2.297321,1.620046,1
-3.994668,-1.354246,0
2.755598,-1.493439,9
1.593101,1.765662,7
-4.320538,0.799523,8
-0.416831,-3.385434,3
-3.603455,1.813166,5
-1.358097,1.070217,6
-4.341193,-2.868456,0
-4.128582,0.267852,8
1.438146,2.573242,2
-3.954121,-0.368519,8
0.577263,2.570786,7
-0.562195,2.963678,8
1.503888,-2.830539,1
1.769551,-1.493614,9
1.658595,-1.266668,5
-0.760307,-0.494009,4
2.095788,1.826575,1
2.013263,2.235298,2
2.141311,1.049581,1
-1.484165,0.434021,6
-4.038906,-1.938048,0
-3.667217,-0.188011,8
-3.950928,-3.512827,0
-1.315958,2.203505,8
-1.615339,0.853238,6
2.700146,1.453281,2
0.41914,-2.869197,9
1.424137,-2.169916,9
1.846771,2.077646,8
-4.308563,-1.49394,0
2.002198,-1.695459,3
2.479279,-1.44335,3
-1.220076,1.808628,8
1.837407,-1.004276,3
2.169845,2.183453,1
2.081721,0.41271,1
1.931278,-0.994255,3
0.907325,-1.974682,9
-4.204856,1.44437,5
-2.178998,2.975546,8
-4.673931,-2.220189,0
-4.151271,-0.055815,8
-3.183845,1.345963,0
-2.987706,1.18621,0
0.480071,-1.922789,9
1.512388,0.591714,1
1.787175,0.16189,5
2.341801,1.818209,1
1.02097,2.643678,2
-3.670463,0.529136,0
-1.48591,2.60984,8
-4.698454,-1.935096,0
0.916294,-2.76382,9
-0.122489,2.515077,7
1.793418,-0.864627,3
1.986719,2.112615,8
0.459538,2.510401,2
2.406868,-1.683232,9
-4.414123,-0.884973,0
-0.008933,2.023433,8
-0.604061,0.731173,4
0.150406,0.993757,7
-1.230134,1.255639,6
0.191107,2.737596,7
-0.729278,-2.177857,4
2.581226,1.316838,1
-0.090955,2.007334,7
1.051874,-2.105557,9
2.733226,-0.810224,5
2.421445,2.146186,1
2.0269,-0.572316,3
1.371827,0.994478,1
1.826194,0.848002,1
2.23004,-0.883214,3
0.071296,1.387467,7
0.302138,2.085848,7
-0.14132,2.687894,7
0.768301,2.516816,7
-2.818213,2.362644,5
1.566969,-0.849939,3
-1.032823,2.741906,8
1.630805,2.190514,1
1.680745,1.83737,6
-0.766854,1.325646,6
0.937374,-0.026218,5
1.949466,-0.03565,3
-3.246214,0.843334,0
2.074892,2.17547,2
-3.95366,1.647254,5
-1.674982,-2.463629,4
-4.584123,-1.454188,0
1.068628,2.730961,7
-0.508905,-0.527938,4
2.168882,-0.420754,3
-2.008649,1.837273,8
2.323099,1.865594,1
-0.463863,-2.115537,4
1.320765,-2.703173,7
-0.978037,-1.795585,4
-4.003345,-3.210096,0
2.413583,-0.745752,5
2.009972,-0.263596,2
-4.266125,-0.418719,0
1.182891,-1.076109,3
2.259959,2.085492,2
-1.613608,2.00405,0
-0.749383,1.353274,8
1.20495,2.742538,2
2.056123,-0.714694,2
2.126115,-2.640076,1
-1.013941,-1.986368,4
-0.147475,-1.890875,4
-3.803739,-3.562751,0
2.601636,0.154835,7
2.341395,1.083799,1
1.196409,0.888173,6
0.968729,2.240572,2
0.55877,2.564885,8
0.992417,2.732626,2
-0.737347,-1.938536,4
-3.38038,1.447069,5
2.284272,-1.767123,1
1.802273,-0.544246,5
1.782254,-0.690232,5
2.253489,-1.730413,9
-2.877792,1.611976,0
2.478207,1.229161,2
-0.056883,-1.993679,4
1.978255,-2.197367,1
1.247862,-1.211563,3
-2.785748,1.331149,0
2.094775,-1.554416,9
2.378612,-1.730357,9
1.437441,2.156546,2
-0.335631,0.053075,6
-0.790892,0.359406,6
-2.61332,1.988048,8
-3.797214,1.494165,5
2.137789,-1.109949,3
2.202659,-2.069133,1
-3.343653,1.956206,5
-4.030261,-1.594927,0
0.505323,-1.924458,9
1.74954,0.493172,1
-0.378355,1.659873,6
-3.541792,-1.401592,0
1.935536,-0.242006,2
-0.844173,1.740464,8
0.864129,2.347313,6
-2.888921,1.609718,0
-1.133806,1.522507,6
-1.273343,-1.675126,4
1.29987,2.148592,2
1.919664,-0.372902,5
2.367682,1.069717,1
0.839354,-0.686475,8
1.534595,2.308884,2
-3.553984,1.946354,5
-4.217709,-2.197402,0
2.516417,-0.127265,3
-4.08899,-3.280714,0
-1.480825,0.274421,6
1.630438,-0.542792,5
0.520708,2.382368,7
0.841496,2.583767,1
0.306782,2.223178,6
0.736916,2.204768,2
2.196098,-2.511535,9
0.347676,1.14591,8
1.82097,-2.633446,1
-3.992411,-1.564308,0
1.6822,1.407967,7
1.474646,0.577846,1
-0.139121,1.508756,8
-0.91421,1.624346,6
1.8877,-1.195281,3
1.111253,1.664582,2
1.216555,2.202436,2
1.431949,-2.676159,7
-0.646831,2.680543,8
-3.519362,1.649025,5
-1.137541,-1.941047,4
-0.744919,-2.568839,4
1.769375,-2.041694,9
-0.934273,1.814718,8
0.88507,2.194733,8
2.460025,1.160271,1
-3.530806,2.336773,5
-2.855998,1.132522,0
2.033489,1.498965,2
1.947409,2.140977,2
0.290674,2.239286,7
-0.396697,1.199605,7
0.924542,-1.355491,9
-1.81567,1.835361,0
0.827935,1.948126,6
2.009904,2.19894,2
2.249465,-0.942697,3
-1.979008,0.716305,6
0.033007,2.089978,6
0.3176,-0.442658,4
-1.437941,0.799677,6
1.272013,1.823844,7
-3.592594,-0.105755,0
1.018722,-1.049595,9
1.622541,-2.760978,9
2.082034,-1.200929,3
0.005695,1.667154,6
-0.679155,1.779307,6
-0.855927,2.073777,8
1.696773,-0.930668,5
0.555078,2.665987,2
1.937956,0.537833,1
1.582377,-1.320676,3
-1.153565,1.727607,8
1.109435,2.46439,2
-3.848411,1.409846,5
-4.496888,-2.085584,0
1.00788,2.535317,2
-1.160022,0.675065,6
0.431964,0.449987,4
1.787428,1.51818,7
-0.853154,-2.167853,4
-0.471821,1.840924,8
-1.212095,-2.417714,4
-0.08926,1.667591,6
1.111659,-1.835365,9
-3.676518,0.678141,0
2.248216,-1.796563,9
1.236693,2.011317,0
0.219282,2.474269,2
-4.478177,-0.498808,0
-0.092414,2.864637,8
-0.311102,-2.170909,4
2.563065,0.592702,1
0.049337,2.112535,6
0.566964,2.418766,7
2.470754,0.502105,1
-4.000179,-0.849292,8
2.08321,0.675928,1
1.53033,2.463617,2
2.684113,-1.72361,9
2.193208,0.335573,1
1.187063,2.084594,7
1.905387,0.952275,2
1.659925,2.070502,2
-3.515061,0.308819,0
-4.226485,-2.90013,0
1.362411,2.52593,7
-4.404625,-0.337405,8
1.811626,-0.791326,3
1.174408,2.497561,1
2.198799,-1.011393,3
1.41056,1.488816,7
-4.272492,-0.752837,0
1.821383,1.825978,2
2.018942,-0.45764,3
-3.018549,1.682271,8
-3.524515,-0.346845,8
2.535571,-0.814842,5
1.478285,0.760943,1
1.697287,-0.398502,3
2.128267,-1.091542,5
-2.921339,2.387305,5
0.060146,1.968667,6
-3.884787,-0.103306,0
-1.175037,-1.86864,4
-0.640277,-1.196612,4
1.014176,2.271341,7
-1.1638,1.252616,6
2.308321,-2.017796,9
-1.479866,-2.109814,4
-0.946125,1.363495,6
0.094329,0.637436,6
1.984432,-0.821931,3
-1.119874,2.282984,8
1.653993,-0.175098,7
-3.358483,-0.109108,8
-1.532779,-2.342246,4
1.258799,-1.326342,9
-3.450792,0.894585,8
-0.65066,2.552975,7
2.254107,-1.421771,3
-3.023632,1.163797,0
0.576326,2.470817,7
2.82871,-0.368461,5
-3.305294,2.11087,5
0.426341,2.019664,7
0.736909,2.288471,7
-2.518055,2.14088,5
-1.039426,1.890492,8
-0.866178,1.383936,6
2.730777,-0.955162,3
-0.925987,-1.551698,4
-0.333091,2.288416,7
1.709442,2.331338,2
-3.615403,0.948957,8
-1.883197,0.28106,6
2.44511,-0.004612,5
2.206012,-1.879691,9
0.856513,1.320941,7
1.41017,1.212813,7
-1.579242,2.13613,5
-1.109753,-1.03253,4
-4.18942,-1.932224,0
-3.866755,1.306813,8
1.297026,2.499139,1
1.120508,-1.478731,9
1.35986,1.225484,7
-0.968066,-1.940822,4
2.258053,-0.951165,3
-2.850203,1.313077,8
-0.986728,-2.117132,4
2.454025,1.782755,2
2.646605,-0.50193,5
1.664664,-0.159167,5
1.358787,2.862541,2
-2.285464,2.392876,5
-0.182919,-1.121451,4
2.273507,-1.999469,1
0.87318,-3.216511,9
0.142802,1.576252,8
2.001764,-0.336598,3
1.761441,1.198977,2
0.421168,2.434244,2
2.0347,1.778396,1
1.271376,-1.553026,9
1.679876,0.691618,7
-0.070353,2.915762,7
-0.226348,2.09097,7
-0.198893,1.923836,6
-4.540058,-0.664705,0
-0.707472,-1.612824,4
-4.210333,-2.773223,0
2.052217,-2.426237,1
0.332439,0.612458,7
1.861937,1.381472,2
-0.680219,2.234997,8
-0.881767,-2.250586,4
-3.911847,-1.122127,8
-3.594649,0.06094,8
1.301687,-2.475973,9
-0.371197,2.409657,7
1.73113,-2.656476,1
-2.301268,1.820688,5
1.58415,2.400873,7
1.796039,2.492567,1
-1.298164,0.541775,6
0.02675,2.259167,6
-4.55578,-2.47697,0
2.212473,-2.244426,1
-1.311328,-1.269686,4
-4.606758,-1.547507,0
-0.153471,2.611841,7
1.273651,-3.903915,1
1.209699,-1.245967,9
2.340925,-2.419731,1
1.818614,0.388319,7
0.340621,1.002435,6
-1.377733,1.032127,6
-1.009696,0.421963,6
1.462724,1.588975,7
0.582624,2.135286,6
-1.932016,1.879296,0
1.572629,-2.809869,3
2.582118,-0.604549,5
0.144819,-0.241996,4
2.908365,-0.337797,3
0.794432,-1.388711,9
2.125323,1.458275,7
2.012044,0.54078,7
1.66444,-0.834576,3
2.967423,1.117545,2
2.431413,-0.133295,5
1.805121,1.929229,1
1.883837,1.516156,7
2.203912,-0.546442,5
1.060073,-2.895862,9
-4.75643,-1.988485,0
0.553081,2.727987,2
-1.211859,-1.732143,4
2.411119,-2.31484,9
0.34076,0.64496,7
-1.354455,-1.724289,4
-2.626956,1.4941,8
2.506086,-1.160028,3
-0.752482,2.103997,8
1.251407,-2.010997,9
-4.225396,-3.548668,0
-2.112326,-0.033215,6
1.782266,-0.368952,5
-3.284316,-0.172231,0
0.768432,2.239428,0
1.663824,-0.270141,5
1.968265,0.839229,7
0.301692,-2.088951,9
-3.826981,1.110854,8
2.636879,-0.497702,5
0.94252,2.064639,2
-1.849479,2.644521,8
-1.074834,2.839563,8
-3.877423,-1.612139,0
1.199714,0.766073,4
2.295278,-0.657137,5
2.576998,-1.871962,3
0.047307,1.849361,6
1.124601,2.864506,2
