@relation 'pendigits_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute 0.424input6-0.419input14+0.375input8-0.346input16+0.302input4... numeric
@attribute -0.475input10-0.445input9-0.387input11-0.316input12+0.301input15... numeric
@attribute '-0.451input1+0.4  input7-0.342input11-0.34input2+0.306input5...' numeric
@attribute 0.562input13+0.487input15-0.358input3-0.298input5-0.252input1... numeric
@attribute 0.452input2-0.417input3+0.392input9+0.361input7+0.305input4... numeric
@attribute -0.524input1+0.439input5+0.395input11+0.364input13-0.217input15... numeric
@attribute -0.671input2-0.359input12+0.355input9-0.343input10-0.247input5... numeric
@attribute -0.477input1-0.476input7-0.454input13-0.359input16-0.218input8... numeric
@attribute -0.643input3-0.497input15-0.405input9-0.266input12-0.174input4... numeric
@attribute -0.478input6-0.445input16+0.359input7-0.324input4-0.294input14... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
-4.635593,-1.019873,0.246484,-0.019027,0.698814,1.201518,0.340777,0.058521,-0.081044,-0.228511,0
1.485972,2.052818,1.261906,1.554174,0.118252,-0.521831,0.235089,0.627082,0.719035,0.162282,2
-1.622651,0.525906,-2.483423,0.094013,0.373404,0.211162,0.488473,1.295378,1.135207,0.268028,6
-3.879968,-1.304127,0.48591,-0.406659,-3.309168,0.758635,0.493612,1.354688,-0.541094,0.194428,8
2.145392,-1.451514,0.630239,-0.237527,-2.531184,0.060993,1.715307,1.506504,1.121285,-0.901948,8
-0.202361,1.796817,1.230436,0.738235,0.648593,0.687907,0.072292,-0.070532,-0.469947,-0.496623,7
-1.099967,-2.069636,-1.124668,0.071708,1.25344,-0.957399,-0.346156,-0.264139,-0.681312,0.799604,4
-1.392814,-1.822798,-0.317182,1.270454,1.657491,0.135933,-0.662827,0.481972,-0.702859,-0.350009,4
1.302337,0.232281,-2.421,-0.511103,-0.911128,-1.4122,-0.107617,0.308735,0.568755,-0.353582,5
-3.909462,-1.68839,0.361677,-1.295563,1.15286,-0.42268,0.490967,0.81947,0.140199,-0.514617,0
1.33891,1.915585,1.539032,1.637776,0.176558,-0.025263,0.038368,0.312632,0.612268,0.595658,2
1.801271,-1.672836,1.420934,-0.168739,1.821514,-0.724211,-1.822095,-0.789754,1.313854,-1.130404,7
-1.473669,-1.290077,-1.119868,1.926127,1.163965,0.289636,-0.254297,0.389987,-1.06313,0.049624,4
2.134232,-0.492124,-1.228753,-2.0723,0.479063,0.823305,0.048957,0.072464,-1.001703,0.74107,3
-3.324841,0.93933,0.60092,0.640139,-0.13191,1.291876,0.594059,-1.927247,0.576819,0.030615,8
1.573807,-0.739698,-1.170615,0.189068,-0.255198,1.255597,-0.165563,1.062908,0.34,-0.554342,3
-4.249773,-2.480695,1.990743,-1.363908,0.025862,-0.303531,0.791399,0.84907,0.336638,0.663544,0
2.559946,-1.458912,2.128482,-0.459663,-0.852433,-0.071139,-0.359509,0.095917,0.209877,-0.442596,1
-3.633898,0.75387,-1.050619,-0.087449,-0.226461,0.960907,-0.05247,-2.354321,1.035456,-0.078325,8
-2.370285,0.972925,3.359081,-0.830732,1.156586,-0.441328,0.559985,-0.433758,0.478585,-0.56754,5
-0.143719,1.542313,-2.662969,-1.137592,-0.287991,-0.701357,0.006271,0.641218,0.889154,0.666964,6
0.835072,2.723994,-0.368504,1.040754,-0.660696,0.001873,0.124779,0.535673,-0.29706,0.925366,2
1.087003,2.341932,-0.271773,1.514328,-0.27942,-0.248067,-0.280865,0.641414,0.12881,0.610963,2
0.226229,2.429049,1.420544,-0.275311,0.668553,0.256536,-0.292571,0.374861,-0.877768,-0.41761,7
-3.065872,0.901847,-1.90683,1.168262,0.244164,0.899555,1.036056,-0.571043,-0.107605,-0.276778,0
0.572956,0.305147,0.36723,1.580371,-1.114978,1.002774,-0.428437,-1.481868,2.369696,-0.192455,8
-0.807881,-1.262325,-1.604348,1.602968,0.88552,-0.17615,-0.369353,0.559924,-0.741933,-0.182767,4
1.822874,2.874404,1.575478,-2.0424,0.434859,0.016851,-0.446525,0.850343,-1.130141,-0.166656,7
-2.175307,-1.461327,-0.910063,2.065157,1.079879,0.236471,-0.080669,0.248718,-0.817617,1.089515,4
0.124876,2.646495,1.365594,-0.191041,0.426566,0.515711,-0.911456,0.171525,-0.721756,-0.265513,7
-3.257688,1.034076,-0.472731,0.208251,-1.100154,0.604699,-0.431543,-1.860805,0.388883,0.183579,8
-2.579731,2.339145,2.637295,-1.507916,0.095219,-0.089853,-1.31634,-0.393991,-0.302833,-0.275371,5
-4.014522,-2.398369,1.843634,-1.613144,-0.182909,-0.145626,1.035368,0.638796,0.125779,0.506766,0
1.678344,-1.259177,-1.984147,0.620155,-1.945396,-0.638915,-0.424234,-0.044361,-1.599543,-1.465647,9
-0.163832,-2.583831,-0.742616,0.867173,1.77807,-1.335126,-0.771959,-0.852099,0.035834,-0.147624,9
1.042393,1.810436,1.323471,0.002059,0.832305,1.055264,-0.152619,-0.036512,-0.824133,-0.010658,7
1.746277,-0.498422,-2.351302,0.32195,-0.884868,-0.113968,0.113307,1.044318,0.091396,-1.125579,5
1.363999,-2.097367,-1.898659,-0.518659,0.637831,-0.349913,0.210302,-1.026056,-0.362765,0.505642,9
2.008878,2.201439,1.060239,-2.045736,0.811088,0.332822,-0.61017,0.729891,-0.776244,-0.408468,7
0.091856,0.234445,-0.139156,-0.456454,-0.178852,3.094039,0.337793,-0.838423,-0.716841,-0.020322,7
3.079163,-1.050487,0.216764,-1.443906,-0.688902,-0.642049,-1.701002,-0.739707,0.273561,-0.681455,5
1.216106,2.034724,1.746227,-0.302833,0.613545,0.677287,0.665346,0.512902,-0.280472,-0.020925,7
1.582196,-0.381747,-1.235998,1.478786,-3.424638,-0.858129,0.013192,-0.462584,-1.245722,-0.734011,9
0.9532,1.601704,1.286658,0.08085,1.358792,1.106714,0.276035,0.130302,-0.462616,-0.035648,7
1.659977,-0.938543,-2.368251,-1.246831,0.903265,-0.416762,0.226824,-0.409754,-0.373696,0.090755,5
1.907668,-2.071012,-1.473033,-1.030534,0.075756,-1.62922,0.228301,-0.434202,-0.724951,-0.852814,9
2.34671,1.336938,1.714323,-1.353428,1.06361,0.321421,-0.624299,0.48377,0.744368,-0.61465,7
1.940388,2.304649,0.390739,0.715845,-0.386571,-0.740256,-0.436078,0.272046,-0.160132,0.508273,2
2.525361,-1.786515,1.86379,-0.356444,-0.592412,0.507572,0.024068,-0.155103,-0.193709,-0.16851,1
1.868504,0.512926,1.229978,2.420715,0.153748,-0.292392,0.143924,-0.030658,0.875442,-0.350101,2
-2.616089,0.900229,1.038981,-0.282332,-0.827419,2.82902,-0.598922,-1.338772,0.205285,0.967109,8
-3.883992,-0.639601,-1.142646,-0.384462,0.470018,0.468953,0.408258,0.020322,0.099523,-0.552292,0
1.909504,1.888943,1.244144,0.951273,0.243344,-0.424385,0.206868,0.005652,0.256551,0.432813,2
-3.796358,0.919318,0.030976,-0.204681,-2.407177,1.131964,-1.085614,-0.918971,-0.297274,0.276033,8
-3.393347,-0.307767,-1.830777,-0.634828,0.611318,-0.003231,0.48273,-0.097501,-0.15468,-0.922716,0
-2.997085,0.958347,0.194151,-0.269307,0.410189,1.455752,-0.18159,-2.736359,0.829912,0.599477,8
0.665556,2.319629,0.670905,1.904793,0.019876,0.332389,0.060113,-0.473358,0.821448,0.649799,2
-2.85954,0.241317,-2.202079,-1.586254,-0.303417,-0.177333,0.354909,-0.14336,-0.291683,-0.486401,0
-0.6438,-1.266781,-0.644608,1.916442,1.499711,-0.203463,-0.364207,0.462382,-0.452887,-0.051777,4
1.702275,2.579127,0.048375,0.823018,-0.352187,-0.76795,-0.772464,0.487087,-0.129835,0.40888,2
1.381996,-0.753359,-2.093599,-1.178782,0.88113,-1.113468,-0.202364,-0.165195,0.212724,0.079826,5
-1.535081,-0.172892,-1.580978,0.361674,1.028815,0.216185,-0.036029,2.32325,1.202404,0.286168,6
1.820619,-1.255837,-0.155312,0.298388,0.053247,1.314899,-0.249099,0.001036,1.041779,-0.39941,3
1.700797,2.490865,1.960496,-0.868171,0.499816,0.200048,0.287284,0.382984,-0.158784,0.285993,7
1.642571,-2.773431,2.624574,0.876207,-1.109805,-0.422151,0.749535,-0.259581,0.176799,0.253727,1
0.760819,1.377477,0.502462,1.371026,0.535947,-1.396278,-0.416592,0.791312,1.196969,0.255011,1
1.242168,2.531351,0.561379,1.319847,-0.163292,-0.461925,-0.185106,0.722726,0.40068,0.473541,2
1.589507,-1.950452,-1.019411,-0.815537,1.636241,0.156018,-0.014948,-1.220207,0.603794,0.479736,9
-0.273878,2.333135,0.483497,-0.064004,0.257729,-1.142877,1.467633,-0.810685,-0.849,-0.707345,8
1.830807,1.949614,1.630342,0.239255,0.299181,-0.156716,0.897793,-0.190663,-0.224511,1.027696,2
-1.691548,0.346881,-2.213496,0.18789,0.72173,-0.049878,0.353791,1.604372,0.515659,0.548611,6
-0.121885,1.859542,1.373402,0.264294,0.478622,0.353365,0.522869,0.401104,-0.723912,-0.647989,7
-0.743844,-2.655833,0.529607,2.049642,1.707922,0.420605,-0.892116,-0.733382,-0.693627,0.428287,4
0.233042,1.891994,-2.797608,-0.644703,-0.930129,-0.689973,-0.349933,0.067342,0.894635,0.672895,6
-0.649583,0.62495,-2.573623,-0.822718,-0.197667,0.434737,0.359152,0.207356,0.306009,0.583382,6
2.619676,-1.539845,-0.585762,-1.457176,0.153156,-0.51112,0.880497,-1.046549,-0.406598,0.141264,9
-3.316008,1.944284,2.460991,-0.649996,-0.641547,-0.474094,-0.89443,-0.350408,0.15195,-0.040756,5
-0.406702,-2.101091,-0.765425,1.655237,1.361168,-0.106947,-0.573374,0.145037,-0.265561,-0.265189,4
1.306567,2.857512,0.11521,0.734897,-0.359968,-0.696759,-0.278534,0.567389,-0.10999,0.453217,2
0.094457,0.453323,-0.547193,-1.417069,0.207574,2.301548,0.09097,0.074554,-0.314049,-0.090256,7
-3.601916,1.848758,2.601121,-0.061944,-0.813301,-0.512811,-1.106292,0.283735,0.366928,-0.555673,5
-1.370381,2.370813,0.910257,-0.08654,1.285972,-0.874608,0.618188,-1.524436,0.033812,-0.573503,8
-3.791525,-0.255228,1.020608,0.241098,-2.243368,1.853997,-0.13161,-0.307342,0.777155,0.235401,8
0.651214,2.554984,0.685677,0.895472,-0.869547,-0.386111,0.543267,0.541447,-0.166056,0.934182,2
2.28937,1.808263,0.847614,1.110044,0.000178,-1.039605,0.885495,0.298578,0.179982,0.001049,1
2.485479,-0.490656,-0.341777,-1.999214,0.366635,0.997464,0.266163,0.132934,-0.541895,0.147599,3
-4.379852,1.258897,1.923321,0.7103,-1.267048,-0.933087,-1.259096,0.691986,0.014782,-0.718426,5
1.599491,-2.260915,-1.333604,-0.065796,1.096424,0.080756,-0.535087,-0.935695,0.629584,0.009318,9
1.424767,-2.001298,-1.647563,-1.060085,0.910724,-0.751565,-0.457847,-1.144109,-0.171663,0.586577,9
-0.786668,2.037195,-0.017403,-0.879501,2.292962,-1.557628,1.089245,-1.632423,0.065054,-0.554884,8
-1.953352,-1.577985,-0.749766,1.808556,0.456874,-0.430864,-0.591416,0.241006,-1.70022,0.915653,4
2.732281,0.086075,1.597281,-1.924679,-1.417654,-0.531704,1.688491,1.252299,-0.730211,-0.826191,8
1.741952,-1.07722,-0.098013,0.582867,-0.084231,1.561809,0.142757,0.319657,0.693448,-0.235941,3
0.01104,2.013783,1.288788,0.33697,0.829045,0.652493,-0.073345,0.034188,-0.701481,-0.210401,7
1.829676,-2.477764,1.164664,0.312423,1.715909,0.38559,-0.498192,-0.409747,0.863679,-0.973958,7
0.93936,0.946228,1.290206,0.070055,-0.510173,-1.412326,3.141123,1.299523,-0.809683,-1.919676,8
-0.548909,-3.066477,-1.51863,0.791924,-1.193848,-2.157685,-0.533925,-0.463924,-0.564365,0.105907,9
0.187665,1.989451,1.444225,0.484131,0.480881,0.401659,0.148938,0.204282,-0.444096,-0.418424,7
-0.967622,0.850933,-2.995576,-0.680352,-0.099453,-0.194523,0.460553,0.36403,0.736603,0.359553,6
-3.902887,-0.59365,-1.184299,-0.35159,0.656019,0.460025,0.543136,-0.214444,-0.001487,-0.725298,0
1.668411,-2.889308,2.547325,0.97962,-1.341242,-0.213812,1.00394,-0.284802,-0.13734,0.431139,1
1.451267,-2.911774,-0.286612,-0.399018,0.170083,-1.661943,0.497936,-0.548747,0.708453,-0.456667,9
-3.524204,2.265465,2.02064,-0.516231,-0.046295,-0.55159,-0.655883,-0.184889,0.487224,0.023519,5
-2.623608,1.412877,-2.677998,0.310039,-0.82549,0.525873,0.837661,-1.081454,-0.507165,-0.37188,0
-1.465674,0.583289,-2.244925,0.480022,0.704756,0.53588,0.379897,1.505594,0.80997,0.04738,6
-3.850408,-2.926072,2.918129,-2.079505,0.258289,-0.807988,0.164977,1.04606,0.496054,0.49772,0
-3.857932,-1.936425,0.800544,-1.351558,1.226336,0.148983,-0.279872,0.922421,-0.107219,-0.323449,0
2.624386,-0.761246,-0.204455,-1.076734,0.385403,1.418722,0.331308,-0.017811,0.238407,0.276927,3
-1.102368,-0.215588,-2.171484,1.739697,-0.351458,-0.209679,-0.458368,0.320687,-1.027945,0.375887,4
1.0708,2.578536,1.21369,0.442575,0.16119,0.270862,-0.37072,0.350378,-0.40194,1.050822,2
-2.184527,1.585213,-2.606538,0.870724,-0.412823,0.491648,1.254436,-1.269178,-0.359236,-0.978674,0
2.262156,-0.838007,-0.81204,-0.865715,-0.425898,1.173171,0.200638,-0.154708,-0.128292,0.290946,3
2.143884,0.782217,1.228377,0.985249,0.803061,0.438383,-0.511766,-0.077062,-0.346987,0.281236,2
0.196371,2.118046,-0.551237,1.433479,-0.727121,0.459213,-0.308871,-0.584193,-0.307935,0.81261,2
-4.092297,1.405257,0.919279,0.556976,-1.541664,-0.901818,-0.434276,0.245283,-0.033568,-0.165269,5
2.222172,-2.178207,1.36548,0.681568,-4.045665,0.221622,1.638739,0.377099,1.480588,0.164683,8
-0.126758,0.820897,-1.929739,-0.445847,0.180977,0.405923,0.292631,1.714442,0.708368,-0.651642,6
-4.101213,1.436679,1.324338,0.354188,-1.516872,-1.124133,-0.939227,0.41858,-0.186341,-0.334259,5
2.509224,-0.354141,-0.380479,-1.306548,-0.503058,0.713678,-0.916535,-0.088359,-0.018362,0.030462,3
1.738444,2.344088,0.878432,0.926688,0.417232,-0.336988,-0.047799,0.093712,0.390223,0.599311,2
-0.485348,1.342968,-3.308429,-0.239034,-0.857109,0.083804,0.217481,0.043313,-0.062919,0.547952,6
-1.870451,-1.33294,-1.275853,0.708634,0.632957,-0.50514,-0.270708,0.975631,-0.974209,0.743403,4
2.767877,-0.535414,-1.215749,-1.343636,-1.015553,0.075704,-0.715335,-0.016345,-0.600286,-0.431552,5
1.659504,1.608192,1.439124,-1.579868,1.049579,0.895159,-0.099475,0.608003,-0.323384,-0.411,7
-0.690251,1.255714,-2.797684,-0.365901,0.192105,-0.756628,0.134196,0.633296,0.408251,0.011534,6
1.178181,1.299165,0.859417,-1.379655,-0.574474,1.363661,0.96902,-0.378686,1.701464,-1.056804,8
1.803349,-2.713241,1.919317,1.932528,-2.129293,0.459852,1.054216,-0.7843,-1.288849,0.516062,1
2.109917,0.450926,0.958798,1.891352,0.669138,0.266357,-0.033198,-0.146956,0.202516,-0.08312,2
3.197274,1.886635,0.986297,-0.921057,-0.101164,-1.153443,0.727956,0.11937,-1.18516,0.337208,1
2.699177,-0.356226,-0.911107,-2.072285,-0.017948,0.916941,0.31782,-0.205111,-0.814936,0.671951,3
0.283916,-2.598061,-1.165832,1.087024,-1.268277,-2.646189,-0.28328,-0.629627,-0.330524,-0.427764,9
-0.728208,-2.345475,-0.024984,1.312233,1.788017,-0.161714,-0.82532,0.514265,-0.045014,-0.0088,4
-2.70632,2.341293,2.28642,-0.903862,-0.380394,-0.454786,-0.079135,-0.47982,0.217034,0.020144,5
2.013632,-2.313436,2.446428,0.555124,-0.138235,-0.292459,0.104411,-0.343857,0.800055,-0.397025,1
-0.230549,2.709994,0.881847,0.592863,0.356427,0.046439,-0.81438,0.530639,-0.407411,0.220976,7
-1.79413,-0.011384,-1.606568,1.993289,0.42309,0.185375,-0.235755,1.32668,-0.221869,0.39597,4
1.400267,3.021982,1.449967,-1.376423,-0.176607,-0.02833,-0.280281,0.398653,-1.159305,0.178823,7
-2.782193,-2.643283,1.410723,-1.961777,1.482125,-1.767547,-1.108506,1.281599,-0.068751,0.767469,0
0.738703,2.114012,-2.23662,-0.921716,-0.678442,-0.906939,-0.562716,-0.444814,0.858367,0.236833,6
-3.730454,2.054041,1.522002,0.075324,-0.259234,-1.067077,-1.108042,-0.088403,0.491455,-0.904756,5
2.296953,-2.464929,1.816451,0.154299,-0.428566,0.258742,0.123571,-0.437264,0.176194,-0.341694,1
2.389619,-2.232812,1.132711,0.61933,-1.032629,1.410133,0.247655,-0.886947,-0.419539,0.264998,1
0.458809,1.267338,-3.037705,-0.924514,-0.540012,0.179594,0.213018,-0.273571,0.26452,0.509212,6
-2.928005,2.483923,1.700555,-0.035844,0.379488,-0.531991,-0.179242,-0.702607,0.281834,-0.843047,5
-1.240202,-1.994852,0.006329,1.875309,1.426901,0.59694,-0.588203,0.440221,-0.703929,0.41226,4
2.029792,1.708095,1.419584,0.821498,0.180892,-0.378016,0.223449,-0.068272,0.075436,0.583315,2
-3.454888,2.127011,1.474907,-0.630262,-1.505953,-0.655749,-1.360561,0.297585,-0.87799,-0.271452,5
1.400103,-1.802392,-0.782087,0.533297,-2.478925,0.803646,-0.707755,0.460346,0.120893,-0.655266,9
1.27921,2.75575,0.704774,1.269882,0.002982,-0.101488,-0.175031,0.833849,0.484796,0.468728,2
0.234412,2.283431,2.088707,-0.298828,0.595592,0.934163,0.070318,-0.546166,-0.88408,-0.072007,7
-0.522523,0.325534,-0.380223,2.491857,1.036159,-0.355596,-0.834977,1.416647,0.294169,-0.365032,4
1.794038,2.51609,0.920345,-2.136197,0.611522,0.054051,-0.191663,0.621141,-1.113018,-0.255607,7
-3.733331,1.756812,1.94163,-0.088554,-1.175093,-0.908879,-1.183993,0.0473,-0.038066,-0.536846,5
1.412793,-2.991121,1.43379,1.950294,0.48568,-0.100111,0.273258,-0.6486,0.314668,-1.027229,7
-1.907861,-1.144238,-1.18226,1.938446,0.5466,0.102663,-0.370223,0.663065,-0.815517,0.650757,4
2.50725,-0.152845,-1.503321,-1.108488,-1.295566,-0.149008,-0.857016,0.090207,-0.320187,-0.637429,5
0.256169,2.321461,-2.537726,-0.103961,-0.67511,-0.829891,-0.27229,-0.344184,0.806026,0.251264,6
2.697167,-2.357949,1.832813,-1.051878,-1.17926,-0.085062,0.12679,-0.414828,0.267846,-0.186868,1
-3.370032,1.522945,0.000967,0.864804,-0.651869,0.995736,-0.21895,-1.534586,0.758481,-0.172435,8
1.216942,2.187855,0.926476,1.267932,0.031475,-0.129207,-0.652079,0.568407,0.026723,0.28287,2
1.360985,-2.036055,-0.36893,-1.210654,1.131176,-0.521439,-0.960768,-1.109339,0.391288,0.461527,9
0.942185,-1.264559,-1.33187,0.828418,1.308903,0.474132,-0.274667,-0.161921,1.558815,0.040891,9
-0.406805,-2.594161,-0.217886,0.324289,1.795272,-1.307086,-0.856291,-0.215464,0.294562,0.066773,4
1.790158,-0.868714,0.810898,0.588624,0.895849,1.70712,-0.679919,-0.605131,-1.728628,0.650351,1
1.544284,-2.440108,1.502623,2.535302,-0.992208,0.352455,0.616618,-0.856287,-0.564039,-0.100386,1
-0.125527,0.359195,-2.344155,0.01751,1.037989,0.304809,0.207872,1.439122,0.963242,-0.17986,6
0.902543,0.456408,-0.221831,0.230359,0.450216,3.28681,0.49789,-1.022808,-0.359773,0.49676,7
1.488143,2.239385,0.621073,1.570835,-0.209127,-0.355958,-0.43718,0.697993,0.510652,0.209831,2
-0.840007,1.554845,-3.072685,-0.581577,-0.609129,-0.086656,0.361097,-0.225079,0.557759,-0.210473,6
1.245222,0.088717,-2.731879,-0.504598,0.013943,-1.47412,-0.319429,0.271091,0.789563,-0.805772,5
-2.106531,1.906025,2.021936,-1.686804,0.353234,0.616315,-0.227128,-1.333078,0.676846,0.827003,8
1.404861,1.418285,0.895829,0.077731,0.786727,0.968059,0.126147,0.28139,-0.589973,-0.274767,7
-0.052841,1.736566,-2.84265,-1.076156,-0.350284,-0.511066,-0.056161,0.261594,0.577713,-0.065224,6
0.902286,-1.977568,-2.309082,0.549453,-0.798414,-0.854721,1.084423,-0.280065,-0.924429,-0.44854,9
-0.681542,0.515978,-2.590904,-1.19134,0.140552,-0.406745,0.137598,1.337868,0.586733,0.775946,6
-4.097311,-2.953552,1.602186,-0.815078,0.143649,-0.209258,0.312769,0.738554,0.036119,0.258498,0
0.491212,-2.683146,1.443567,0.699796,1.145523,0.064957,-1.731198,-0.716841,0.504584,0.197745,4
0.745029,-1.702218,-0.725991,-0.169305,-0.137726,0.64761,-1.018777,0.245806,1.434523,-0.318249,9
-3.506957,0.998526,-1.068631,0.840631,-1.676925,-0.126286,-0.123393,-1.146163,0.075721,-0.807915,8
0.227658,-2.959193,-1.388618,0.705389,-1.031838,-2.40561,-0.375543,-0.587823,-0.187318,-0.476245,9
0.204718,0.751678,-0.573197,0.779877,-0.099868,2.784938,0.431496,-0.657946,-0.154496,0.162751,7
1.619688,-2.900366,2.515484,1.422435,-0.869814,-0.273575,1.111851,-0.435188,0.180236,0.13367,1
1.58438,-3.250106,2.955215,0.431766,-1.60036,-0.754148,1.269542,0.134863,0.332164,0.373971,1
2.03289,2.015495,0.884265,0.580583,0.361557,-0.470448,-0.015424,-0.392896,0.100932,0.593076,2
-2.485428,2.200834,3.601848,-1.044712,0.961003,0.008253,-0.121367,-0.069247,0.645867,-0.129287,5
1.112541,-2.038389,1.317383,0.882884,-2.91243,0.63961,-0.84432,-0.098408,1.384904,0.507203,9
2.464245,-1.169655,-0.33609,-1.030685,0.109347,1.483142,0.248804,-0.11138,-0.320701,0.360418,3
-1.317171,-1.525611,-0.600188,0.01858,1.68576,-0.312992,-0.534964,0.783445,-0.563133,-0.190518,4
-0.518146,0.723994,-2.835226,-0.715315,0.478236,-0.074469,0.347679,0.970141,0.48258,-0.171296,6
1.114469,1.686493,0.925188,0.490492,1.010064,1.237656,0.258575,0.055332,-0.398217,-0.056181,7
-3.752854,-3.28537,3.026866,-1.872512,-0.170837,-0.526835,-0.130369,1.063469,0.27226,0.666495,0
0.221724,2.025759,1.149004,0.597609,0.387884,0.880344,0.088131,-0.243697,-0.453934,-0.619125,7
-3.889292,-0.212215,-1.430986,-0.113556,0.151734,0.432592,0.601527,-0.536116,-0.382526,-0.856473,0
1.097074,-1.368186,-1.479963,-0.008598,1.233574,0.10114,0.216075,-0.654295,0.984391,0.180308,9
1.292769,2.405494,0.411607,1.357399,-0.20282,-0.427464,-0.485172,0.696391,0.242272,0.367794,2
1.994076,1.57616,0.920313,1.566438,0.285623,0.218888,-0.362127,0.158776,0.335335,0.114932,2
-4.172005,0.56061,-0.769664,0.413797,-1.89215,0.344825,-0.612113,-0.662498,-0.617666,-0.150554,8
0.255688,2.224423,-2.535374,-0.39297,-0.515016,-0.918668,-0.309213,-0.286118,1.065975,-0.09006,6
-1.120029,1.425674,0.598172,-0.363455,1.433921,-1.041699,2.195164,-2.280281,-1.045215,-0.08911,8
0.734527,-1.529276,0.230809,0.4424,-1.152148,0.045469,-2.755157,-0.681969,1.962791,-0.402877,9
1.744459,-1.091405,-2.040475,-1.1742,1.078806,-0.66762,0.576889,-0.58798,-0.027885,0.106848,5
2.16141,-1.058303,-0.459352,-0.273997,0.375196,1.790036,-0.283227,0.614285,0.231794,-0.339716,3
1.688277,1.313544,0.993037,2.252241,0.011616,-0.792877,0.980815,0.87333,0.964877,-0.464742,1
0.73721,2.869985,-0.102709,-0.388358,-0.680057,-0.31511,-1.37551,0.154649,-1.454209,1.422451,2
2.212944,-1.332243,-0.503842,-1.066678,-2.155062,-1.260974,-0.698712,1.18431,-0.522056,-1.737585,9
1.037671,-2.120506,-0.954578,0.524,0.925733,0.120236,0.163212,-0.28074,0.851436,-0.277197,9
1.117453,0.69132,-0.095956,-0.164854,-0.919785,-0.328331,-0.691795,-1.532875,1.729511,0.472775,8
-0.261722,-1.105744,-2.153233,0.625035,0.903077,-0.591659,-0.267471,0.799985,-0.045849,-0.678086,4
-1.185573,0.532884,-2.798452,-0.207613,0.422502,-0.123577,0.340409,0.966078,0.936486,0.038982,6
-2.337539,1.500205,2.961347,0.287308,0.607962,-0.581232,0.617106,-0.366588,0.51583,-1.44588,5
1.234293,2.280553,0.928475,1.236129,0.019084,-0.468828,-0.178865,0.613339,0.308505,0.399654,2
2.304986,0.797367,1.171245,-0.796191,0.67473,0.864713,-0.683878,0.036845,0.437026,-0.66657,7
2.362961,-0.732481,-0.36953,-0.961109,-0.275774,1.311218,-0.562892,0.005489,-0.03558,0.009801,3
1.766469,-2.610214,1.603661,0.669007,1.307774,-0.026348,-0.509025,-0.570699,0.853292,-1.097519,7
0.634997,2.514689,0.521818,1.161635,-0.855458,-0.487675,0.890654,0.645343,0.046187,0.91271,2
-3.423622,-1.10196,0.31918,-0.492513,0.538606,0.830662,1.802493,-0.047033,0.202822,-1.101583,0
0.389386,1.956183,1.235391,0.796711,0.562476,0.847125,0.135746,-0.281772,-0.116718,-0.709094,7
0.395527,1.671209,1.44247,0.653311,0.700168,0.923041,0.598888,-0.413313,-0.523215,-0.283235,7
-1.756939,1.593129,2.891058,-2.231347,1.316703,-0.441882,-0.604776,-0.381594,0.675237,0.045177,5
-1.94352,-2.641876,0.987204,1.265336,1.447936,-0.608874,-1.06383,-0.300735,-0.79329,0.662226,4
0.349842,2.355102,-2.389549,-0.247398,-0.583451,-0.951123,-0.216472,-0.616934,0.839989,-0.429755,6
1.153654,-3.4142,2.115165,0.762415,0.047303,-0.249538,0.309818,-0.152593,0.729902,-0.088319,1
2.525652,-0.608945,-0.551592,-1.85022,0.254158,0.675154,0.618785,-0.222738,-0.243267,0.219784,3
-0.964042,0.239419,-2.445119,-0.784589,0.851892,-0.229101,0.456888,1.1311,0.732883,0.416402,6
0.602388,1.876719,0.880523,0.610694,1.052728,0.595909,0.286827,0.518118,-0.394662,-0.045468,7
1.728386,2.350616,2.278958,-0.575008,0.749896,-0.178083,0.28218,0.161567,0.574943,-0.12917,7
-0.579478,-0.205307,-2.539823,0.728106,-0.246638,-0.649347,-0.415203,0.501026,-0.435938,0.166714,4
1.772451,0.414012,0.928291,1.583833,0.494379,0.271302,-0.794699,-0.129667,-0.14887,-0.148043,2
2.571694,-0.676012,0.243359,-1.666188,1.031985,1.218598,0.260204,0.024496,0.172325,0.235921,3
-2.312801,2.042166,2.810446,-0.761001,1.036705,0.101876,-0.520041,-0.75447,0.610306,-0.535278,5
1.905648,-0.542297,-0.394246,-1.418666,0.264502,1.178946,0.542692,0.111228,0.348304,0.292416,3
0.760184,2.087237,-2.418854,-0.983282,-0.451443,-1.232257,-0.547992,-0.044784,1.173903,-0.308436,6
0.586889,-3.328377,-0.712191,0.402265,-0.377789,-2.049561,0.467425,-0.257386,0.688335,-0.283893,9
2.64185,-1.610104,2.021489,-0.919378,-1.408893,-0.217982,-0.20117,0.155585,0.595373,-0.418608,1
